frame,ball_x,15_x,1779_x,3969_x,5047_x,6593_x,6594_x,10286_x,17595_x,ball_y,15_y,1779_y,3969_y,5047_y,6593_y,6594_y,10286_y,17595_y,stretch_index,Time [s],10286_vx,10286_vy,10286_speed,15_vx,15_vy,15_speed,17595_vx,17595_vy,17595_speed,1779_vx,1779_vy,1779_speed,3969_vx,3969_vy,3969_speed,5047_vx,5047_vy,5047_speed,6593_vx,6593_vy,6593_speed,6594_vx,6594_vy,6594_speed
133,2.521646422833661,2.521646422833661,12.922381291690645,8.41976879758284,18.83717996140031,11.25670306202544,15.403991702526325,24.516854272817504,28.431880324222657,3.840664581744304,3.840664581744304,-6.6583608481479155,2.100706587313546,8.046044696934494,-7.497723193769903,-12.057849864575068,-0.7004100788617658,6.921723525618068,12.706262991669066,6.65,-3.7850396357358798,0.5811926584225384,3.8294007299179147,-7.3370452667039645,1.4991692712867004,7.488640847953208,-7.657234799556461,-1.123775170279927,7.7392580657887455,-9.342935738062671,-1.8876728996401928,9.531723725623014,-8.91654420277513,-2.7639727596616863,9.335111458155955,-7.111195137372395,0.6218126125885085,7.138329440910033,-7.585521891017897,0.9490101063061407,7.64465581573055,-6.659451587345018,-0.02956524233001434,6.659517215815731
134,2.150318465920769,2.150318465920769,12.450002535940104,7.9696088779710195,18.476158029116938,10.877213874474844,15.069814198835736,24.327189642968868,28.039793339860456,3.908804033760557,3.908804033760557,-6.756239733009825,1.9591187185480265,8.076928431525563,-7.44792196649583,-12.060806422363171,-0.6720060759733274,6.864307440049132,12.528600988644115,6.7,-3.7926242852269394,0.5692209013257377,3.8351025284077136,-7.4218823582249644,1.3683817311709388,7.5469733205791405,-7.824021947183995,-1.147060614384493,7.907658786460691,-9.43806772389278,-1.948271908893374,9.637057942742157,-8.997780244367787,-2.8241774098186228,9.430589979850945,-7.215582607060133,0.6174817898932125,7.241955269135431,-7.591088342101232,0.9922960318045311,7.655669378461967,-6.682375360227906,-0.05441458156054425,6.682596905520147
135,1.774865573932664,1.774865573932664,11.973104865676031,7.515522609976273,18.110038124314336,10.49741374959285,14.734519874340606,24.137162488439408,27.639809941618378,3.9705439260421547,3.9705439260421547,-6.856915923625795,1.8147101164119366,8.107590802433652,-7.396049655788762,-12.06488753275776,-0.6441721398507994,6.805758609699807,12.35600012047507,6.75,-3.799874778845674,0.5578195660073845,3.840600344103527,-7.504381059729176,1.240390536478139,7.606201665260166,-7.981950224781753,-1.1697155099920016,8.06720297037389,-9.528446014163693,-2.0042180239739404,9.736948871820884,-9.076307212025947,-2.880592077229536,9.522455740116191,-7.317542057444397,0.6130545162337299,7.3431776229601144,-7.597307088729388,1.0337177004645028,7.667310303144867,-6.704711776318584,-0.07690563369021472,6.7051528304728745
136,1.3954046663701716,1.3954046663701716,11.491925965676309,7.057645447295343,17.738941647957773,10.11727007260222,14.398138096880569,23.94678951702255,27.232373072997948,4.026024075860276,4.026024075860276,-6.9601567752871505,1.6676702800426144,8.138026987110576,-7.342199474490612,-12.069975281403792,-0.6168797494052689,6.746108561994986,12.188898645407908,6.800000000000001,-3.806791116592076,0.5469886524673645,3.8458880887634272,-7.584541371216879,1.115195687208351,7.6660895659044135,-8.131019632349478,-1.1917398571021702,8.217890492617832,-9.614070608875426,-2.055511244881874,9.831351898405332,-9.152125105749807,-2.9332167618944114,9.610679191584445,-7.417073488524972,0.6085307916101516,7.441994951524602,-7.604178130902149,1.0732751122858284,7.6795471554736,-6.726460835617619,-0.09703839871919845,6.727160755023152
137,1.0120526627340873,1.0120526627340873,11.006703520718986,6.596112843624942,17.362990001012314,9.736750228725715,14.06069823429512,23.756087436512008,26.817925677500572,4.075384300486053,4.075384300486053,-7.065729643285273,1.5181887085773458,8.168232163008119,-7.286464635443334,-12.07595175394624,-0.5901003835478426,6.685388824359503,12.027682195026316,6.8500000000000005,-3.813373298466611,0.5367281607057209,3.8509600143279425,-7.6623632926883145,0.9927971833616331,7.726412976047042,-8.27123016988748,-1.2131336557150783,8.359721394274183,-9.694941508028053,-2.102151571617105,9.920228428526105,-9.22523392553922,-2.982051463813232,9.695234495036745,-7.514176900302198,0.6039106160224611,7.538405834205252,-7.6117014686196285,1.1109682672688705,7.692350079024264,-6.74762253812467,-0.11481287664726192,6.748599255671657
138,0.6249264825252814,0.6249264825252814,10.517675215582006,6.131060252661808,16.982304584443163,9.355821603186087,13.722229654423954,23.565072954701364,26.396910698627792,4.118764417190652,4.118764417190652,-7.173401882911523,1.3664549011534455,8.198201507578062,-7.228938351488803,-12.082699036030043,-0.5638055211895354,6.6236309242182205,11.872667441856475,6.9,-3.8196213244683346,0.5270380907225903,3.8558107074136494,-7.737846824143007,0.8731950249379052,7.786959806334969,-8.402581837395498,-1.2338969058309202,8.492695868117957,-9.77105871162151,-2.14413900417979,10.003545392269668,-9.295633671394192,-3.0270961829861083,9.776099255521423,-7.6088522927755955,0.5991939894706472,7.632408967704376,-7.619877101881796,1.146797165413349,7.705690805267404,-6.76819688383972,-0.13022906747463814,6.7694496577220375
139,0.23414304524458673,0.23414304524458673,10.025078735043309,5.662623128102613,16.59700679921552,8.974451581206107,13.38276172510661,23.37376277938425,25.96977107988112,4.156304243245197,4.156304243245197,-7.2829408494572805,1.212658356908199,8.227930198272212,-7.1697138354690075,-12.09009921330019,-0.537966641241488,6.560866388996036,11.724090414137823,6.95,-3.8255351945982836,0.5179184425178105,3.8604350840559674,-7.810991965581211,0.7563892119372334,7.847529555618714,-8.525074634873782,-1.2540296074494965,8.616814248115617,-9.84242221965588,-2.1814735425698846,10.081274818538981,-9.36332434331487,-3.068350919412881,9.85325429098299,-7.701099665945553,0.5943809119546769,7.724003154668101,-7.628705030688861,1.1807618067193824,7.719542660641546,-6.788183872762912,-0.1432869712012214,6.789695976003234
140,-0.16018072960724666,-0.16018072960724666,9.52915176388083,5.1909369236441165,16.207218046294543,8.592607548008573,13.042323814182692,23.18217361835419,25.536949764762042,4.1881435959208755,4.1881435959208755,-7.394113898213901,1.0569885749789159,8.257413412542356,-7.108884300225799,-12.09803437140161,-0.5125552226147636,6.497126746117791,11.582101674629046,7.0,-3.8311149088557666,0.5093692160914501,3.8648283846968607,-7.881798717003056,0.6423797443595254,7.907932900026051,-8.638708562322309,-1.2735317605708638,8.73207700206105,-9.909032032130977,-2.2141551867872797,10.153393472380294,-9.42830594130114,-3.1058156730936726,9.92668342992808,-7.7909190198120895,0.5894713834745862,7.813187293621292,-7.638185255040538,1.2128621911868653,7.733880570911946,-6.807583504894233,-0.15398658782704708,6.809324859730124
141,-0.5579279225292879,-0.5579279225292879,9.03013198687257,4.716137092983047,15.813059726645475,8.210256888816211,12.70094528949183,22.99032217940495,25.098889696772027,4.214422292488824,4.214422292488824,-7.506688384472753,0.8996350545028869,8.28664632784029,-7.046542958601157,-12.106386595979295,-0.4875427442204205,6.43244352300831,11.446769557591836,7.050000000000001,-3.8363604672409464,0.5013904114434918,3.86898616943724,-7.950267078408161,0.5311666222048959,7.967991252415203,-8.743483619740713,-1.2924033651950126,8.838484726865888,-9.970888149046866,-2.2421839368320735,10.219882547631896,-9.490578465352996,-3.1394904440284264,9.996373335123485,-7.878310354374971,0.584465404030326,7.89996037004998,-7.648317774936866,1.2430983188159987,7.748681063036366,-6.82639578023351,-0.16232791735202326,6.8283255415322515
142,-0.9589816140207644,-0.9589816140207644,8.528257088796469,4.238359089816063,15.414653241233388,7.827366988851744,12.358655518873583,22.798225170330007,24.65603381941255,4.235280150220187,4.235280150220187,-7.620431663525256,0.7407872946174265,8.31562412161779,-6.982783023436977,-12.115037972678188,-0.4629006849695654,6.3668482470924825,11.318091274542635,7.1000000000000005,-3.841271869753813,0.49398202857382734,3.8729043135502157,-8.016397049796845,0.4227498454732297,8.027536302741908,-8.839399807129421,-1.3106444213219566,8.936038146148551,-10.027990570403803,-2.265559792704355,10.28072740881822,-9.55014191547045,-3.169375232217192,10.062313350726928,-7.963273669634225,0.5793629736219488,7.984321448482256,-7.659102590377976,1.271470189606572,7.763922264744334,-6.844620698780955,-0.1683109597762822,6.84668979064785
143,-1.3632248845808959,-1.3632248845808959,8.02376475443047,3.757738367839947,15.012119991023544,7.443905233338035,12.01548387016759,22.605899298923035,24.208825076185143,4.250856986386109,4.250856986386109,-7.735111090662698,0.58063479445983,8.344341971326681,-6.9176977075752095,-12.123870587143259,-0.43860052377326153,6.300372445795184,11.196010391277005,7.15,-3.84584911639462,0.4871440674826762,3.8765790032652303,-8.080188631169065,0.31712941416470714,8.086409548161797,-8.926457124488156,-1.3282549289517376,9.024738109862799,-10.080339296201391,-2.2842827544039164,10.335917377214715,-9.606996291653527,-3.1954700376598097,10.124495370606192,-8.045808965589941,0.5741640922494936,8.066269665439915,-7.67053970136377,1.2979778035587692,7.7795839020303035,-6.86225826053641,-0.1719357150996864,6.86441187024985
144,-1.7705408147087667,-1.7705408147087667,7.516892668552587,3.274410380751397,14.605581376981077,7.059839007497814,11.671459711213394,22.413361272977678,23.757706410591325,4.261292618257766,4.261292618257766,-7.850494021176498,0.41936705316739764,8.372795054418733,-6.851380223857735,-12.132766525019449,-0.4146137395426206,6.233047646541249,11.080438354649406,7.2,-3.8500922071629406,0.480876528169848,3.880006731824249,-8.141641822524605,0.21430532827914295,8.144461820157954,-9.00465557181725,-1.3452348880843097,9.104585595796145,-10.127934326440013,-2.298352821930882,10.385445556872346,-9.661141593902244,-3.2177748603565286,10.182913725912169,-8.125916242242223,0.568868759912862,8.145804223153215,-7.682629107894364,1.322621160672389,7.79564729474879,-6.879308465499924,-0.1732021833223839,6.881488498850126
145,-2.180812484903612,-2.180812484903612,7.0078785159406785,2.788510582247154,14.195158800071187,6.675135696553798,11.326612409850622,22.22062780028753,23.303120766132498,4.266726863106283,4.266726863106283,-7.966347810358046,0.25717356987742934,8.400978548345744,-6.783923785126503,-12.141607871951742,-0.390911811188696,6.164905376755536,10.971277594556723,7.25,-3.854001142059293,0.47517941063549374,3.883184295817832,-8.200756623863828,0.11427758781653843,8.201552814615267,-9.073995149116364,-1.361584298719619,9.17558171282383,-10.170775661119379,-2.3077699952852293,10.429308697126435,-9.712577822216643,-3.23628970030713,10.237565090241361,-8.203595499590884,0.5634769766120742,8.222924383945147,-7.6953708099696,1.3454002609476527,7.812095350486334,-6.895771313671666,-0.17211036444419714,6.897918815701311
146,-2.593922975664591,-2.593922975664591,6.496959981372816,2.3001744260238732,13.780973661259036,6.289762685728784,10.980971333918863,22.02771558864613,22.84551108631026,4.2672995382028445,4.2672995382028445,-8.082439813498652,0.09424384372726394,8.428887630559535,-6.715421604223438,-12.15027671358508,-0.36746621762255105,6.095977163862927,10.868444148178686,7.300000000000001,-3.857575921083119,0.4700527148794732,3.8861087917975015,-8.257533035186421,0.01704619277701526,8.257550629568266,-9.134475856385576,-1.3773031608577735,9.237727705870086,-10.208863300239516,-2.3125342744669677,10.467507088775328,-9.761304976596412,-3.2510145575117613,10.288448400963055,-8.278846737635996,0.557988742347254,8.297629465205858,-7.708764807589413,1.36631510438434,7.828912556875177,-6.911646805051325,-0.16866025846533325,6.91370435009784
147,-3.009755367490863,-3.009755367490863,5.98437474962682,1.8095373657783256,13.36314736150976,5.9036873602455415,10.634565851257715,21.83464134584716,22.385320314626,4.263150460818576,4.263150460818576,-8.198537385889711,-0.06923262614587088,8.456517478511858,-6.645966893990462,-12.158655135564445,-0.34424843775531655,6.026294535288282,10.771888455906812,7.3500000000000005,-3.8608165442348144,0.4654964409018567,3.888777613174807,-8.311971056492482,-0.07738885683948615,8.312331314326425,-9.186097693624982,-1.3923914744987431,9.29102496256893,-10.242197243800582,-2.3126456594760922,10.500044491677635,-9.807323057041948,-3.2619494319703497,10.335564795497067,-8.351669956377537,0.5524040571182307,8.369918834886025,-7.722811100754136,1.385365690982622,7.846084972499537,-6.926934939639266,-0.1628518653856963,6.928848994461839
148,-3.4281927408816255,-3.4281927408816255,5.470360505480791,1.3167348552072249,12.941801301788669,5.516877105326854,10.28742532970675,21.641421779684197,21.922991394581302,4.2544194482246125,4.2544194482246125,-8.314407882822582,-0.23306634060460737,8.483863269654515,-6.575652867269479,-12.166625223534764,-0.32122995049799785,5.9558890184564435,10.68161361364983,7.4,-3.8637230115142778,0.46151058870274025,3.8911884474013476,-8.364070687782101,-0.1690275610329596,8.365778432794196,-9.228860660834567,-1.406849239642395,9.335475021667737,-10.270777491802505,-2.30810415031258,10.526928092031746,-9.85063206355309,-3.2690943236828716,10.378917561510729,-8.422065155815568,0.5467229209250939,8.439791907450537,-7.737509689463599,1.4025520207424491,7.863600216531345,-6.941635717435187,-0.15468518520511845,6.943358981076368
149,-3.849118176336009,-3.849118176336009,4.955154933712642,0.821902348007322,12.517056883060793,5.129299306195453,9.939579137105621,21.448073597950916,21.4589672696776,4.241246317692142,4.241246317692142,-8.429818659588694,-0.39706780051168894,8.510920181439328,-6.504572736902459,-12.174069063141054,-0.2983822347617499,5.884792140792262,10.597690632702943,7.45,-3.8662953229214683,0.4580951582820011,3.893339273436857,-8.413831929055084,-0.25786991980342,8.417782643067365,-9.262764758014214,-1.4206764562888787,9.371079583258464,-10.294604044245213,-2.2989097469763933,10.548168488061469,-9.891231996129978,-3.272449232649359,10.418512100176915,-8.490032335950069,0.5409453337678465,8.50724814023918,-7.752860573717736,1.4178740936637448,7.881447457224446,-6.955749138439192,-0.1441602179238541,6.957242862321928
150,-4.272414754353262,-4.272414754353262,4.438995719100269,0.3251752978752692,12.08903550629141,4.740921348074091,9.591056641293848,21.25461350844085,20.993690883416402,4.223770886492289,4.223770886492289,-8.54453707147933,-0.5610475067297913,8.537683391318062,-6.432819715731292,-12.180868740028252,-0.2756767694576118,5.813035429720625,10.520269927265943,7.5,-3.8685334784563445,0.45525014963955684,3.8952283595040207,-8.46125478031162,-0.3439159331509347,8.468241294768433,-9.287809985164209,-1.4338731244382368,9.397840520965563,-10.313676901128854,-2.2850624494677083,10.563779703252347,-9.929122854772226,-3.272014158870003,10.454355901776347,-8.555571496780942,0.5350712956463819,8.572287030189504,-7.768863753516392,1.4313319097466106,7.899617399378256,-6.969275202651302,-0.1312769635418882,6.970511494248261
151,-4.697965555432507,-4.697965555432507,3.9221205464217044,-0.17331084149219023,11.657858572445623,4.35171061618555,9.241887210111075,21.06105821894768,20.527605179299222,4.20213297189623,4.20213297189623,-8.658330473785902,-0.7248159601216093,8.564148076742516,-6.360487016597877,-12.18690633984124,-0.2530850334966612,5.74065041266641,10.449587174980277,7.550000000000001,-3.870437478118918,0.4529755627756811,3.8968542611315957,-8.506339241551634,-0.42716560107533635,8.517058045070685,-9.30399634228418,-1.446439244090346,9.415759896263394,-10.327996062453119,-2.2665622577864166,10.573779226675248,-9.964304639480208,-3.2677891023444157,10.486458533068623,-8.618682638308243,0.5291008065608598,8.634908110882206,-7.785519228860005,1.4429254689909103,7.918102270873465,-6.982213910071468,-0.11603542205903708,6.983178023304856
152,-5.125653660072896,-5.125653660072896,3.404767100454848,-0.6734206163983436,11.223647482488659,3.961634495752586,8.892100211396901,20.867424437265015,20.061153100827518,4.176472391175086,4.176472391175086,-8.770966221799785,-0.888183661549848,8.59030941516449,-6.287667852344192,-12.19206394822509,-0.23057850578999534,5.667668617054428,10.38595993096125,7.6000000000000005,-3.8720073219092694,0.4512713976899611,3.8982158194861456,-8.549085312775073,-0.5076189235767213,8.564142493949973,-9.311323829374395,-1.4583748152452676,9.424839975151679,-10.33756152821837,-2.2434091719324885,10.57818808030994,-9.996777350253721,-3.2597740630729235,10.514831635971579,-8.679365760532065,0.523033866511261,8.695110949873731,-7.802826999748227,1.4526547713968427,7.936895808366262,-6.994565260699622,-0.0984355934755296,6.995257876036368
153,-5.555362148773655,-5.555362148773655,2.887173065977721,-1.1750185731464025,10.78652363738571,3.570660371998049,8.54172501299091,20.673728871186412,19.59477759150279,4.146928961600017,4.146928961600017,-8.88221167081235,-1.0509611118772362,8.616162584035768,-6.214455435812124,-12.196223650824741,-0.2081286652487063,5.594121570309545,10.329769530725144,7.65,-3.873243009827399,0.4501376543828373,3.8993121599931047,-8.58949299398213,-0.5852759006551128,8.609409838865597,-9.309792446434605,-1.4696798379029046,9.425083247464137,-10.342373298424489,-2.215603191905791,10.577030913632946,-10.026540987092991,-3.247969041055324,10.539488937207038,-8.737620863452268,0.5168704754974375,8.752895146286015,-7.820787066181235,1.4605198169643254,7.955993242222695,-7.006329254536037,-0.07847747779107139,7.006768751535042
154,-5.9869741020339315,-5.9869741020339315,2.369576127768232,-1.6779692580397443,10.346608438101878,3.1787556301445425,8.190790982732704,20.47998822850554,19.12892159482654,4.113642500442208,4.113642500442208,-8.991834176114956,-1.2129588119664154,8.641702760808158,-6.1409429798436435,-12.199267533285107,-0.18570699078382832,5.520040799856662,10.281422597955121,7.7,-3.8741445418732354,0.4495743328540635,3.9001426912469954,-8.627562285172509,-0.6601365323104428,8.652780548807531,-9.299402193465093,-1.4803543120633682,9.416492449158975,-10.342431373071474,-2.1831443177065997,10.570336126094936,-10.053595549997814,-3.2323740362916733,10.560446268668212,-8.793447947068982,0.5106106335195286,8.808260328627606,-7.839399428158852,1.4665206056932896,7.975391280754841,-7.017505891580416,-0.056161075005794425,7.017730616425203
155,-6.4203726003528985,-6.4203726003528985,1.8522139706043645,-2.182137217381574,9.904023285602449,2.785887655414977,7.839327488461884,20.286219217015955,18.664028054300267,4.07675282497276,4.07675282497276,-9.099601092998952,-1.3739872626801295,8.666925122933456,-6.067223697280585,-12.2010776812512,-0.1632849613065116,5.4454578331206,10.241290674082801,7.75,-3.874711918046951,0.4495814331036809,3.9007071042115737,-8.663293186346493,-0.7322008185428219,8.694180057444886,-9.280153070465795,-1.4903982377267244,9.39907058800468,-10.337735752159258,-2.1460325493348487,10.558136018458768,-10.077941038968163,-3.2129890487821,10.577721598364763,-8.84684701138207,0.5042543405774838,8.861206152820907,-7.858664085681269,1.4706571375837654,7.995088093817522,-7.02809517183287,-0.03148638511997308,7.028165702143656
156,-6.8554407242297595,-6.8554407242297595,1.3353242792640647,-2.6873869974752305,9.458889580852494,2.392023833032016,7.487363898018004,20.092438544511324,18.200539913425484,4.036399752462852,4.036399752462852,-9.205279776755722,-1.533856964881054,8.691824847863431,-5.993390800964944,-12.20153618036793,-0.14083405572775662,5.370404197526245,10.209636873774325,7.800000000000001,-3.874945138348262,0.4501589551317153,3.901005371707928,-8.69668569750395,-0.8014687593521008,8.733538474947435,-9.252045077436525,-1.4998116148927478,9.372820973169425,-10.328286435687843,-2.104267886790359,10.540466974332336,-10.099577454004171,-3.189814078526488,10.591335071887546,-8.89781805639174,0.4978015966713356,8.91173230041721,-7.878581038748275,1.472929412635845,8.01508329580745,-7.038097095293422,-0.004453408133271743,7.0380985042567925
157,-7.292061554163645,-7.292061554163645,0.8191447385252482,-3.193583144623971,9.011328724817261,1.997131548218488,7.134929579240699,19.898662918785217,17.738900115703615,3.992723100183634,3.992723100183634,-9.30863758267664,-1.692378419431879,8.716397113049897,-5.91953750373864,-12.20052511628028,-0.11832575295868936,5.294911420498445,10.18655129431608,7.8500000000000005,-3.8748442027773717,0.45130689893812614,3.9010377481929797,-8.727739818644828,-0.8679403547383667,8.770790317944092,-9.215078214377366,-1.5085944435615941,9.337747249322893,-10.314083423657355,-2.0578503300733195,10.517369673599301,-10.11850479510583,-3.162849125524748,10.601309064422768,-8.94636108209777,0.49125240180103996,8.95983847697875,-7.8991502873603245,1.4733374308493365,8.035377928103097,-7.047511661962103,0.024937855954273714,7.047555783543075
158,-7.730118170653777,-7.730118170653777,0.3039130331659669,-3.7005902051310446,8.5614621184619,1.6011781861971088,6.782053899969573,19.704909047631247,17.279551604636197,3.9458626854062424,3.9458626854062424,-9.409441866053099,-1.8493621271953433,8.740637095944635,-5.845757018443559,-12.19792657463323,-0.09573153191037306,5.219011029462057,10.171921404245529,7.9,-3.8744091113341983,0.4530252645229537,3.9008047698244965,-8.756455549769202,-0.9316156047016259,8.805874256995011,-9.169252481288376,-1.5167467237332692,9.293853435984918,-10.295126716067726,-2.0067798791835574,10.48888933983896,-10.134723062273096,-3.1320941897770402,10.607668243426792,-8.992476088500169,0.48460675596658553,9.005524410614617,-7.920371831516704,1.471881192224525,8.055974440966628,-7.056338871838818,0.056687407142596936,7.056566568548197
159,-8.169493654199275,-8.169493654199275,-0.21013315203589356,-4.2082727252998,8.109411162751552,1.204131132190692,6.428766228044205,19.511193638843125,16.822937323724737,3.8959583254018506,3.8959583254018506,-9.50745998217641,-2.0046185890341177,8.764539973999458,-5.772142557921646,-12.193622641071736,-0.07302287149389514,5.142734551841967,10.165451135372717,7.95,-3.873639864018823,0.45531405188621527,3.90030725481478,-8.782832890877089,-0.9924945092418918,8.83873288090254,-9.114567878169598,-1.5242684554077066,9.241143973010704,-10.271416312918863,-1.9510565341212591,10.455076024239757,-10.148232255506029,-3.0975492712832757,10.610439642150581,-9.036163075599228,0.4778646591679656,9.04878985065432,-7.942245671218123,1.4685606967610823,8.076876674931617,-7.064578724923775,0.09079524543169416,7.065162159302406
160,-8.610071085299342,-8.610071085299342,-0.7227561323023495,-4.7164952514334395,7.655297258651493,0.8059577714219384,6.075095931304175,19.317533400214334,16.369500216470716,3.8431498374415893,3.8431498374415893,-9.60245928633801,-2.157958305810897,8.788100924666132,-5.698787335014857,-12.187495401240746,-0.05017125062036229,5.0661135150629875,10.166719324782122,8.0,-3.8725364608312254,0.4581732610278245,3.8995463040702703,-8.80687184196843,-1.0505770683591078,8.86931247715506,-9.051024405021005,-1.5311596385849378,9.179623773288172,-10.242952214210924,-1.8906802948864074,10.4159849289484,-10.159032374804442,-3.059214370043531,10.609652744279881,-9.077422043394574,0.47102611140530876,9.089634566446074,-7.9647718064639985,1.4633759444592331,8.0980898416766,-7.072231221216513,0.1272613708215887,7.073376131866098
161,-9.051733544453157,-9.051733544453157,-1.2337182228554775,-5.225122329835334,7.199241807126814,0.40662548911369156,5.721072377589113,19.12394503953857,15.919683226375604,3.7875770387966385,3.7875770387966385,-9.694207133829202,-2.309191778388381,8.811315125396463,-5.625784562565059,-12.179426940785198,-0.027148148200794253,4.9891794465500166,10.175252377971713,8.05,-3.8710989017711928,0.4616028919479058,3.8985233021169448,-8.828572403043239,-1.1058632820533063,8.89756282778438,-8.978622061842415,-1.5374202732649804,9.109298283954121,-10.209734419943713,-1.8256511614789543,10.371676773270215,-10.167123420168458,-3.01708948605776,10.605339580033176,-9.11625299188645,0.464091112678493,9.128058346271994,-7.987950237254703,1.4563269353189643,8.119620504395078,-7.079296360717509,0.16608578331214457,7.081244343354251
162,-9.494364112159877,-9.494364112159877,-1.7427817389172338,-5.734018506808681,6.741366209142722,0.006101670488637154,5.366724934738565,18.930445264609368,15.473929296940911,3.7293797467380987,3.7293797467380987,-9.782470879941393,-2.458129507629275,8.834177753642244,-5.553227453414206,-12.169299345350106,-0.003925043146336407,4.911963873727903,10.190587377881208,8.1,-3.869327186838928,0.4656029446462968,3.8972399183106696,-8.847934574101513,-1.158353150324483,8.923437019918255,-8.897360848634083,-1.5430503594478258,9.030173557722945,-10.171762930117419,-1.7559691338987564,10.322218206650936,-10.172505391598254,-2.9711746193259616,10.59753483413111,-9.152655921074675,0.45705966298754214,9.164060996365835,-8.011780963590079,1.447413669340115,8.14147655764831,-7.0857741434267645,0.20726848290360708,7.088804937058183
163,-9.937845868918707,-9.937845868918707,-2.2497089957097547,-6.243048328656782,6.281791865664396,-0.3956462992303811,5.0120829705922265,18.737050783220397,15.032681371668135,3.668697778537165,3.668697778537165,-9.867017879965964,-2.604581994396289,8.85668398685529,-5.481209220404213,-12.156994700580373,0.019526585631981844,4.834498324021517,10.212313938711791,8.15,-3.8672213160345836,0.4701734191231311,3.895698108329519,-8.864958355143266,-1.2080466731726238,8.94689127032333,-8.807240765395852,-1.548049897133453,8.94225633627584,-10.129037744731917,-1.681634212146021,10.267682272921373,-10.175178289093518,-2.921469769848077,10.586275966125967,-9.186630830959391,0.4499317623324314,9.19764234002873,-8.036263985470283,1.4366361465228576,8.163667206694718,-7.091664569343939,0.25080946959584594,7.096098347269935
164,-10.382061895228784,-10.382061895228784,-2.754262308455057,-6.752076341682937,5.8206401776569985,-0.7986510348206626,4.657175852989567,18.543778303165297,14.596382394058764,3.605670951464976,3.605670951464976,-9.947615489194275,-2.7483597395520967,8.87882900248737,-5.409823076377002,-12.14239509212103,0.04323525922307794,4.756814324855701,10.240094462827315,8.200000000000001,-3.864781289357915,0.47531431537841323,3.8939001159473365,-8.879643746168556,-1.2549438505977817,8.96788476325513,-8.708261812127816,-1.552418886321858,8.845554148111493,-10.081558863787349,-1.6026463962206408,10.208148930894781,-10.175142112654488,-2.8679749376242034,10.57160334365395,-9.218177721540588,0.44270741071323616,9.22880221683224,-8.061399302895072,1.4239943668671768,8.18620294627409,-7.0969676384690725,0.2967087433888498,7.103167303385208
165,-10.826895271589304,-10.826895271589304,-3.2562039923751263,-7.2609670921904295,5.358032546085767,-1.2029451510594162,4.302032949770208,18.350644532237624,14.16547530761427,3.5404390827926737,3.5404390827926737,-10.024031062917663,-2.889273243959429,8.900607977990274,-5.33916223417452,-12.125382605616968,0.06722949871583069,4.678943403655318,10.273667828948874,8.25,-3.8620071068089237,0.4810256334119601,3.891848475087643,-8.89199074717732,-1.2990446825999487,8.986379500960233,-8.600423988829807,-1.5561573270130566,8.740075423819615,-10.029326287283494,-1.5190056861227135,10.143705637057339,-10.172396862280925,-2.8106901226543233,10.553560389239708,-9.247296592818158,0.43538660812988234,9.257540481903666,-8.087186915864667,1.4094883303729704,8.209095538827054,-7.101683350802416,0.3449663042825284,7.110056832835767
166,-11.272229078499423,-11.272229078499423,-3.7552963626920697,-7.769585126482537,4.894090371915761,-1.6085612627239114,3.946683628773823,18.15766617823102,13.740403055836184,3.4731419897914315,3.4731419897914315,-10.096031956427518,-3.0271330084809462,8.92201609081581,-5.269319906638645,-12.10583932671319,0.091537825199201,4.600917087845257,10.312842031494203,8.3,-3.8588987683876494,0.48730737322403284,3.8895460121538896,-8.90199935816957,-1.340349169178941,9.00234016621068,-8.483727295501973,-1.5592652192069945,8.625829632462832,-9.972340015220599,-1.4307120818520596,10.074447996804958,-10.166942537973,-2.749615324938396,10.532193741361814,-9.273987444792251,0.4279693545824548,9.283857005287512,-8.113626824378851,1.393118037040293,8.23235799211909,-7.105811706343696,0.3955821522772023,7.116814262379718
167,-11.717946396458334,-11.717946396458334,-4.251301734627918,-8.277794990862507,4.428935056112291,-2.015531984591334,3.5911572578400026,17.964859948939065,13.321608582225982,3.4039194897323664,3.4039194897323664,-10.163385525015235,-3.1617495339793673,8.943048518415765,-5.200389306611346,-12.083647341054649,0.11618875976208215,4.522766904850338,10.357479848556551,8.35,-3.855456274094162,0.49415953481451474,3.8869958486342813,-8.909669579145291,-1.378857310335001,9.01573399628734,-8.358171732144463,-1.5617425629038164,8.502827443668615,-9.91060004759854,-1.3377655834087936,10.000480491437063,-10.158779139730898,-2.684750544476425,10.507553430551667,-9.29825027746284,0.42045565007085356,9.307751671376622,-8.140719028438008,1.3748834868691706,8.256004536241377,-7.109352705093426,0.4485562873724757,7.123489217255866
