frame,ball_x,262_x,263_x,264_x,2749_x,2750_x,2751_x,2752_x,2753_x,2754_x,3271_x,11156_x,ball_y,262_y,263_y,264_y,2749_y,2750_y,2751_y,2752_y,2753_y,2754_y,3271_y,11156_y,stretch_index,Time [s],11156_vx,11156_vy,11156_speed,262_vx,262_vy,262_speed,263_vx,263_vy,263_speed,264_vx,264_vy,264_speed,2749_vx,2749_vy,2749_speed,2750_vx,2750_vy,2750_speed,2751_vx,2751_vy,2751_speed,2752_vx,2752_vy,2752_speed,2753_vx,2753_vy,2753_speed,2754_vx,2754_vy,2754_speed,3271_vx,3271_vy,3271_speed
84,-16.918610854381743,-22.588832838404656,-23.05670556196323,-22.391508372946074,10.1742549659864,12.000130204081625,11.46778666666668,-0.8374288435374151,-15.612450553582041,-12.222035134400645,-21.693527854747483,-49.58037345598688,-23.94195739397416,13.70443087854368,-4.705634190574283,-14.043197595037206,23.48445714285714,15.557214285714297,5.217614285714287,14.292842857142853,-0.6893400155022262,-13.838457047080645,7.328463340529143,-1.17704547195914,22.1199353352185,4.2,-1.6461808509134588,-0.1190339715525784,1.650478863935476,-6.964943944025197,-2.841117576422993,7.5221269084264275,-6.471332458134954,-3.158761188146654,7.201105194860901,-3.699724538453205,-2.904296896683333,4.703498923622415,-1.0628618794771765,-2.0269221455627693,2.2886871256286945,-0.8393504255726861,-0.6995380563447324,1.0926402103087802,-0.5749239119511469,-1.429696369385817,1.5409637286997369,-3.394270720115694,-1.7455487943046548,3.8168068217730307,-7.414105629124222,-3.7112124860763687,8.291083185966754,-7.913430178693941,-1.2516428831235649,8.011802986839971,-6.999108060206567,-3.5296930945705434,7.838765654126134
85,-17.338013672913466,-22.938025995484495,-23.38316907372447,-22.574016543227117,10.118181017968267,11.957946792442087,11.438402942853276,-1.0091613127850567,-15.984059029349368,-12.614997042118123,-22.046404054148166,-49.660212556976425,-23.921932753402128,13.567859910955361,-4.863178026374897,-14.18761489800648,23.383478338068187,15.522306367948461,5.146497850294243,14.206006334973612,-0.8726882303111012,-13.89946071690054,7.157803738925242,-1.1818360151730427,22.214247004006385,4.25,-1.5933355897125294,-0.09419064749117446,1.596117219855541,-6.98189702361555,-2.7499012729922008,7.503921845247045,-6.523487096797952,-3.159276801867349,7.24823522058346,-3.6594207032430495,-2.895028749401593,4.666106657930743,-1.1239129411140207,-2.015787946428546,2.3079387652557384,-0.842720421449846,-0.698461216517799,1.0945436399285915,-0.5890965773809945,-1.4215069754464318,1.5387387233461256,-3.4344036617771883,-1.73483342633928,3.847697432123873,-7.421289386973418,-3.6514241956098408,8.270939174089557,-7.84300384312898,-1.2177399062933227,7.936976739459126,-7.061073825333008,-3.425280618803882,7.848013180694616
86,-17.754599084714147,-23.28801765359432,-23.712095738958194,-22.75474095418822,10.058993667349506,11.915618576292246,11.408275033240567,-1.1828942860363836,-16.355754689799824,-13.004031775276808,-22.40246728773816,-49.73732323415396,-23.90276389205831,13.435387710507946,-5.020957645007921,-14.331735860862091,23.283150946969705,15.487444720643941,5.07581142789502,14.119753006628791,-1.0526585280824499,-13.95871090062634,6.992062546441523,-1.1853438867641883,22.309081820921442,4.3,-1.5387671134724372,-0.0685372150365702,1.5402926927533174,-6.997867044215297,-2.6679259301743565,7.489190339243037,-6.572750166247491,-3.1639924585154136,7.294648245491268,-3.6237455168439716,-2.8891019471276307,4.634483966068223,-1.1861809931265261,-2.0027596726189927,2.3276751609113258,-0.8456165116567869,-0.6975358072916908,1.0961858817010297,-0.6039802933673962,-1.4129067150297394,1.5365863399602038,-3.4744137418510124,-1.7231695498511728,3.878255296792289,-7.423033080636144,-3.5838658548596416,8.242906925463089,-7.764460351953674,-1.1826701844103595,7.854015108347691,-7.124814509119117,-3.3269124364002276,7.863289906192495
87,-18.167427859407244,-23.638758659784617,-24.04334097920373,-22.933913038269917,9.996632064611344,11.873169250915556,11.377367385300708,-1.358621620211999,-16.727265531724086,-13.388733476096249,-22.76180630145042,-49.81161932676753,-23.884422785492127,13.306552229170777,-5.179183048619727,-14.475727550854364,23.183569673295455,15.452621772270687,5.005575561840501,14.034130297534489,-1.2288624063020956,-14.016149261005358,6.83093754840985,-1.1875285813129426,22.404386729964067,4.3500000000000005,-1.482475422193173,-0.04207367418854211,1.4830723419532001,-7.012854005824602,-2.595191547969323,7.477642708612225,-6.619121666483612,-3.172908158090893,7.340307746640637,-3.5926989792560127,-2.8865164898613296,4.608629232406157,-1.2496660355145461,-1.9878373241342286,2.3480124419473962,-0.8480386961934382,-0.6967618286661148,1.0975639735922527,-0.619575059910288,-1.40389558813586,1.5345344822616953,-3.5143009603367195,-1.710557164840345,3.9084929389740783,-7.419336710112194,-3.5085374638257383,8.207094026090306,-7.6777997051681295,-1.1464337174749173,7.762919462498833,-7.19033011156483,-3.234588547359453,7.8843776028285735
88,-18.575560766616146,-23.99019986110584,-24.37676021600038,-23.11176422791275,9.93103536023498,11.830622511595546,11.345644446505887,-1.5363371722325212,-17.09831955191283,-13.76869628679591,-23.12450984121797,-49.88301467406519,-23.866881409252926,13.180891418913193,-5.338064239356668,-14.619757035233752,23.084829220779223,15.417829951298707,4.935810795454547,13.949185633116887,-1.4009113624558818,-14.071717460784951,6.674126530162064,-1.188349593399636,22.500108826729573,4.4,-1.4244605158747006,-0.014800024947258699,1.4245373993070372,-7.026857908443313,-2.531698126377326,7.469017838280666,-6.662601597506186,-3.1860239005936446,7.385188443245435,-3.5662810904791726,-2.887272377602818,4.5885403560149225,-1.3143680682784584,-1.9710209009740374,2.369068764512029,-0.8499869750598987,-0.6961392806412655,1.0986754551837479,-0.6358808770099555,-1.394473594764622,1.532612506879256,-3.554065317234875,-1.696996271306806,3.938423113887211,-7.410200275401727,-3.42543902250828,8.163620558213513,-7.5830219027722965,-1.1090305054866596,7.663691658725863,-7.257620632670295,-3.1483089516815133,7.911062286633794
89,-18.97805857596431,-24.342292104608447,-24.712208870887487,-23.28852595555731,9.862142704701665,11.788002053615703,11.313070664328222,-1.7160347990185685,-17.468644747156727,-14.143514349595238,-23.49066665297378,-49.95142311529496,-23.85011173889007,13.057943231704577,-5.497811219365132,-14.763991381250593,22.987024293154768,15.383061686197912,4.8665376720610105,13.86496643880209,-1.5684168940295928,-14.125357162712513,6.521327277030026,-1.1877664176046094,22.596195617267476,4.45,-1.364722394517098,0.013283732687379363,1.3647870426006365,-7.0398787520713295,-2.4774456653982124,7.463084474187986,-6.703189959315279,-3.2033396860239827,7.429275925332252,-3.544491850513341,-2.8913696103522724,4.5742147634347186,-1.3802870914180307,-1.952310403138545,2.390963898710776,-0.8514613482560497,-0.6956681632169891,1.0995183585951211,-0.6528977446660013,-1.3846407349161136,1.5308512108559036,-3.5937068125451286,-1.6824868692505262,3.9680588100145022,-7.39562377650475,-3.334570530906995,8.112620518007466,-7.480126944766267,-1.0704605484460403,7.556334091052204,-7.3266860724353,-3.0680736493666063,7.9431356983218615
90,-19.373982057075132,-24.69498623734296,-25.049542365404392,-23.46442965364414,9.789893248492607,11.745331572259577,11.27961048623996,-1.8977083574906988,-17.837969114246437,-14.51278180671376,-23.860365482650813,-50.01675848970489,-23.83408574995299,12.937245619514277,-5.6586339907914835,-14.908597656155257,22.890249594155833,15.348309405438307,4.797776734983764,13.781520140016234,-1.7309904985090718,-14.177010029535404,6.372237574345584,-1.185738548508174,22.692595300375324,4.5,-1.3032610581203514,0.04217759871523112,1.3039433789265396,-7.051916536708811,-2.432434165032045,7.459642270774272,-6.740886751910965,-3.2248555143816175,7.472566312233455,-3.5273312593585557,-2.898808188109326,4.5656494307707955,-1.4474231049331903,-1.9317058306276704,2.413818771319706,-0.852461815782225,-0.6953484763934158,1.1000912012144142,-0.6706256628787485,-1.3743970085903587,1.5292828112987105,-3.633225446267434,-1.6670289586715292,3.997413250147485,-7.375607213421275,-3.2359319890221485,8.054243453251756,-7.369114831150049,-1.0307238463525572,7.4408497526905775,-7.397526430860017,-2.9938826404144816,7.980396641762096
91,-19.762391979572083,-25.048233106359813,-25.388616121090394,-23.639706754613783,9.71422614208894,11.70263476281066,11.245228359713195,-2.08135170456962,-18.206020649972643,-14.876092800370946,-24.233695076182084,-50.078934636543025,-23.818775417991006,12.818336534311618,-5.820742555782058,-15.053742927198192,22.794599827516226,15.313565537489854,4.72954852754667,13.698894162185471,-1.8882436733801233,-14.226617724000976,6.226555207440614,-1.1822254806906807,22.789257073611456,4.55,-1.2400765066844612,0.07188157313638183,1.2421580829295833,-7.062971262355745,-2.3966636252788143,7.458522614137314,-6.775691975293112,-3.2505713856666527,7.515065939655241,-3.514799317014939,-2.9095881108743296,4.56284091480625,-1.5157761088242099,-1.9092071834416167,2.437754967462344,-0.852988377637953,-0.6951802201704542,1.1003929802128276,-0.6890646316481259,-1.3637424157873252,1.5279409161370794,-3.6726212184021323,-1.6506225395697747,4.026499892213253,-7.350150586151286,-3.1295233968536587,7.988656353264581,-7.249985561923505,-0.9898203992064947,7.317242313247839,-7.470141707944463,-2.9257359248254136,8.022652169861624
92,-20.142349113078556,-25.401983558709464,-25.729285559484822,-23.81458869090679,9.635080535971955,11.659935320552469,11.209888732220175,-2.2669586971758537,-18.572527351126034,-15.23304147278632,-24.610744179500525,-50.13786539505741,-23.804152718553574,12.700753928065986,-5.984346916483293,-15.199594261629777,22.700169696969695,15.278822510822515,4.661873593073603,13.617135930735927,-2.0397879161285513,-14.274121908856655,6.083977961646928,-1.17718670873246,22.886131463350136,4.6000000000000005,-1.1751687402093591,0.10239565595089963,1.1796213114058542,-7.073042929012098,-2.3701340461384666,7.459589242868051,-6.80760562946184,-3.2804872998791352,7.556791073660091,-3.506896023482421,-2.923709378646918,4.565785392493252,-1.5853461030907836,-1.8848144615800895,2.4628941960966526,-0.8530410338235794,-0.6951633945481924,1.1004231688339567,-0.7082146509740392,-1.3526769565070509,1.5268604849557992,-3.7118941289489076,-1.6332676119453855,4.0553324298699795,-7.319253894694716,-3.0153447544013945,7.916045828751864,-7.122739137086632,-0.9477502070078266,7.185516214571434,-7.544531903688513,-2.863633502599193,8.06971861237939
93,-20.512914227218,-25.756188441442408,-26.071406102127035,-23.98930689496372,9.552395580622889,11.617256940768467,11.173556051233005,-2.4545231922299875,-18.937217214497274,-15.583221966179329,-24.991601538539168,-50.193464604496086,-23.790189627190003,12.584035752746729,-6.149657075041489,-15.346318726700357,22.60705390625002,15.244072753906245,4.594772474888393,13.536292871093755,-2.1852347242402037,-14.319464246849735,5.9442036222964525,-1.1705817272138574,22.983170679201507,4.65,-1.108537758695128,0.13371984715872923,1.1165737593087934,-7.082131536677857,-2.352845427611094,7.462738686905599,-6.836627714417054,-3.3146032570189017,7.59776764957811,-3.503621378760922,-2.9411719914274164,4.574478707882211,-1.656133087733144,-1.8585276650433025,2.4893577256022943,-0.8526197843389114,-0.6952979995265085,1.1001817144416173,-0.7280757208564976,-1.3412006307494733,1.526077778890543,-3.751044177907885,-1.61496417579819,4.083924792858968,-7.282917139051637,-2.893396061665514,7.836620625241061,-6.987375556639611,-0.9045132697565694,7.0456767896839,-7.620697018092131,-2.8075753737358973,8.121422444422317
94,-20.873148091613828,-26.110798601609126,-26.414833170556317,-24.164092799225145,9.46611042652287,11.574623318742272,11.136194764223864,-2.644039046652744,-19.299818236877034,-15.926228422769473,-25.37635589923098,-50.24564610410709,-23.776858119449688,12.467719960323192,-6.316883033603054,-15.494083389660378,22.51534715909089,15.209308695211028,4.528265716314937,13.456412408685068,-2.324195595200875,-14.362586400727631,5.806929974720956,-1.162370030715209,23.080328993071003,4.7,-1.040183562141711,0.16585414675984264,1.0533230468129207,-7.090237085353061,-2.3447977696966724,7.467900542139695,-6.8627582301588514,-3.352919257086057,7.6380310335944275,-3.50497538285053,-2.9619759492157733,4.588916425270883,-1.7281370627513248,-1.830346793831143,2.5172657971185166,-0.8517246291840548,-0.6955840351054619,1.0996690383257646,-0.7486478412956631,-1.329313438514596,1.5256302986281292,-3.7900713652791316,-1.5957122311282315,4.112291147095625,-7.241140319222085,-2.7636773186459034,7.7506145204274945,-6.843894820582378,-0.8601095874526405,6.897730410622196,-7.698637051155471,-2.757561538235474,8.17760099800543
95,-21.222111475889474,-26.46576488626007,-26.759422186312023,-24.339177836131597,9.376164224153205,11.532058149757294,11.097769318664973,-2.8355001173646377,-19.66005841505598,-16.26165498477623,-25.765096007508948,-50.29432373313846,-23.76413017088204,12.35134450276473,-6.486234794314364,-15.643055317760172,22.425144159226193,15.17452276320684,4.462373860677079,13.377541968936002,-2.456282026496369,-14.40343003323769,5.671854804252347,-1.1525111138168211,23.17756314302662,4.75,-0.9701061505491669,0.19879855475425576,0.9902660292596651,-7.09735957503765,-2.34599107239512,7.475037595165406,-6.8859971766871135,-3.3954353000807433,7.677625804529503,-3.5109580357512162,-2.986121252011773,4.609093887145542,-1.801358028145013,-1.8002718479436979,2.546737024520024,-0.8503555683590073,-0.6960215012851774,1.0988860372624827,-0.769931012291249,-1.3170153798024844,1.5255567096388485,-3.8289756910623742,-1.5755117779356174,4.140445894485331,-7.193923435205999,-2.626188525342656,7.658289662989219,-6.692296928914897,-0.8145391600962003,6.741684672846542,-7.778352002878452,-2.713591996098044,8.238103022053718
96,-21.55886514966836,-26.8210381424457,-27.10502857093346,-24.514793438123636,9.282496123995063,11.489585129097083,11.058244162028448,-3.0289002612863305,-20.017665745824804,-16.589095794419105,-26.15791060930603,-50.33941133083825,-23.751977757036425,12.234447332040693,-6.657922359321749,-15.79340157825019,22.33653961038961,15.139707386363634,4.397117451298694,13.299728977272723,-2.581105515612524,-14.441936807127313,5.53867589622246,-1.140964471099054,23.2748327619675,4.800000000000001,-0.8983055239174179,0.23255307114192444,0.9279190402174575,-7.103499005731722,-2.3564253357065086,7.484145808787472,-6.90634455400198,-3.4421513860026827,7.716605553140123,-3.5215693374630908,-3.013607899815616,4.6350062753346215,-1.8757959839143539,-1.7683028273809411,2.57788779092354,-0.8485126018636544,-0.6966103980655148,1.0978340868339003,-0.7919252338435719,-1.304306454613109,1.5258967538937929,-3.867757155257927,-1.5543628162202405,4.1684036724502835,-7.14126648700339,-2.480929681755775,7.55994041803337,-6.532581881637094,-0.7678019876869723,6.57754862639489,-7.859841873261144,-2.6756667473234157,8.302789098574136
97,-21.882469882573925,-27.176569217216535,-27.451507745959994,-24.691171037641826,9.185045276529642,11.447227952045157,11.017583741786478,-3.224233335338397,-20.37236822597417,-16.908144993917595,-26.554888450555232,-50.38082273645449,-23.74037285346223,12.11656640012044,-6.832155730771605,-15.945289238380779,22.24962821631493,15.104854993151395,4.332517031503655,13.223020859121352,-2.6982775600351396,-14.478048385143829,5.407091035963166,-1.127689597142229,23.372100830829734,4.8500000000000005,-0.8247816822465387,0.2671176959229465,0.8669582959085252,-7.108655377435162,-2.3761005596308875,7.4952541747839385,-6.923800362103273,-3.4930675148521226,7.755032696099779,-3.5368092879859634,-3.0444358926272725,4.66664867371661,-1.9514509300595628,-1.7344397321429348,2.610831652341144,-0.8461957296980476,-0.69735072544641,1.09651504651776,-0.8146305059524303,-1.291186662946397,1.526691147481692,-3.9064157578657253,-1.5322653459821431,4.196179353149651,-7.083169474614231,-2.327900787885124,7.455897791972676,-6.3647496787490665,-0.7198980702252511,6.405333067425174,-7.943106662303478,-2.643785791911851,8.371531924459518
98,-22.19198644422957,-27.532308957622995,-27.798715132930887,-24.86854206712671,9.083750832238184,11.405010313885008,10.975752505411258,-3.421493196441453,-20.723893852294747,-17.218396725491164,-26.956118277189546,-50.418471789235234,-23.729287435708784,11.997239658973324,-7.00914491081032,-16.098885365402314,22.16450468073593,15.069958012040042,4.268593144615799,13.147465039908004,-2.8074096572500546,-14.511706430034646,5.276798008806297,-1.112645986526691,23.46933415571003,4.9,-0.7496915604891227,0.30247427375100333,0.8084108622166162,-7.112831870071909,-2.4046947970784123,7.5083243322998925,-6.9383641450219455,-3.547857473544286,7.792829374592399,-3.556493550848231,-3.0783871901772537,4.7037340560317045,-2.028229983549381,-1.6987605476533496,2.645657624189538,-0.8434195785806089,-0.6982378096440393,1.0949395528291037,-0.8380096214820844,-1.2776775042087232,1.5279790346917652,-3.9449241327675986,-1.5092624995705837,4.223777894954023,-7.019825302161309,-2.167432963257412,7.346816516225169,-6.189152554769514,-0.6708969102896125,6.2254085818077955,-8.027930358959347,-2.6176723480973414,8.44392529397878
99,-22.486475604258768,-27.888208210715565,-28.146506153385513,-25.04713795901887,8.978551941601932,11.36295590990019,10.932714900374926,-3.620673701516127,-21.07197062157722,-17.5194451313593,-27.361688835141923,-50.452272328428506,-23.71869347932552,11.876005060568708,-7.189099901584231,-16.25435702656524,22.081263707386366,15.035008871499585,4.205366333959015,13.073108945058843,-2.908113304743072,-14.542852604547095,5.147494600083734,-1.0957931338327864,23.56650386781853,4.95,-0.6738198334084533,0.3385320278939394,0.7540803019603275,-7.116044383261368,-2.440598312600565,7.52293877337935,-6.950033622911685,-3.6048901966559597,7.829316744745301,-3.579700443691591,-3.1143715911186782,4.744846222390444,-2.105668729229811,-1.6616552010324548,2.682338309083046,-0.8402572821021728,-0.6992482817385174,1.0931516178646032,-0.8618765447538923,-1.2638864754313803,1.5297843642733657,-3.983145449373994,-1.4855699387314176,4.251160513757534,-6.95219849025873,-2.0011818055056825,7.2344863305311975,-6.007551682292355,-0.6211460207740355,6.03957776624634,-8.11323290799856,-2.595942507051138,8.51841920307669
100,-22.764998132284923,-28.244217823544712,-28.49473622886318,-25.227190145758804,8.869387755102043,11.32108843537415,10.888435374149655,-3.82176870748299,-21.416326530612253,-17.8108843537415,-27.771688870345383,-50.482138193282374,-23.708562959861816,11.75240055687592,-7.372230705239731,-16.4118712891199,21.999999999999993,15.000000000000002,4.142857142857155,13.000000000000005,-2.9999999999999964,-14.571428571428573,5.018878595127306,-1.0770905336408263,23.663585944571466,5.0,-0.5981081107204042,0.37518202627355685,0.706041687826054,-7.118311996547031,-2.4818794236589348,7.538573549005607,-6.958806059957322,-3.662208405679622,7.8636347948470515,-3.6053239476860184,-3.1510808538352237,4.788284798877905,-2.1832098689151502,-1.6235916048237458,2.7207453079960744,-0.8367966005720117,-0.7003540990259394,1.0912031959040946,-0.8860080329534582,-1.2499425730519345,1.5321118335114272,-4.020915510977135,-1.4614464575602846,4.278269193813314,-6.881446463643272,-1.8311340317894849,7.120909862817118,-5.8220604684300685,-0.5710624171510157,5.850000032678505,-8.197718243144799,-2.576935578178617,8.59320553507664
101,-23.656301840036374,-28.6002897561343,-28.843260621314002,-25.408865542022028,8.756229932280586,11.279426466239059,10.842891396705134,-4.024762493121406,-21.756757092633496,-18.092431816938806,-28.186131524866756,-50.50803815027828,-22.479621680914615,11.626076781345747,-7.558633149343557,-16.57151890622242,21.920780967412217,14.964925461835614,4.0810785898418835,12.928170533835363,-3.08279713234097,-14.597400319328996,4.890744652886885,-1.0565040349023576,23.760570101185113,5.050000000000001,-0.5234980021408633,0.41231533681151705,0.6663738404345342,-7.119653789471866,-2.526606447715256,7.554681344939534,-6.9646787203431835,-3.717854822107275,7.894884049551804,-3.6322580440014605,-3.187206736710378,4.83234780212945,-2.2602961044201333,-1.5850376715711652,2.760667111398361,-0.8331252942996168,-0.7015272188026607,1.089145626040347,-0.9101808432662759,-1.2359747935080074,1.534947183989101,-4.058070120869283,-1.4371508501522625,4.305036082541633,-6.808726647051655,-1.6592763592684259,7.007992336660932,-5.634792320295052,-0.521063114893278,5.658833030100674,-8.280090298121516,-2.558990870885197,8.666506194673829
102,-24.529064311668183,-28.956380420401555,-29.191933954331116,-25.592072991423656,8.63918016892277,11.237968101021533,10.79611252800111,-4.229601024645538,-22.093327886646538,-18.364298073578556,-28.604727525308448,-50.53016067483142,-21.27624530227241,11.497135093354531,-7.747946363143952,-16.73308537465171,21.843564838864832,14.929785864598358,4.0200135942760955,12.857592490380005,-3.156695658423359,-14.620831140508603,4.763274926784447,-1.0340249040539422,23.85748385753319,5.1000000000000005,-0.4509311173857257,0.44982302742960867,0.6369298459270673,-7.120088841579485,-2.5728477022311806,7.570680974051209,-6.967648868254127,-3.7698721674311804,7.922125151122979,-3.6593967138079706,-3.221440998128024,4.875332441326299,-2.3363701375595496,-1.546461313818456,2.8018151285938075,-0.829331123594192,-0.7027395983646105,1.0870294640310627,-0.9341717328778754,-1.2221121332371214,1.5382570957786739,-4.094445082342679,-1.4129419106026335,4.331383771389643,-6.735196465220836,-1.4875955051020116,6.8975221501581965,-5.447860645000065,-0.4715651294734058,5.468231823786899,-8.359053006652509,-2.540447694576223,8.736569215481785
103,-25.383285547180336,-29.31244734123716,-29.54061069191852,-25.77665681981374,8.518372669874761,11.19670631889688,10.748141350494738,-4.4362206901283265,-22.426172008099947,-18.626816958369627,-29.027111994406706,-50.548749169590394,-20.09843382393519,11.365789533760067,-7.939695301309616,-16.896279877092518,21.7682825487013,14.894583451704555,3.9596375507305175,12.788222717126624,-3.222002426738843,-14.641808653130168,4.636748443859945,-1.0096507619033093,23.954364772214532,5.15,-0.38134906617090397,0.48759616604943934,0.6190130300854199,-7.1196362324130575,-2.6186715046683577,7.585951524446411,-6.967713767874639,-3.8163031631435596,7.9443819762174925,-3.685633938275444,-3.2524753964715454,4.915535955683826,-2.4108746701481016,-1.5083304441094751,2.8438314654334222,-0.825501848765114,-0.7039631950080951,1.0849043654814126,-0.9577574589738939,-1.2084835886769412,1.541989602533567,-4.129876198689688,-1.3890784330067345,4.35722575838664,-6.6620133428875254,-1.3180781864498932,6.791152471149979,-5.26337884965764,-0.4229854763640256,5.280347870002343,-8.433310302461376,-2.519645358657191,8.801666625759232
104,-26.218965546572868,-29.668448043531686,-29.889145298080106,-25.962461353042336,8.393941639982597,11.155634099040292,10.699020446643281,-4.644557877642645,-22.755422552442248,-18.88032230602086,-29.45292005489776,-50.56404703720379,-18.94618724590299,11.232254143420102,-8.13340491850915,-17.06081159622941,21.694865031265024,14.859320466570464,3.8999258537758528,12.72001806156806,-3.279024285779088,-14.660420475356476,4.511444231153348,-0.9833792292581981,24.051251078917847,5.2,-0.3156934582122307,0.5255258205927309,0.6130577033751885,-7.118315041516019,-2.6621461724884257,7.599831002987368,-6.964870683389412,-3.855190530736601,7.9606480681297835,-3.7098636985739875,-3.2790016901247654,4.951256481524476,-2.4832524040003596,-1.4711129749879377,2.8862979553662553,-0.8217252301215425,-0.7051699660293298,1.0828190221861216,-0.9807147787397632,-1.1952181562650344,1.5460750041004385,-4.164199273202503,-1.3658192114598453,4.382467079777445,-6.590334704788592,-1.1527111204717833,6.690385224215438,-5.08346034138028,-0.3757411710377051,5.097327777375014,-8.501566119271734,-2.494923172533346,8.860094137039003
105,-27.036104309845726,-30.024340052175813,-30.23739223681983,-26.1493309169595,8.266021284092343,11.11474442062704,10.648792398904002,-4.854548975261389,-23.081212615122038,-19.125147951241185,-29.88178682951792,-50.57629768032024,-17.819505568175774,11.096742963192412,-8.328600169411231,-17.22638971474712,21.62324322089947,14.823999152612428,3.8408538979828073,12.652935371197083,-3.3280680840357584,-14.676754225350338,4.38764131570462,-0.9552079269263283,24.148181030048953,5.25,-0.25474896827296784,0.5635212143274075,0.6184280037588673,-7.116141168507647,-2.701661970242833,7.611730587165166,-6.959117334952202,-3.8849032047872187,7.970055645489449,-3.731164312345218,-3.299929677740702,4.981076490453887,-2.5530389239619358,-1.435198833573851,2.9287887324210433,-0.8180744012546837,-0.7063365425084006,1.0808131370736251,-1.0028576564969232,-1.1824233330327338,1.550434912434166,-4.197277475291444,-1.3433799077079773,4.4070180146015305,-6.521125071538051,-0.9931499048005387,6.596318589338106,-4.9098662927618575,-0.33017972638845644,4.920955767380664,-8.56274040185333,-2.4648972273758876,8.910456864328376
106,-27.834701836998974,-30.38008089206014,-30.58520597214164,-26.337109837415277,8.134745807050095,11.0740302628324,10.597499789734062,-5.06613037105752,-23.403675291587856,-19.361627728739478,-30.31334744100341,-50.58574450158832,-16.718388790753533,10.959470033934782,-8.524806008684479,-17.392723415330284,21.55334805194805,14.788621753246751,3.782397077922085,12.586931493506485,-3.369440670000535,-14.690897521274504,4.265618724553716,-0.9251344757154824,24.24519227491345,5.300000000000001,-0.19867253130580534,0.6015641919072892,0.6335221003883968,-7.113117793311927,-2.736896950841819,7.621486053327001,-6.950453266593893,-3.905114972210805,7.972372517468731,-3.7493514431173915,-3.3150413190498473,5.004711299467155,-2.6201413470017187,-1.4006660052909998,2.9710277576363753,-0.8145639888825693,-0.7074582506613788,1.0788937243367118,-1.024148885109691,-1.1701206183862578,1.555012283052472,-4.229083438838547,-1.3218036541005835,4.4308364484205605,-6.454577347258669,-0.8397256589628056,6.508971340700869,-4.742948938321026,-0.2863706449948317,4.751586343300025,-8.616617139160077,-2.4292907414191154,8.95251609488706
107,-28.614758128032552,-30.735628088075323,-30.932440968049477,-26.525642440259702,8.000249413701916,11.03348460483161,10.545185201590737,-5.2792384531038685,-23.722943677288264,-19.5900954732246,-30.747237012090494,-50.592630903656655,-15.642836913636295,10.820649396504969,-8.721547390997543,-17.55952188066357,21.485110458754214,14.753190511889736,3.724530788164392,12.521963275989059,-3.4034488921651214,-14.70293798129177,4.145655484740633,-0.8931564964333703,24.342321273025913,5.3500000000000005,-0.147464147310704,0.6396547533322785,0.6564326912964125,-7.109244915928807,-2.7678511142854263,7.629047323585735,-6.9388784783143125,-3.915825833007291,7.967542060840394,-3.764425090890601,-3.3243366140522905,5.022161903847322,-2.6845596731200776,-1.3675144901395098,3.0127987850641635,-0.8111939930054854,-0.7085350904882308,1.0770597331352376,-1.044588464577835,-1.158310012325578,1.5597586816500686,-4.259617163843656,-1.3010904506373282,4.453894334540405,-6.390691531950438,-0.6924383829585568,6.428095298821984,-4.582708278057759,-0.24431392685702505,4.589216104808687,-8.663196331191896,-2.3881037146630337,8.986323498782141
108,-29.376273182946488,-31.090939165111973,-31.27895168854727,-26.714773051342853,7.8626663088939095,10.99310042579992,10.491891216931212,-5.49380960947341,-24.03915086767181,-19.810885019405454,-31.18309066551542,-50.59720028917382,-14.592849936824072,10.680495091760756,-8.918349271019082,-17.726494293431664,21.41846137566137,14.717707671957674,3.667230423280427,12.457987566137572,-3.430399599021158,-14.712963223564955,4.028030623305325,-0.8592716098877651,24.43960274351643,5.4,-0.10112381628770442,0.677792898602402,0.6852950018907444,-7.104522536358298,-2.794524460573566,7.634370139727763,-6.924392970113574,-3.9170357871766868,7.955525586822103,-3.7763852556647635,-3.3278155627481456,5.033432429155177,-2.7462939023169124,-1.335744288119256,3.053906187351909,-0.8079644136232478,-0.7095670619889295,1.0753101455585548,-1.0641763949013676,-1.1469915148508907,1.5646280499227965,-4.288878650306928,-1.2812402973184362,4.476165409871625,-6.329467625613441,-0.5512880767877799,6.353430488114041,-4.429144311972211,-0.2040095719750058,4.43384023637898,-8.702477977948996,-2.3413361471075955,9.011935303276422
