frame,ball_x,8_x,9_x,11_x,15_x,26_x,19924_x,20000_x,ball_y,8_y,9_y,11_y,15_y,26_y,19924_y,20000_y,11_vx,11_vy,15_vx,15_vy,19924_vx,19924_vy,20000_vx,20000_vy,26_vx,26_vy,8_vx,8_vy,9_vx,9_vy,Time [s]
52,-12.347631451944842,-10.733201813523575,-18.715673699006054,-23.167693261512945,-20.908742831539083,-14.315827570560002,-0.1868622376286942,0.38021026592458984,4.196702837227403,4.246717007076203,17.304263830325617,10.183104990383224,-1.3004765890467882,-19.900701605021567,21.92229529134258,4.064935064935044,-2.5747087820042145,-3.31807401704745,-1.10244619073489,4.875481686079724,-0.758698316977219,-0.6190198822191619,-0.939600082457173,-0.08658008658010435,-6.562197461597082,3.4775228114911707,-4.046822509401352,-3.1212366701815677,-3.5292121534917835,-2.7272276302208627,2.6
53,-12.59467579556662,-10.945813608110086,-18.89217303649398,-23.29717783623151,-20.964986703140916,-14.64879590712028,-0.22479101865628748,0.33323026180170434,4.0438270007179575,4.099075194878681,17.174327105196806,10.016590635551175,-1.0494943470671163,-19.731374894844823,21.89144911502737,4.060606060606054,-2.606569455066665,-3.347839627484181,-1.1241221708868308,5.006638253627601,-0.7588412414246275,-0.6214618483112537,-0.9396000824571501,-0.08658008658005095,-6.609878473330928,3.3540943074141127,-4.264456024702925,-2.9497345696356514,-3.524464107287213,-2.5839948477018226,2.6500000000000004
54,-12.828468718457692,-11.16988490621349,-19.06814200840688,-23.428720918790646,-21.022219989385356,-14.982524276898106,-0.2627356528741916,0.28625025767883383,3.8991514006496524,3.96030592126315,17.052165073622433,9.848019843260495,-0.7920869200840366,-19.56933930723329,21.860332075651677,4.056277056277054,-2.6462360150939688,-3.384500140932092,-1.1465187435362516,5.1284912187361025,-0.7590869189099398,-0.6256594233238184,-0.9396000824572366,-0.08658008658004841,-6.638441696814786,3.2189360364890955,-4.4842385239092195,-2.779880056613645,-3.51920779007231,-2.436949518569103,2.7
55,-13.049010220618129,-11.405646940859633,-19.243484793374723,-23.562732587706794,-21.080444400426277,-15.31588096733454,-0.30070221722803353,0.23927025355599355,3.7626760370224384,3.8304267576247044,16.938079527958934,9.676989075785238,-0.5286319785491008,-19.415321648692245,21.82884034426684,4.051948051948045,-2.693233642049292,-3.426644535583013,-1.1704595759879761,5.238940349312941,-0.7594128063846567,-0.6312274431945446,-0.9396000824572581,-0.08658008658008902,-6.65210688756447,3.075415634625154,-4.703199195084467,-2.6140719496262954,-3.515132989516373,-2.2887596034406137,2.75
56,-13.256300302047876,-11.65263775562272,-19.41849985381689,-23.699512130154435,-21.13985383545522,-15.648718875490873,-0.3386915286187029,0.19229024943315323,3.6344009098363736,3.708895551039258,16.83174973641856,9.503424033821437,-0.25999724706857136,-19.269262944014883,21.79695996353883,4.0476190476190546,-2.7470875158953882,-3.472861789629025,-1.1967683355462908,5.335885413266157,-0.7597963607996776,-0.6377807438610714,-0.9396000824572794,-0.08658008658002304,-6.655093801095315,2.926900737731656,-4.918367226292648,-2.454709067184566,-3.5139294932885017,-2.142093062934041,2.8000000000000003
57,-13.450338962746974,-11.910222096713944,-19.59358422310014,-23.83933113547256,-21.200690240923162,-15.981137050833498,-0.37670308893585414,0.1453102453102602,3.5143260190913956,3.595030217502853,16.732699336177575,9.32733272767048,0.012827036212512723,-19.130907772566243,21.764699444037188,4.043290043290046,-2.8073228165954918,-3.521740881262091,-1.226268689515687,5.417226178503406,-0.7602150391064196,-0.6449341612610386,-0.9396000824571946,-0.08658008658009167,-6.651622192923088,2.776758981717834,-5.126771805597562,-2.3041902277994115,-3.5172870890577386,-1.9996178576672077,2.85
58,-13.63112620271539,-12.177764710344622,-19.76913493459126,-23.982461193000212,-21.263195563281194,-16.313234542828887,-0.4147364000692848,0.09833024118738976,3.402451364787567,3.488148673011599,16.640451964412215,9.148723167633882,0.288850633149151,-19.000000713711405,21.73206729633145,4.038961038961027,-2.873464724112538,-3.5718707886742034,-1.25978430520069,5.480862412932374,-0.7606462982561879,-0.6523025313322248,-0.9396000824571287,-0.08658008658007632,-6.64591181856336,2.6283580024930178,-5.325442121063322,-2.1649142499815666,-3.5268955644932722,-1.864001948257824,2.9000000000000004
59,-13.798662021953122,-12.454630342726002,-19.94554902165703,-24.12917389207633,-21.327611748980285,-16.645110400943363,-0.4527909639085814,0.05135023706454192,3.298776946924844,3.3875688335616045,16.554531258298702,8.967603364013065,0.5670833055963672,-18.876286346815487,21.699072030991204,4.034632034632036,-2.94511755508241,-3.622075660358555,-1.2980015720216893,5.525043923143187,-0.7610713523746062,-0.659564884022572,-0.9396000824572794,-0.08658008658006364,-6.6414791409457745,2.4845041633147744,-5.511902496076673,-2.0388801491568644,-3.5441630759858853,-1.7374686352207231,2.95
60,-13.952946420460203,-12.74018374006923,-20.123223517664186,-24.27974082203993,-21.394180744471406,-16.976863674643358,-0.49086628234353413,0.004370232941686538,3.2033027655032367,3.292608615148888,16.474460855013284,8.783981327109444,0.8465348154090739,-18.759509251243582,21.665722158586007,4.030303030303022,-3.022202172832218,-3.6721203260140443,-1.3410577678628492,5.549420670453618,-0.7614864442872102,-0.6666570253217277,-0.9396000824573225,-0.08658008658014484,-6.63902745265628,2.3457587368349158,-5.685657795314904,-1.9264877284105681,-3.569371254813872,-1.6204625786588978,3.0
61,-14.09397939823662,-13.033789648585653,-20.302555455979526,-24.434433572230034,-21.463144496205597,-17.308593413395283,-0.5289618572638575,-0.042609771181161306,3.116028820522745,3.2025859337696017,16.399764391732194,8.597865067224523,1.126214924442295,-18.649414006360733,21.632026189685398,4.025974025974027,-3.104718577362025,-3.722004785640393,-1.3889528927242518,5.553992654863752,-0.7618915739940216,-0.6735789552297836,-0.939600082457215,-0.08658008658009156,-6.638556753694942,2.2121217230532246,-5.846708018778093,-1.827736987742499,-3.6025201009773142,-1.5129837785722033,3.0500000000000003
62,-14.221760955282358,-13.334812814486469,-20.483941869969783,-24.593523731985638,-21.53474495063387,-17.64039866666556,-0.5670771905591458,-0.08958977530405435,3.0369551119833833,3.1168187054198015,16.32996550563168,8.409262594659744,1.4051333945510152,-18.545745191532074,21.59799263485894,4.021645021645023,-3.192666768671711,-3.771729039237886,-1.441686946605634,5.538759876373648,-0.7622867414947189,-0.6803306737465378,-0.9396000824572376,-0.08658008658006375,-6.640067044061499,2.0835931219697477,-5.995053166466115,-1.7426279271527743,-3.643609614476044,-1.4150322349608466,3.1
63,-14.336291091597426,-13.642617983982937,-20.667779793001746,-24.757282890645712,-21.609224054207218,-17.972378483920572,-0.6052117841192266,-0.13656977942690973,2.966081639885142,3.034624846095559,16.264587833887944,8.218181919716521,1.6822999875901958,-18.448247386122663,21.563630004676224,4.017316017316004,-3.2860467467614276,-3.82129308680634,-1.4992599295070819,5.50372233498304,-0.7626719467897299,-0.6869121808721496,-0.9396000824572366,-0.08658008658008902,-6.643558323756316,1.9601729335844857,-6.130693238378949,-1.6711605466413926,-3.6926397953100865,-1.3266079478246895,3.1500000000000004
64,-14.437569807181832,-13.956569903286278,-20.8544662584422,-24.925982637549268,-21.68682375337665,-18.30463191462673,-0.6433651398337619,-0.1835497835497651,2.9034084042280117,2.955322271792978,16.203155013677303,8.024631052696343,1.9567244654148264,-18.356665169497614,21.528946809706763,4.012987012987014,-3.384858511631116,-3.8706969283457062,-1.5616718414287838,5.448880030692208,-0.7630471898788411,-0.6933234766066523,-0.9396000824571935,-0.0865800865800776,-6.649030592779171,1.8418611578975272,-6.253628234516805,-1.6133348462081867,-3.749610643479499,-1.2477109171637677,3.2
65,-14.525597102035569,-14.27603331860776,-21.044398299657875,-25.09989456203531,-21.767785994593165,-18.63725800825041,-0.6815367595924362,-0.23052978767264307,2.8489354050120017,2.878228898508129,16.14519068217592,7.8286180039006235,2.227416589879926,-18.270743121021994,21.493951560520163,4.008658008658005,-3.4891020632807503,-3.9199405638561267,-1.6289226823706056,5.37423296350109,-0.7634124707617513,-0.6995645609498319,-0.9396000824573225,-0.08658008658008902,-6.656483851130159,1.7286577949087598,-6.363858154879519,-1.5691508258533757,-3.8145221589842944,-1.1783411429780495,3.25
66,-14.600372976158635,-14.600372976158635,-21.23797295001556,-25.27929025344283,-21.852352724307764,-18.970355814258074,-0.719726145284987,-0.27750979179549096,2.802662642237117,2.802662642237117,16.09021847656006,7.630150783630846,2.4933861228404317,-18.190225820060917,21.45865276768595,4.004329004329005,-3.598777401710262,-3.9690239933376037,-1.701012452332477,5.279781133409524,-0.7637677894391479,-0.705635433901932,-0.9396000824572579,-0.08658008658010424,-6.665918098809147,1.6205628446181812,-6.461382999466968,-1.5386084855769278,-3.887374341824453,-1.1184986252676252,3.3000000000000003
67,-14.928953622150113,-14.928953622150113,-21.43558724288201,-25.46444130111082,-21.94076588897148,-19.30402438211607,-0.7579327988011286,-0.32448979591833127,2.7279414189760223,2.7279414189760223,16.037762034005965,7.429237402188447,2.753642826151347,-18.114857845979447,21.42305894177368,3.999999999999995,-3.7138845269198875,-4.01794721679001,-1.7779411513144912,5.1655245404177474,-0.7641131459104745,-0.7115360954628925,-0.9396000824572159,-0.08658008658007771,-6.677333335816265,1.517576307025927,-6.546202768279426,-1.521707825378686,-3.968167191999941,-1.0681833640323455,3.35
68,-15.261140002793486,-15.261140002793486,-21.63763821162403,-25.655619294378297,-22.03326743503531,-19.63836276129084,-0.7961562220304705,-0.37146980004122426,2.65338314472092,2.65338314472092,15.987344991689877,7.225885869874879,3.007196461667677,-18.044383778142667,21.387178593352957,3.995670995670996,-3.8344234389093894,-4.066710234213451,-1.8597087793165903,5.031463184525647,-0.7644485401758124,-0.7172665456325483,-0.939600082457258,-0.08658008658010424,-6.690729562151407,1.4196981821317878,-6.618317461316753,-1.5184488452587765,-4.056900709510772,-1.0273953592724283,3.4000000000000004
69,-15.596296864299909,-15.596296864299909,-21.844522889608342,-25.85309582258423,-22.130099308950236,-19.973470001248764,-0.8343959168628478,-0.4184498041640947,2.5783057354678767,2.5783057354678767,15.938490986788011,7.020104196991582,3.253056791244349,-17.97854819591571,21.351020232993264,3.9913419913419865,-3.960394137678824,-4.115313045607873,-1.9463153363388936,4.877597065733114,-0.7647739722352944,-0.7228267844111358,-0.9396000824571719,-0.08658008658009028,-6.70610677781476,1.3269284699359112,-6.67772707857897,-1.528831545217123,-4.153574894356962,-0.9961346109876801,3.45
70,-15.933788952880734,-15.933788952880734,-22.056638310201723,-26.05714247506767,-22.23150345716729,-20.309445151456263,-0.8726513851878924,-0.46542980828693503,2.5020271072130194,2.5020271072130194,15.890723656476624,6.811900393840019,3.4902335767364057,-17.91709567866359,21.31459237126421,3.9870129870129767,-4.091796623228265,-4.163755650973302,-2.0377608223812964,4.703926184040367,-0.7650894420889405,-0.7282168117985014,-0.9396000824572576,-0.08658008658009156,-6.7234649828060435,1.2392671704383469,-6.7244316200660315,-1.552855925253822,-4.258189746538524,-0.9744011191781657,3.5
71,-16.272981014747142,-16.272981014747142,-22.274381506770972,-26.268030841167555,-22.337721826137457,-20.646387261379722,-0.9109221288952963,-0.5124098124098055,2.423865175952406,2.423865175952406,15.843566637931954,6.601282470721634,3.717736579998803,-17.859770805751488,21.27790351873537,3.9826839826839775,-4.228630895557735,-4.212038050309725,-2.134045237443769,4.510450539447266,-0.7653949497365794,-0.7334366277946862,-0.9396000824572577,-0.08658008658007632,-6.74280417712558,1.1567142836389819,-6.758431085778037,-1.5905219853688743,-4.370745266055483,-0.9621948838438495,3.5500000000000003
72,-16.6132377961104,-16.6132377961104,-22.49814951268281,-26.4860325102229,-22.448996362311778,-20.984395380485577,-0.9492076498747893,-0.5593898165326533,2.3431378576821356,2.3431378576821356,15.79654356833023,6.388258437937868,3.9345755628865167,-17.806318156544425,21.240962185976265,3.978354978354973,-4.370896954667057,-4.260160243617177,-2.2351685815263647,4.29717013195375,-0.7656904951785121,-0.7384862323997313,-0.9396000824571946,-0.08658008658011832,-6.764124360773044,1.0792698095377478,-6.779725475714831,-1.6418297255621823,-4.491241452907647,-0.9595159049849207,3.6
73,-16.953924043181747,-16.953924043181747,-22.728339361304045,-26.711419071572724,-22.565569012141218,-21.32356855824019,-0.9875074500161163,-0.6063698206555312,2.259163068398279,2.259163068398279,15.749178084847703,6.17283630579019,4.1397602872545605,-17.756482310407495,21.203776883556475,3.974025974025973,-4.518594800556395,-4.308122230895615,-2.3411308546290948,4.064084961560018,-0.7659760784142854,-0.7433656256135226,-0.9396000824572361,-0.08658008658009156,-6.787425533748652,1.0069337481348328,-6.788314789876657,-1.7067791458337571,-4.619678307095224,-0.9663641826010656,3.6500000000000004
74,-17.294404502172426,-17.294404502172426,-22.96534808600143,-26.94446211455603,-22.6876817220768,-21.664005844110022,-1.0258210312089315,-0.6533498247783716,2.171258724096916,2.171258724096916,15.700993824660618,5.955024084580042,4.332300514957891,-17.710007846705803,21.16635612204554,3.9696969696969684,-4.671724433225676,-4.355924012145012,-2.4519320567519483,3.8111950282659626,-0.7662516994442445,-0.7480748074361236,-0.9396000824572578,-0.08658008658003447,-6.81270769605236,0.9397060994301291,-6.784199028263256,-1.785370246183684,-4.756055828618233,-0.9827397166925167,3.7
75,-17.634043919293674,-17.634043919293674,-23.209572720141704,-27.185433228511766,-22.815576438569536,-22.005806287561402,-1.0641478953429495,-0.7003298289012421,2.0787427407741568,2.0787427407741568,15.651514424945155,5.734829784608868,4.511206007851488,-17.666639344804455,21.12870841201305,3.9653679653679546,-4.830285852674933,-4.403565587365444,-2.567572187894932,3.5385003320715436,-0.766517358268348,-0.7526137778676146,-0.939600082457193,-0.08658008658006365,-6.839970847684201,0.877586863423687,-6.767378190874788,-1.8776030266118666,-4.900374017476512,-1.0086425072592062,3.75
76,-17.97220704075674,-17.97220704075674,-23.46141029709167,-27.43460400277897,-22.94949510807042,-22.349068938060793,-1.1024875443078477,-0.7473098330241275,1.9809330344260614,1.9809330344260614,15.600263522877638,5.5122614161781165,4.675486527790356,-17.62612138406852,21.09084226402853,3.9610389610389545,-4.99427905890416,-4.451046956556862,-2.688051248057945,3.246000872976813,-0.7667730548866368,-0.7569825369078942,-0.9396000824572581,-0.08658008658009156,-6.869214988644043,0.820576040115414,-6.7378522777111955,-1.9834774871184162,-5.0526328736701975,-1.0440725543011298,3.8000000000000003
77,-18.308258612772875,-18.308258612772875,-23.721257850218105,-27.692246026696658,-23.08967967703047,-22.69389284507459,-1.140839479993378,-0.7942898371469753,1.8771475210487298,1.8771475210487298,15.546764755634243,5.287326989589264,4.824151836629493,-17.588198543863044,21.05276618866157,3.9567099567099646,-5.163704051913401,-4.498368119719303,-2.8133692372412638,2.9336966509817435,-0.7670187892988751,-0.761181084557024,-0.9396000824572377,-0.08658008658006248,-6.900440118932044,0.7686736295054337,-6.695621288772463,-2.102993627703251,-5.212832397199232,-1.0890298578183188,3.85
78,-18.64156338155332,-18.64156338155332,-23.989512412887752,-27.958630889603782,-23.236372091900684,-23.040377058069193,-1.1792032042892182,-0.8412698412698232,1.7667041166382524,1.7667041166382524,15.490541760391231,5.0600345151437285,4.956211696223844,-17.552615403553197,21.014488696481706,3.952380952380955,-5.3385608317024795,-4.545529076852723,-2.9435261554445273,2.601587666086389,-0.7672545615052349,-0.765209420814911,-0.9396000824573023,-0.0865800865801183,-6.9336462385480155,0.7218796315936217,-6.640685224058655,-2.236151448366353,-5.380972588063585,-1.1435144178107404,3.9000000000000004
79,-18.97148609330932,-18.97148609330932,-24.26657101846738,-28.234030180839355,-23.38981429913206,-23.388620626510992,-1.2175782190851123,-0.8882498453926937,1.6489207371906898,1.6489207371906898,15.431118174324835,4.830392003142966,5.070675868428402,-17.51911654250403,20.976018298058502,3.948051948051941,-5.518849398271593,-4.592529827957167,-3.078522002667933,2.2496739182906995,-0.7674803715057146,-0.7690675456816962,-0.9396000824572139,-0.08658008658006353,-6.968833347492205,0.6801940463800793,-6.5730440835696315,-2.382950949107786,-5.557053446263376,-1.2075262342783109,3.95
80,-19.297391494252107,-19.297391494252107,-24.552830700323774,-28.518715489742412,-23.55024824517566,-23.738722599866403,-1.2559640262707223,-0.9352298495155641,1.523115298702142,1.523115298702142,15.368017634611292,4.598407463888435,5.16655411509817,-17.487446540080594,20.937363503961517,3.943722943722951,-5.704101165481327,-4.6394353604803324,-3.217856014317723,1.8790769566554364,-0.767696219300167,-0.7727554591572524,-0.9396000824572361,-0.08658008658010298,-7.005854537457379,0.6434996316007814,-6.49289244088569,-2.5427258787898124,-5.740556158413523,-1.28086006770533,4.0
81,-19.618644330592954,-19.618644330592954,-24.848688491823683,-28.812958405651894,-23.717915876482383,-24.090782027601826,-1.2943601277357635,-0.982209853638427,1.3886057171686934,1.3886057171686934,15.300763778426859,4.364088907681591,5.242856198088126,-17.457349975648036,20.89853282476032,3.939393939393927,-5.891973202634709,-4.686570611660753,-3.359024367424885,1.495404526484456,-0.7679021048889985,-0.7762731612416574,-0.9396000824572146,-0.0865800865801182,-7.0439752669084434,0.6112101759356897,-6.401203163907088,-2.7121449817237058,-5.928886657589708,-1.3624897205120636,4.05
82,-19.93460934854305,-19.93460934854305,-25.15454142633389,-29.117030517906827,-23.893059139503315,-24.444897959183677,-1.33276602536995,-1.0291898577612675,1.2447099085864302,1.2447099085864302,15.228880242947746,4.127444344823857,5.298591879253234,-17.428571428571427,20.859534771024457,3.9350649350649323,-6.0796539928955395,-4.734325506184628,-3.499022474426804,1.1053859221424627,-0.7680980282716714,-0.7796206519348718,-0.9396000824572374,-0.08658008658013226,-7.082314086003212,0.5826222258010669,-6.299143694114251,-2.887210751083101,-6.118932063482414,-1.4511837556032567,4.1000000000000005
83,-20.882689302001836,-20.24471939506673,-25.470604952536405,-29.431039410697434,-24.075744713081622,-24.801118026170876,-1.3711812210629062,-1.0761698618841602,0.8590811068453942,1.0909789768496265,15.151962499180772,3.8884590400099994,5.333163462619758,-17.400896513008245,20.820377853323492,3.9307359307359184,-6.264332019427686,-4.783089968738217,-3.634845747760719,0.7157504379939814,-0.7682839894485097,-0.7827979312368941,-0.9396000824572157,-0.08658008658013225,-7.119989544899463,0.5570323276128271,-6.187881472987822,-3.063925680041508,-6.307579495782459,-1.5457107358834339,4.15
84,-21.81197580828721,-20.548679720140356,-25.796368180374504,-29.754436647618807,-24.26533820562918,-25.159284188492546,-1.4096052167045277,-1.1231498660070005,0.4810964858378833,0.9278967774454324,15.06989335345502,3.647027275508,5.347543420899053,-17.374274982285552,20.781070582226988,3.9264069264069232,-6.443195765394611,-4.833253924007769,-3.763489599863777,0.3332273684037345,-0.7684599884194236,-0.785804999147703,-0.9396000824572135,-0.08658008658011808,-7.156120193755027,0.5337370277870175,-6.0685839420081935,-3.2382922617724947,-6.491716074180271,-1.6448392242571503,4.2
85,-22.722468867399154,-20.846263674493304,-26.131138635106595,-30.08650978711722,-24.461029957950064,-25.519186988170315,-1.448037514184303,-1.170129870129856,0.11075604556392137,0.756180353759168,14.982627445930092,3.4030205879791104,5.343096768973705,-17.348697624522824,20.7416214683045,3.922077922077909,-6.613433713960321,-4.885207296679566,-3.8819494431735584,-0.035453992263780626,-0.7686260251844819,-0.7886418556674244,-0.9396000824571704,-0.08658008658009017,-7.189824582727704,0.5120328727396781,-5.942418542655779,-3.4063129894497055,-6.668228918366626,-1.7473377836291222,4.25
86,-23.614168479337717,-21.137244608855056,-26.47422384199124,-30.426546387639043,-24.66201031084831,-25.8806169672258,-1.4864776153920904,-1.2171098742527189,-0.2519402139765543,0.5765467491761632,14.890119416765634,3.1563105140845913,5.321188521726295,-17.32415522783954,20.70203902212559,3.9177489177488947,-6.772234348288561,-4.9393400114397155,-3.987220690127257,-0.3835643496437128,-0.7687820997436423,-0.7913085007958651,-0.9396000824572589,-0.08658008658009166,-7.2202212619752935,0.49121640888715135,-5.810552716411313,-3.5639903562467556,-6.834005148032132,-1.8519749769037541,4.3
87,-24.48707464410286,-21.421395873954978,-26.824931326286872,-30.77383400763053,-24.867469605127983,-26.243364667680666,-1.524925022217521,-1.2640898783755894,-0.6069922927834907,0.389713007081767,14.792323906121288,2.9067685904857132,5.283183694039477,-17.300638580355137,20.66233175425982,3.9134199134199097,-6.9172547376822555,-4.995977005526904,-4.076799517755788,-0.7054959584324427,-0.7689282120970523,-0.7938049345331734,-0.9396000824571739,-0.08658008658006375,-7.246575689962687,0.4707014249091357,-5.67395933117489,-3.7079931064748592,-6.9864506962523185,-1.957724606501626,4.3500000000000005
88,-25.341187361694573,-21.69849082052248,-27.182568613252005,-31.12766020553801,-25.07659818159313,-26.607220631556526,-1.5633792365503325,-1.3110698824984373,-0.954400190856907,0.19639617086129477,14.689195554156665,2.6542663538437403,5.230447300795803,-17.27813847018915,20.62250817527672,3.9090909090908954,-7.0480262960021705,-5.055183266388727,-4.150185161465554,-1.0001272695690961,-0.7690643622442169,-0.7961311568792906,-0.9396000824571954,-0.08658008658013226,-7.268740958382731,0.4503706785417555,-5.532832960526706,-3.8376549889963525,-7.125046749642129,-2.06438143290683,4.4
89,-26.17650663211289,-21.968302799287006,-27.546443228145133,-31.48731253980782,-25.288586381047853,-26.971975400875028,-1.6018397602802246,-1.3580498866213078,-1.2941639081968175,-0.002686716099933335,14.580689001031432,2.3986753408199584,5.164344356877934,-17.256645685460924,20.582576795745904,3.9047619047619,-7.164549023248309,-5.116958794025241,-4.207377621256372,-1.267458283053681,-0.7691905501858467,-0.7982871678342246,-0.9396000824572996,-0.08658008658000771,-7.286717067235497,0.430224169785081,-5.387173604466827,-3.952976003811211,-7.249793308201809,-2.171945456119415,4.45
90,-26.993032455357774,-22.23060516097794,-27.915862696224714,-31.85207856888622,-25.502624544296147,-27.337419517657814,-1.6403060952968742,-1.4050298907441707,-1.6262834448032035,-0.20681861041657298,14.466758886905204,2.139867088075585,5.086239877168404,-17.236151014290048,20.542546126236882,3.900432900432896,-7.266822919420536,-5.181303588436517,-4.248376897128394,-1.5074889988861309,-0.769306775921275,-0.80027296739799,-0.939600082457235,-0.08658008658002166,-7.300504016521052,0.4102618986391139,-5.236981262995196,-4.053956150919443,-7.360690371931122,-2.2804166761392723,4.5
91,-27.790764831429257,-22.4851712563247,-28.290134542749247,-32.221245851219564,-25.717903012142123,-27.7033435239265,-1.6787777434900033,-1.4520098948670186,-1.9507588006760548,-0.4152824687032896,14.34735985193763,1.8777131322719474,4.99749887654987,-17.216645244795938,20.502424677319237,3.896103896103877,-7.3548479845190435,-5.248217649622427,-4.273182989081582,-1.7202194170665979,-0.7694130394509358,-0.8020885555706269,-0.9396000824571511,-0.08658008658009039,-7.310101806239216,0.3904838651036211,-5.082255936111757,-4.1405954303211425,-7.457737940830272,-2.389795092966497,4.55
92,-28.569703760327315,-22.731774436056696,-28.668566292977232,-32.59410194525413,-25.933612125389796,-28.069537961702743,-1.7172542067493497,-1.4989898989899113,-2.2675899758154054,-0.6273612475747581,14.222446536288295,1.612085010070273,4.899486369904916,-17.198119165098046,20.462220959562522,3.891774891774906,-7.428624218543706,-5.317700977582973,-4.281795897115984,-1.9056495375948952,-0.7695093407746086,-0.8037339323519896,-0.9396000824572373,-0.08658008658007643,-7.315510436390203,0.37089006917899614,-4.922997623816662,-4.2128938420161255,-7.540936014899119,-2.5000807066009783,4.6000000000000005
93,-29.329849242051967,-22.970188050903378,-29.050465472167136,-32.969934409436235,-26.14894222484325,-28.435793373008174,-1.7557349869645371,-1.5459699031127516,-2.576776970221212,-0.8423379036456438,14.091973580116887,1.3428542581318077,4.793567372116149,-17.18056356331585,20.421943483536293,3.887445887445887,-7.488151621494509,-5.389753572318291,-4.274215621231397,-2.0637793604712904,-0.769595679892422,-0.8052090977422605,-0.9396000824571917,-0.08658008658009017,-7.316729906973863,0.35148051086483334,-4.759206326109764,-4.270851386004419,-7.610284594137651,-2.611273517042834,4.65
94,-30.071201276603208,-23.20018545159409,-29.435139605577465,-33.34803080221219,-26.363083651306535,-28.80190029986439,-1.7942195860253483,-1.592949907235592,-2.8783197838935126,-1.0594953935306315,13.955895623583014,1.0698924131178655,4.681106898066168,-17.16396922756887,20.3816007598101,3.883116883116878,-7.533430193371604,-5.464375433828247,-4.250442161428117,-2.19460888569546,-0.7696720568043154,-0.8065140517413116,-0.9396000824572344,-0.08658008658006225,-7.31376021799025,0.3322551901614794,-4.590882042991102,-4.314468062286142,-7.66578367854596,-2.723373524291978,4.7
95,-30.793759863981034,-23.42153998885831,-29.821896218466694,-33.727678682028305,-26.575226745583723,-29.167649284293095,-1.8327075058214453,-1.63992991135847,-3.1722184168322984,-1.278116673844348,13.814167306846324,0.7930710116897017,4.5634699626375905,-17.1483269459765,20.341201298953525,3.8787878787878687,-7.564459934174789,-5.541566562112921,-4.210475517705939,-2.2981381132676146,-0.7697384715104157,-0.807648794349121,-0.9396000824572126,-0.08658008658004956,-7.3066013694393295,0.31321410706874064,-4.418024774460698,-4.343743870861184,-7.707433268124046,-2.8363807283485913,4.75
96,-31.49752500418544,-23.634025013425425,-30.210042836093315,-34.1081656073309,-26.784561848478845,-29.532830868315884,-1.8711982482425726,-1.6869099154813254,-3.4584728690375544,-1.4974847012014825,13.666743270066439,0.5122615905085532,4.442021580712981,-17.133627506658232,20.300753611536113,3.8744588744588686,-7.581240843904215,-5.621326957172302,-4.154315690064937,-2.3743670431876844,-0.7697949240104243,-0.8086133255658527,-0.9396000824571308,-0.08658008658017287,-7.295253361321167,0.2943572615865267,-4.240634520518646,-4.3586788117296535,-7.735233362871867,-2.9502951292123853,4.800000000000001
97,-32.182496697216436,-23.83741387602483,-30.598886983715804,-34.488779136566286,-26.99027930079599,-29.897235593954406,-1.909691315178385,-1.7338899196042032,-3.7370831405093,-1.7168824322167249,13.51357815340301,0.2273356862356951,4.318126767174991,-17.11986169773353,20.260266208127423,3.8701298701298743,-7.583772922559825,-5.703656619006261,-4.081962678505088,-2.4232956754557256,-0.7698414143047249,-0.8094076453913609,-0.9396000824572169,-0.08658008658011832,-7.279716193635688,0.27568465371513,-4.058711281164716,-4.35927288489145,-7.749183962789434,-3.065116726883535,4.8500000000000005
98,-32.84867494307402,-24.03147992738595,-30.987736186592667,-34.868806828180745,-27.191569443339205,-30.260654003230268,-1.9481862085186492,-1.7808699237270436,-4.008049231247506,-1.9355928235047062,13.354626597015622,-0.06183516446757835,4.193150536906204,-17.10702030732188,20.219747599297044,3.8658008658008596,-7.572056170141618,-5.788555547614938,-3.993416483026435,-2.4449240100716323,-0.7698779423930598,-0.8100317538256758,-0.9396000824572356,-0.0865800865801054,-7.259989866383032,0.25719628345438866,-3.872255056399096,-4.3455260903465955,-7.749285067876699,-3.1808455213620026,4.9
99,-33.49605974175819,-24.21599651823822,-31.375897969982383,-35.247536240620605,-27.387622616912523,-30.62287663816515,-1.986682430152998,-1.8278499278499067,-4.271371141252211,-2.1528988316801354,13.189843241063961,-0.3553794249400306,4.068457904789227,-17.09509412354276,20.179206295614474,3.8614718614718457,-7.54609058664965,-5.876023742998391,-3.8886771036288827,-2.4392520470355232,-0.7699045082755378,-0.8104856508688117,-0.9396000824572357,-0.08658008658010541,-7.236074379562994,0.23889215080428328,-3.6812658462216916,-4.317438428095141,-7.73553667813376,-3.297481512647831,4.95
100,-34.12465109326895,-24.390736999311027,-31.762679859143436,-35.62425493233217,-27.57762916232003,-30.983694040780662,-2.0251794819711906,-1.8748299319727773,-4.527048870523377,-2.36808341335765,13.019182725707651,-0.6534255585203818,3.9454138857066456,-17.084073934515555,20.138650807649316,3.8571428571428457,-7.506184601908426,-5.965666019558736,-3.7683904012858944,-2.4070607286151624,-0.7699211119520339,-0.810769336520789,-0.939600082457259,-0.08658008658006247,-7.208021381473656,0.22081347442360383,-3.486093935102074,-4.275335454706055,-7.708263739143408,-3.4147599000933306,5.0
