frame,ball_x,2877_x,2878_x,2879_x,6718_x,12086_x,12087_x,17896_x,17897_x,17898_x,17899_x,ball_y,2877_y,2878_y,2879_y,6718_y,12086_y,12087_y,17896_y,17897_y,17898_y,17899_y,12086_vx,12086_vy,12087_vx,12087_vy,17896_vx,17896_vy,17897_vx,17897_vy,17898_vx,17898_vy,17899_vx,17899_vy,2877_vx,2877_vy,2878_vx,2878_vy,2879_vx,2879_vy,6718_vx,6718_vy,Time [s]
20,-7.862627907493926,-18.69147582240427,-22.950643575147453,-21.937270976230618,-46.60823527447964,-6.300861970651802,-0.40922961186753837,-1.3014009228822987,-14.808010647215047,-7.840347425063194,-9.724945970663818,12.070379507501519,19.206491989759375,6.790729706335414,-4.224141049648305,-0.6556838823892573,-10.327984470212186,5.986329374092658,24.783335150049894,21.417360007022243,29.070495291349857,18.280137007588547,3.1123564296747035,0.6627423917292621,-2.2318762964806234,0.14348890796835936,-0.23983183460566593,-0.9385734800231961,-2.8161049877126274,-1.7094103556770683,-0.07972889522111354,-0.4899969899603664,-1.3896195350423666,-1.5638287808400257,-3.7296889027557243,-2.12121896561261,-2.204159701439749,-1.8908277709812686,-0.7072517678988935,-0.2765548920022707,-0.44470511138472685,0.034337463290311024,1.0
21,-7.930229147333552,-18.88871626727727,-23.06247892409808,-21.976644007752917,-46.63199816294887,-6.155046772889964,-0.5242932008868215,-1.318035824994676,-14.95546932750643,-7.849256132835223,-9.79968428676182,11.760489642629631,19.091949305767688,6.696154746600026,-4.237500754553256,-0.6539146555515952,-10.291124052189021,5.994621874982245,24.735373067729498,21.326925936098945,29.044524139799904,18.197428789537952,2.9182983081110914,0.7310350410733738,-2.3040173079728046,0.162000077861748,-0.31354227188017153,-0.9549783663704501,-2.9391386075901127,-1.8006069012703252,-0.15786757841530005,-0.5133532398526238,-1.47118632794708,-1.6400494153032743,-3.915359177456219,-2.2793496244692837,-2.221593974711544,-1.8840725243435252,-0.781068913371336,-0.2672607248430607,-0.4733403072044949,0.03473571095126676,1.05
22,-7.996958113110722,-19.09450398288521,-23.174808161604776,-22.019548103621986,-46.65714487465457,-6.0188846223844426,-0.6430324786703682,-1.3378773547116103,-15.108828813835773,-7.861564110341334,-9.877911442654746,11.454598356659325,18.96978769021729,6.6021032159556166,-4.250397416768866,-0.6521417369759414,-10.251003334683407,6.003743685868267,24.68669732309268,21.23213390082587,29.017536920534,18.111262413406894,2.7252373629845366,0.79624103072286,-2.3775310832585017,0.17858627779012134,-0.37767482397103264,-0.9692516126990418,-3.057154728348819,-1.8877661882657903,-0.22585297309675217,-0.5336745941714379,-1.540963123845118,-1.7092125769122848,-4.086304592154956,-2.43172825564375,-2.231471745832658,-1.8736039425234883,-0.8516902003063772,-0.25799987105580513,-0.5010167719343478,0.034809545711366345,1.1
23,-8.062814804825457,-19.308102726227993,-23.287253462560006,-22.06582347091094,-46.68362747304228,-5.892325660313411,-0.7655160834079281,-1.3604466177738581,-15.267838231247067,-7.876763693155877,-9.959037938492227,11.152705649590581,18.840294744492272,6.508760781161329,-4.262832701963685,-0.6503813473073308,-10.207776650680053,6.0135985582524425,24.63741449814036,21.13318576413291,28.98968537833082,18.02199075283812,2.5331735942951026,0.8583603606774558,-2.452417622338318,0.19324750775339794,-0.43222949087809903,-0.9813932190090315,-3.1701533499888157,-1.9708882166632997,-0.2836850792655987,-0.5509610529170824,-1.5989499227366062,-1.771318265666975,-4.242525146851841,-2.5783548591360574,-2.2337930148031506,-1.85942202552116,-0.9191156287039146,-0.248772330640481,-0.527734505574285,0.03455896757055392,1.1500000000000001
24,-8.12779922247773,-19.52877625430551,-23.39943700185622,-22.11531031669288,-46.711398021557486,-5.775320027854969,-0.8918126532891386,-1.385264719922319,-15.432246704784449,-7.894347216853245,-10.042474274423977,10.854811521423398,18.703758069976747,6.416313108976269,-4.274808275806342,-0.6486497071907891,-10.161598333163731,6.0240902436365324,24.587631174873483,21.030283388949993,28.961121257969012,17.929966681474337,2.3421070020427663,0.9173930309372833,-2.5286769252118,0.20598376775170985,-0.4772062726014564,-0.9914031853003784,-3.2781344725101227,-2.0499729864629144,-0.3313638969218603,-0.5652126160893747,-1.645146724621509,-1.826366481567376,-4.384020841546965,-2.7192294349462687,-2.2285577816230524,-1.8415267733365348,-0.9833451985640398,-0.23957810359710094,-0.5534935081243474,0.03398397652899635,1.2000000000000002
25,-8.191911366067547,-19.755788324117706,-23.5109809543859,-22.16784884804097,-46.740408583645696,-5.667817866187306,-1.021990826503659,-1.411852766897757,-15.601803359491948,-7.913807017007774,-10.127630950599611,10.560915972157817,18.560465268054806,6.324945866159556,-4.286325803965429,-0.6469630372713757,-10.112622715119118,6.035122493522277,24.53745393529296,20.923628638206953,28.93199630422727,17.835543072958227,2.1520375862275714,0.9733390415022516,-2.6063089918790148,0.2167950577849378,-0.5126051691410416,-0.9992815115730631,-3.381098095912656,-2.125020497664676,-0.36888942606542524,-0.5764292836884366,-1.6795535294998736,-1.8743572246134879,-4.510791676240129,-2.854351983074262,-2.215766046292324,-1.8199181859697025,-1.0443789098867229,-0.23041718992569818,-0.5782937795843524,0.03308457258640278,1.25
26,-8.255151235594951,-19.988402692664458,-23.621507495041502,-22.223279272028286,-46.770611222752414,-5.56976931648855,-1.1561192412413002,-1.4397318644409738,-15.776257320413649,-7.934635429193835,-10.213918467168853,10.271019001793807,18.410703940110594,6.234844719470302,-4.297386952109545,-0.645337558194155,-10.061004129531014,6.046599059411431,24.48698936139975,20.813423374833732,28.90246226188423,17.739072800932533,1.9629653468494108,1.0261983923724516,-2.685313822339938,0.22568137785306916,-0.5384261804968741,-1.0050281978270852,-3.47904422019644,-2.1960307502686143,-0.3962616666963469,-0.584611055714187,-1.702170337371516,-1.91529049480528,-4.622837650931461,-2.9837225035201382,-2.195417808811015,-1.7945962634205104,-1.1022167626718318,-0.2212895896262142,-0.6021353199545435,0.031860755742980945,1.3
27,-8.3175188310599,-20.22588311694571,-23.73063879871552,-22.281441795728032,-46.80195800232316,-5.4811245199368335,-1.2942665356916687,-1.4684231182928085,-15.95535771259359,-7.956324788985845,-10.300747324281346,9.985120610331347,18.25476168752818,6.146195335667627,-4.307993385907291,-0.6437894906041086,-10.006896909384137,6.058423692805756,24.43634403519476,20.699869461760223,28.872670875718576,17.640908739039965,1.7748902839085092,1.075971083547854,-2.76569141659464,0.23264272795618784,-0.5546693066691925,-1.0086432440624857,-3.571972845361584,-2.26300374427461,-0.4134806188147142,-0.589757932166677,-1.7129971482366613,-1.9491662921429163,-4.720158765620946,-3.1073409962838903,-2.1675130691789546,-1.7655610056890714,-1.1568587569195496,-0.2121953026987456,-0.6250181292347993,0.03031252599874389,1.35
28,-8.379014152462375,-20.467493353961316,-23.837997040300394,-22.34217662621327,-46.83440098580339,-5.401833617710314,-1.436501348044477,-1.4974476341940406,-16.13885366107586,-7.978367431958122,-10.387528022086777,9.70322079777047,18.092926111691696,6.05918338151063,-4.3181467710272505,-0.6423350551463543,-9.950455387663233,6.070500145206974,24.385624538678925,20.58316876191631,28.84277389050895,17.54140376092323,1.5878123974045273,1.1226571150285687,-2.8474417746431993,0.23767910809427817,-0.561334547657523,-1.0101266502792636,-3.6598839714079396,-2.32593947968276,-0.42054628242027303,-0.5918699130457434,-1.7120339620951857,-1.9759846166262214,-4.802755020308689,-3.225207461365442,-2.1320518273964044,-1.73281241277532,-1.2083048926298448,-0.20313432914322613,-0.6469422074251393,0.028439883353595465,1.4000000000000001
29,-8.439637199802426,-20.712497160711223,-23.94320439468863,-22.405323970557127,-46.86789223663866,-5.3318467509871486,-1.582892316489347,-1.5263265178855163,-16.326494290904527,-8.000255693685055,-10.473671060734777,9.425319564111183,17.925484813985243,5.973994523758438,-4.327848773138041,-0.640990472465898,-9.891833897353049,6.082732168116841,24.3349374538532,20.463523138231853,28.812923051034034,17.440910740225046,1.4017316873377106,1.1662564868143677,-2.93056489648564,0.2407905182673581,-0.5584219034622083,-1.0094784164773478,-3.74277759833558,-2.384837956492954,-0.4174586575133456,-0.5909469983516907,-1.6992807789472149,-1.9957454682551448,-4.870626414994559,-3.3373218987648245,-2.0890340834632015,-1.6963504846792632,-1.2565551698026358,-0.19410666895953144,-0.6679075545255434,0.02624282780760481,1.4500000000000002
