frame,ball_x,4470_x,4471_x,4472_x,4473_x,8181_x,8978_x,10382_x,12448_x,13012_x,13960_x,16185_x,ball_y,4470_y,4471_y,4472_y,4473_y,8181_y,8978_y,10382_y,12448_y,13012_y,13960_y,16185_y,10382_vx,10382_vy,12448_vx,12448_vy,13012_vx,13012_vy,13960_vx,13960_vy,16185_vx,16185_vy,4470_vx,4470_vy,4471_vx,4471_vy,4472_vx,4472_vy,4473_vx,4473_vy,8181_vx,8181_vy,8978_vx,8978_vy
20,-9.390188138446675,-23.672915693294765,-25.462192347484258,-28.26071275020174,-23.466093409028147,-16.084069493064938,-14.82127545681402,-10.071080396571727,-6.89684114703536,-2.2839482667053717,3.8708324566940178,-46.18275473552252,-25.19468440618407,15.048861239528655,5.18485747712113,-4.579300330839501,-20.984957609472186,-14.961166066353021,-1.9530134484158166,3.481003837823267,-9.730012069296125,28.200326400172642,14.064801178203243,-3.0825517964674223,-3.7286576858465876,-1.0466157301682695,-5.078265974701937,-0.6181996521445702,-4.462620963449645,-1.432576633654412,-1.2934988428361835,-0.2798232695140054,0.0,0.0,-2.438689336215235,-1.1600389369596034,-3.577572616860017,-1.7718414525998067,-3.1748809241679803,-1.8096859063796114,-1.529777832821821,-0.05292746363519788,-4.27554432391054,-1.234499918576703,-3.5218245206046044,-3.012767566472049
21,-10.375630285271924,-23.794871255113176,-25.640784755811374,-28.42207445784407,-23.548996001224438,-16.301928538848603,-15.002205027253876,-10.260136124494515,-7.153012975653168,-2.508206279428942,3.806157514552217,-46.18275473552252,-25.485544846290043,14.985343059745516,5.094516749397647,-4.664944356523123,-20.990395567123745,-15.02346955922919,-2.101306420848449,3.4282693107457964,-9.759253248340926,28.127755525347993,14.050810014727539,-3.0825517964674223,-3.7801608541680802,-1.0547606650253663,-5.12249163198265,-0.5865919493706325,-4.484251298384561,-1.4506576892323046,-1.2934988428360972,-0.27982326951396475,0.0,0.0,-2.4409586985833838,-1.2643255439296341,-3.572263596729924,-1.803114100203893,-3.2239614784472073,-1.716929989020599,-1.6525423107890338,-0.1030112396991609,-4.35376714360632,-1.2430116832689815,-3.6145102327727017,-2.968222049724721
22,-11.325238172212632,-23.916986471605394,-25.819122098886687,-28.58580837634038,-23.637899078990667,-16.523613381315393,-15.187666853901547,-10.451743168226203,-7.411372463625696,-2.733523084997123,3.7414825724104315,-46.18275473552252,-25.7658285431194,14.916761500907207,5.0027049006505955,-4.746051823222488,-20.998194015745227,-15.086122185983614,-2.247431182470521,3.3751257838385746,-9.78695825145887,28.054299592925975,14.036818851251843,-3.0825517964674223,-3.831187170345588,-1.0629406616205181,-5.166244819076706,-0.5558684308340897,-4.505427155275817,-1.4683588411798965,-1.2934988428360987,-0.2798232695139953,0.0,0.0,-2.4441517920591287,-1.3655931250330158,-3.5671622916935672,-1.8325365206749848,-3.2714056955267012,-1.6261988093358173,-1.7725520221877389,-0.15022105909726038,-4.430283077268662,-1.2499943608340556,-3.7051553569283517,-2.924857833513469
23,-12.239011799268784,-24.03930752932675,-25.997214762464846,-28.751832688830678,-23.732664903998423,-16.749038676163625,-15.377558907356372,-10.645877685159558,-7.671895987443558,-2.959875959507664,3.6768076302685935,-46.18275473552252,-26.03553549667221,14.84326751430704,4.90951444223663,-4.822723967821336,-21.008209257503264,-15.149047492259943,-2.3914467983088343,3.3215715040146807,-9.813171287861861,27.979977598088077,14.022827687776136,-3.0825517964674223,-3.8817366343791497,-1.0711557199537376,-5.209525535984056,-0.526029096534992,-4.52614853412339,-1.4856800894971252,-1.2934988428360343,-0.27982326951405617,0.0,0.0,-2.4482686166425487,-1.4638416802698475,-3.562268701750914,-1.8601087140132397,-3.3172135754065426,-1.5374923673251444,-1.8898069670179956,-0.1945569218291305,-4.505092124897609,-1.2554479512718026,-3.793759893071516,-2.8826749178382935
24,-13.116951166440359,-24.161880614832658,-26.17507313230058,-28.92006557845498,-23.833155737919267,-16.978119079091623,-15.571779158217733,-10.842515832687395,-7.9345599235974476,-3.187242179058383,3.6121326881267932,-46.18275473552252,-26.294665706948408,14.765012051238383,4.8150378855124165,-4.895062027203341,-21.02029759456462,-15.21216902370177,-2.533412333390181,3.2676047181872425,-9.837936566761812,27.90480853601584,14.008836524300442,-3.0825517964674223,-3.9318092462686787,-1.0794058400249678,-5.2523337827045715,-0.497073946473578,-4.546415434927215,-1.5026214341840416,-1.2934988428361187,-0.2798232695139749,0.0,0.0,-2.4533091723336033,-1.559071209639922,-3.557582826901983,-1.8858306802184361,-3.3613851180866905,-1.4508106629885424,-2.0043071452798444,-0.23601882789518763,-4.578194286493014,-1.259372454582268,-3.8803238412022516,-2.8416733026991112
25,-13.959056273727379,-24.284751914678495,-26.352707594148555,-29.090425228353304,-23.93923384242476,-17.210769245797696,-15.770225577085013,-11.041633768202491,-8.199340648578056,-3.415599019747129,3.5474577459849925,-46.18275473552252,-26.54321917394807,14.682146062994553,4.719367741834592,-4.963167238252253,-21.03431532909599,-15.27541032595278,-2.673386852741377,3.2132236732693396,-9.86129829737053,27.82881140189078,13.994845360824746,-3.0825517964674223,-3.9814050060142123,-1.0876910218342657,-5.294669559238362,-0.46900298064947255,-4.566227857687424,-1.5191828752405452,-1.2934988428360985,-0.27982326951394954,0.0,0.0,-2.4592734591321825,-1.6512817131434987,-3.553104667146829,-1.9097024192907717,-3.403920323567075,-1.3661536963261305,-2.1160525569732354,-0.2746067772951781,-4.649589562054936,-1.2617678707654834,-3.9648472013206506,-2.8018529880960212
26,-14.765327121129884,-24.407967615419675,-26.53012853376345,-29.262829821665665,-24.05076147918652,-17.446903831980222,-15.972796134557585,-11.243207649097684,-8.466214538875995,-3.644923757671697,3.482782803843207,-46.18275473552252,-26.78119589767111,14.594820500868867,4.622596522559787,-5.0271408378517215,-21.050118763264038,-15.338694944656588,-2.8114294213892244,3.15842661617406,-9.883300688899913,27.752005190894398,13.980854197349029,-3.0825517964674223,-4.03052391361577,-1.0960112653815643,-5.33653286558537,-0.44181619906298497,-4.585585802403866,-1.535364412666798,-1.2934988428361405,-0.27982326951397485,0.0,0.0,-2.4661614770383564,-1.740473190780374,-3.5488342224853087,-1.9317239312300667,-3.444819191847828,-1.2835214673378987,-2.225043202098189,-0.3103207700291119,-4.719277951583383,-1.2626341998214583,-4.047329973426515,-2.76321397402895
27,-15.535763708647792,-24.531573903611527,-26.707346336899953,-29.437197541532083,-24.167600909876093,-17.686437493337493,-16.179388801234808,-11.447213632765765,-8.73515797098196,-3.8751936689298976,3.418107861701376,-46.18275473552252,-27.008595878117603,14.503186316154682,4.524816739044677,-5.0870840628854905,-21.067564199235502,-15.401946425456815,-2.947599104360506,3.1032117938145283,-9.903987950561877,27.674408898208227,13.966863033873352,-3.0825517964674223,-4.079165969073346,-1.1043665706669858,-5.377923701745689,-0.41551360171399376,-4.6044892690766295,-1.5511660464627097,-1.2934988428360348,-0.2798232695139446,0.0,0.0,-2.4739732260522582,-1.8266456425505804,-3.5447714929176364,-1.9518952160364078,-3.48408172292881,-1.202913976023764,-2.3312790806545847,-0.34316080609714167,-4.78725945507836,-1.2619714417500918,-4.127772157519899,-2.7257562604979033
28,-16.270366036281175,-24.65561696580944,-26.884371389312765,-29.613446571092545,-24.28961439616507,-17.92928488556783,-16.389901547716104,-11.65362787659949,-9.006147321386596,-4.106386029619541,3.3534329195595824,-46.18275473552252,-27.225419115287487,14.40739446014529,4.426120902645876,-5.143098150237269,-21.086507939177057,-15.465088313997109,-3.0819549666820567,3.0475774531038033,-9.923404291568241,27.596041519013802,13.952871870397656,-3.0825517964674223,-4.1273311723869215,-1.1127569376904607,-5.4188420677192966,-0.3900951886024121,-4.622938257705703,-1.5665877766283391,-1.2934988428360779,-0.27982326951397507,0.0,0.0,-2.4827087061737436,-1.9097990684542365,-3.540916478443615,-1.9702162737098692,-3.5217079168101266,-1.1243312223838717,-2.434760192642663,-0.3731268854992161,-4.853534072539807,-1.2597795965515401,-4.20617375360081,-2.6894798475028616
29,-16.96913410402997,-24.78014298856882,-27.061214076756546,-29.79149509348712,-24.416664199725034,-18.175360664369578,-16.604232344600828,-11.862426537991723,-9.279158966580576,-4.338478115838477,3.288757977417782,-46.18275473552252,-27.4316656091808,14.307595884134075,4.326601524720072,-5.195284336790753,-21.106806285255416,-15.528044155921124,-3.214556073380654,2.991521840955027,-9.941593921130915,27.516922048492596,13.938880706921951,-3.0825517964674223,-4.17501952355652,-1.1211823664519747,-5.459287963506094,-0.3655609597283465,-4.640932768291055,-1.5816296031635242,-1.2934988428360783,-0.2798232695140003,0.0,0.0,-2.4923679174028424,-1.9899334684912156,-3.537269179063306,-1.9866871042503516,-3.557697773491769,-1.047773206418009,-2.535486538062221,-0.4002190082351829,-4.918101803967919,-1.256058664225666,-4.282534761669281,-2.65438473504387
30,-17.63206791189424,-24.90519815844504,-27.23788478498602,-29.97126129185576,-24.548612582227527,-18.42457948544105,-16.822279162488336,-12.073585774335228,-9.554169283054549,-4.5714472036844835,3.2240830352759815,-46.18275473552252,-27.627335359797545,14.203941539414338,4.226351116623888,-5.243743859429653,-21.128315539637263,-15.590737496872475,-3.3454614894831,2.9350432042812358,-9.958601048461759,27.43706948182613,13.924889543446255,-3.0825517964674223,-4.222231022582037,-1.1296428569515027,-5.499261389106197,-0.3419109150918078,-4.6584728008327225,-1.5962915260684793,-1.29349884283612,-0.2798232695139749,0.0,0.0,-2.5029508597394354,-2.067048842661581,-3.533829594776765,-2.0013077076578685,-3.592051292973629,-0.9732399281263552,-2.6334581169133733,-0.4244371743051848,-4.980962649362366,-1.2508086447725422,-4.35685518172535,-2.620470923120927
31,-18.25916745987395,-25.030828661993468,-27.414393899755844,-30.152663349338525,-24.6853218053442,-18.676856004480555,-17.043939971978016,-12.287081743022817,-9.8311546472992,-4.805270569255379,3.159408093134166,-46.18275473552252,-27.812428367137706,14.0965823772794,4.1254621897139625,-5.288577955037696,-21.150892004489346,-15.65309188249481,-3.4747302800161823,2.8781397899955814,-9.974469882772656,27.35650281419592,13.91089837997055,-3.0825517964674223,-4.268965669463666,-1.1381384091891935,-5.538762344519558,-0.3191450546927145,-4.675558355330712,-1.6105735453430314,-1.2934988428360783,-0.2798232695140003,0.0,0.0,-2.5144575331837453,-2.1411451909653367,-3.530597725583948,-2.0140780839324353,-3.6247684752558373,-0.9007313875089447,-2.7286749291960573,-0.44578138370922143,-5.042116608723421,-1.244029538192076,-4.429135013768997,-2.5877384117340867
32,-18.850432747969105,-25.15708068576949,-27.590751806820712,-30.335619449075423,-24.826654130746537,-18.932104877186468,-17.26911274366926,-12.502890601447273,-10.11009143580519,-5.039925488648999,3.094733150992365,-46.18275473552252,-27.986944631201265,13.985669349022627,4.024027255346969,-5.329887860498556,-21.174391981978303,-15.715030858431764,-3.6024215100067316,2.8208098450111483,-9.989244633275451,27.275241040783545,13.896907216494846,-3.0825517964674223,-4.315223464201321,-1.1466690231648173,-5.577790829746173,-0.29726337853120355,-4.692189431785,-1.624475660987405,-1.293498842836098,-0.27982326951400044,0.0,0.0,-2.526887937735693,-2.2122225134023674,-3.5275735714848375,-2.0249982330740295,-3.655849320338416,-0.8302475845655344,-2.8211369749102855,-0.4642516364472322,-5.101563682051004,-1.2357213444845023,-4.499374257800112,-2.55618720088312
