frame,ball_x,424_x,3410_x,3411_x,3412_x,3413_x,6670_x,6671_x,6672_x,6673_x,7420_x,14592_x,ball_y,424_y,3410_y,3411_y,3412_y,3413_y,6670_y,6671_y,6672_y,6673_y,7420_y,14592_y,14592_vx,14592_vy,3410_vx,3410_vy,3411_vx,3411_vy,3412_vx,3412_vy,3413_vx,3413_vy,424_vx,424_vy,6670_vx,6670_vy,6671_vx,6671_vy,6672_vx,6672_vy,6673_vx,6673_vy,7420_vx,7420_vy
20,20.29995799019049,20.676541042927113,20.10189712114647,15.416302017260646,11.167744841087714,9.885502338732014,28.446139214949508,30.929883942778776,30.901287760270268,29.1548103259624,49.37939816171062,27.853993098080966,-9.471785506905796,-0.17179326811383164,19.64749559385774,11.034472836914297,9.371043984389857,-9.953372182482722,-16.798154067904054,-2.270168474918215,7.000380416390125,13.975882853529088,0.5793022731170402,24.05503772839176,1.4633648172870595,-2.0292758140602065,2.004077349192994,-3.147695978057975,2.1069049940968188,-2.2082315369822014,2.7054649850584402,-0.4815520296960227,4.548011552066358,-1.3914132585281278,0.8999130279583967,-2.762410148641068,-0.9491458728915649,-4.300114053377136,0.09971324415367619,-1.648729896559037,0.7511605013924944,-1.7154865532735764,0.898231207927661,-2.271388219696588,-0.5565572739673589,0.00941768834929579
21,20.596378777058057,20.729829056416214,20.20962332040478,15.53157257678047,11.302922341944626,10.117492265720536,28.400437996663943,30.941333056221442,30.945733238580743,29.20724450181492,49.34965585038682,27.932669349596495,-10.472347563652185,-0.3019838568426431,19.49055983644051,10.927262186438384,9.346983425385629,-10.024049254050077,-17.018139483699965,-2.3542531348883453,6.912685546475511,13.861212399797548,0.5798055525312917,23.949311052995427,1.5655893480996492,-2.1087529229657664,2.141211055096618,-3.137688045177578,2.285524897666683,-2.1507677178784537,2.7038732244742234,-0.4812687085130358,4.6243067774829765,-1.409806649307187,1.056480365804688,-2.6190435685853166,-0.9163106503216968,-4.368997474854632,0.22131516432805476,-1.6850974674568986,0.8802485139768477,-1.7510292815336237,1.0381650988821376,-2.291735538307858,-0.5784366754009185,0.009787916883941932
22,20.883080849602123,20.790713439198193,20.32387338170654,15.655276974160564,11.438028334955714,10.352909659922723,28.35632138239163,30.958670588059686,30.996416591214604,29.266412411760957,49.31922980776822,28.0162584355974,-11.440104307062668,-0.4253869114189311,19.334150153246455,10.82276085920865,9.32293559422985,-10.095552625605379,-17.24080129954315,-2.4402412801047313,6.823285243066866,13.745566418543499,0.5803204015872496,23.83975503677785,1.663846037806656,-2.185339739390874,2.2716882959651183,-3.1271665607138237,2.454201654871596,-2.096581252954865,2.7024430675580295,-0.4810141515442977,4.692856121755682,-1.4263326490663581,1.2084077516622318,-2.48329288553402,-0.8846185700571242,-4.42252547580053,0.3390835322397023,-1.7231671723818376,1.0050060004449792,-1.7851379514140577,1.1728397807525786,-2.311246088757675,-0.5921113012969264,0.010019309717993951
23,21.160064207822657,20.85896219367364,20.444314481799978,15.786918052082635,11.573070900304376,10.591367227281337,28.313732215017293,30.9817048606804,31.053121291866066,29.332051095346298,49.28853027263169,28.104561964028385,-12.375055737137162,-0.5423832266928238,19.17829222185479,10.720804987516095,9.29889905271179,-10.167788927597663,-17.465371744407037,-2.528218017268716,6.7322512090831585,13.628986748175063,0.580839878499883,23.72651419436303,1.7581348864079058,-2.259036263335434,2.395509071798797,-3.1161315246665464,2.612935265711579,-2.0456721422113437,2.7011745143101558,-0.4807883587897267,4.7536595848845105,-1.4409912578055284,1.3556951855313215,-2.355158099487012,-0.8540696320980193,-4.460698056214676,0.45301834788855694,-1.7629390113338403,1.125432960796847,-1.817812562914976,1.3022552535388396,-2.3299198710459077,-0.5975811516553213,0.010111866851658657
24,21.427328851719658,20.93434332224308,20.570613797433353,15.925998653228445,11.708058118174105,10.832477673739199,28.272613337425597,31.010244196470428,31.11563081422932,29.403897592116746,49.25796748375411,28.197381542834098,-13.277201853875724,-0.6533535975146136,19.02301171984467,10.621230703651712,9.274872362620743,-10.240664790475897,-17.691083047265067,-2.6182684530816527,6.639655147443373,13.511515227100286,0.5813570414841616,23.609733040375,1.84845589390345,-2.3298424947994683,2.5126733825976233,-3.1045829370356657,2.761725730186539,-1.9980403856478943,2.7000675647306385,-0.48059133024942957,4.806717166869508,-1.4537824755247486,1.4983426674117033,-2.2346392104443327,-0.8246638364441591,-4.483515216097057,0.5631196112749542,-1.8044129843127972,1.2415293950325328,-1.8490531160363153,1.426411517241013,-2.3477568851726147,-0.594846226476144,0.010065588284922732
25,21.684874781293125,21.016624827307105,20.702438505354912,16.072021620279784,11.842998068748216,11.075853705239119,28.232907592501352,31.04409691781662,31.183728631998545,29.481688941618135,49.22795167991241,28.294518779959358,-14.146542657278355,-0.7586788187344867,18.868334324795242,10.52387413990649,9.25085408574598,-10.314086844689088,-17.917167437090633,-2.710477694244897,6.5455687610665105,13.393193693727234,0.5818649487550841,23.489556089437784,1.9348090602935228,-2.3977584337830486,2.6231812283615485,-3.092520797821397,2.900573048296602,-1.9536859832646558,2.69912221881921,-0.48042306592335066,4.852028867710582,-1.464706302224045,1.636350197303459,-2.1217362184061366,-0.796401183095757,-4.49097695544778,0.6693873223985896,-1.8475890913189266,1.353295303151926,-1.8788596107782443,1.5453085718590278,-2.3647571311378703,-0.583906525759354,0.00988047401755208
26,21.932701996543095,21.105574711266314,20.839455782312918,16.224489795918366,11.977898832210204,11.321108027723906,28.19455782312924,31.08307134710585,31.257198218867916,29.565162183396193,49.198893099883385,28.395775283348808,-14.983078147345013,-0.8587396852026584,18.714285714285708,10.428571428571427,9.226842783876835,-10.387961720686253,-18.14285714285715,-2.8049308474597936,6.45006375287153,13.274063986464002,0.5823566585276296,23.36612785617544,2.0171943855777177,-2.462784080286195,2.7270326090904202,-3.079945107023484,3.029477220041535,-1.9126089350615156,2.698338476575996,-0.4802835658115711,4.889594687407724,-1.4737627379034681,1.7697177752065276,-2.0164491233722424,-0.7692816720527315,-4.483083274266893,0.7718214812595442,-1.8924673323521362,1.4607306851552382,-1.9072320471406197,1.6589464173930166,-2.380920608941536,-0.5647620495049919,0.009556524049765574
27,22.170810497469496,21.20096097652121,20.98133280505564,16.382906022825935,12.112768488743438,11.567853347136342,28.157506872194052,31.12697580672501,31.335823048531655,29.654054356996756,49.17120198244397,28.500952660947174,-15.786808324075748,-0.9539169917693483,18.560891565895258,10.335158701937534,9.202837018802557,-10.462196048916384,-18.367384393538025,-2.901713019427694,6.353211825777414,13.154167943718672,0.5828252290167631,23.239592855211946,2.0956118697562287,-2.524919434308798,2.824227524784412,-3.066855864642225,3.148438245421644,-1.874809241038485,2.697716338001106,-0.4801728299139846,4.919414625961052,-1.4809517825628309,1.8984454011209304,-1.9187779253427624,-0.7433053033151338,-4.459834172554237,0.8704220878577171,-1.9390477074123837,1.563835541042299,-1.934170425123398,1.7673250538429697,-2.396247318583735,-0.537412797712997,0.009093738381454731
28,22.3992002840724,21.302551625472425,21.127736750331323,16.54677314368428,12.24761511853135,11.81570236941924,28.121697582580428,31.17561861906095,31.419386594683917,29.74810250196558,49.14528856637104,28.609852520699228,-16.557733187470514,-1.044591533284791,18.40817755720302,10.243472092295754,9.178835352312456,-10.536696459828493,-18.58998141810669,-3.00090931684997,6.255084682703125,13.033547403899293,0.583263718437435,23.11009560117136,2.1700615128293075,-2.5841644958508843,2.9147659754435207,-3.0532530706774312,3.2574561244367124,-1.8402869011956577,2.697255803094358,-0.4800908582306463,4.94148868337044,-1.4862734362022785,2.0225330750467667,-1.8287226243175838,-0.718472076882831,-4.421229650309878,0.9651891421933306,-1.9873302164996234,1.6626098708130352,-1.9596747447266192,1.8704444812087222,-2.4107372600643737,-0.5018587703833283,0.008492117012770849
29,22.61787135635177,21.410114660520478,21.27833479488819,16.715594001175102,12.382446801757313,12.064267800515427,28.087072797173175,31.228808106500527,31.507672331018938,29.847043657848513,49.12156309044147,28.722276470549602,-17.295852737529337,-1.131144104599216,18.256169365788235,10.153347731937119,9.1548363461958,-10.611369583871593,-18.809880445536564,-3.102604846427979,6.1557540265676485,12.91224420541396,0.5836651850046676,22.97778060867768,2.240543314796527,-2.6405192649124634,2.998647961067705,-3.0391367251290946,3.3565308570867702,-1.8090419155328767,2.6969568718558783,-0.4800376507614802,4.95581685963596,-1.4897276988218315,2.1419807969839555,-1.7462832202968446,-0.6947819927559653,-4.367269707533855,1.0561226442661917,-2.0373148596139963,1.757053674467639,-1.983745005950403,1.9683046994902647,-2.4243904333835067,-0.4580999675162695,0.0077516599435477115
