frame,ball_x,19_x,698_x,911_x,1025_x,10051_x,10052_x,10053_x,11235_x,11236_x,11237_x,ball_y,19_y,698_y,911_y,1025_y,10051_y,10052_y,10053_y,11235_y,11236_y,11237_y,stretch_index,Time [s],10051_vx,10051_vy,10051_speed,10052_vx,10052_vy,10052_speed,10053_vx,10053_vy,10053_speed,1025_vx,1025_vy,1025_speed,11235_vx,11235_vy,11235_speed,11236_vx,11236_vy,11236_speed,11237_vx,11237_vy,11237_speed,19_vx,19_vy,19_speed,698_vx,698_vy,698_speed,911_vx,911_vy,911_speed
91,27.07419098197164,27.868289103841438,21.220442908756787,24.224820785395224,18.764506408355302,9.736478001769797,1.4097274703570344,5.276861083612186,-7.269252771952378,-7.423944607390703,-8.410153526134057,-18.75144885302041,-15.052519518120354,-2.857648799458047,-25.9741368398556,-18.735057971380446,-30.97017758894692,-28.275940112884882,-19.217418541766676,-26.751135309539226,-0.7916195262024297,-13.926953697056733,21.440888869685004,4.55,1.6381624881718706,0.8058168324562696,1.8256278660020804,1.0544662870676607,0.6596958896252205,1.2438238691031256,0.9939400678588137,1.004257246524776,1.4129577048491961,5.729788772259663,3.0575096457799718,6.494524201875798,0.717546881767561,0.7969620233133217,1.0723907842470548,0.867266201874804,0.156197171864219,0.8812197350336229,0.9658191793605001,0.4295422226266412,1.057030372430057,3.1680364864265167,0.280970943837983,3.1804716396488866,5.771435190694361,0.30316343554450603,5.7793920293605625,3.237843957578287,-1.9094358631349166,3.7589332009297545
92,27.440716406250353,28.028725159834508,21.51466378033108,24.38424958995664,19.056781333270557,9.818749570665439,1.4625066290678244,5.326601405449692,-7.233542795860914,-7.38064067226647,-8.361928689291162,-18.23122646413842,-15.043361578034306,-2.8483559893875103,-26.06630158990627,-18.582120416055552,-30.928690200797604,-28.24292038102015,-19.16834810621457,-26.711349970548312,-0.783820361214366,-13.905505993339508,21.51372762862319,4.6000000000000005,1.6438092998462257,0.8244074924753375,1.8389553360292392,1.0553339369580272,0.6602387093183338,1.2448473287024673,0.9946131035138843,0.986507441328045,1.40087549677947,5.825119084687828,3.061239475732511,6.580516657419645,0.7145399313150396,0.7958344316991839,1.0695418440255922,0.866199465134261,0.15600504946676702,0.880135835458373,0.9646312225359676,0.4290138860334994,1.0557302259103885,3.2084300210951486,0.21426622379392699,3.2155766535605284,5.895523378006093,0.21368292528460361,5.899394570053317,3.2141212144809757,-1.8154300213971417,3.6913901641477413
93,27.782452671399074,28.191173615091856,21.815366709933944,24.543130885444505,19.353313288466758,9.90126292819317,1.5153229393416554,5.376370545739027,-7.19797465705492,-7.337387054913037,-8.31375988814758,-17.746188198176,-15.036761188398652,-2.8428415367331272,-26.15306942337966,-18.428934160002193,-30.88640678641009,-28.209877406370172,-19.12003769266514,-26.67161781984109,-0.7760302586035357,-13.884083211159771,21.58750157013445,4.65,1.648645072487062,0.8403280172389302,1.8504544716346256,1.0560769682195035,0.6607035650231845,1.2457237910700925,0.9951894725509152,0.9713070012742048,1.390625534427028,5.910259690307344,3.0662134903024403,6.65829067967031,0.7117031856050297,0.7947706660254373,1.0668560521339627,0.8651931097187885,0.15582380192186898,0.8791132886893779,0.9635105085504425,0.42851545528518675,1.054503672589813,3.2486780063806155,0.1631152147861872,3.2527704134223607,6.025164538577974,0.13811577696174165,6.026747355313916,3.203171033010115,-1.7074916898512709,3.6298529636372647
94,28.09939977741784,28.35562719214433,22.122829346228414,24.70210329994015,19.653592788603525,9.98397752240121,1.5681701702471362,5.426163671149329,-7.162539845297275,-7.294180736264116,-8.265643760561291,-17.296334055133126,-15.031940663661551,-2.8404097733980445,-26.233743715785327,-18.275436993989437,-30.843460852547217,-28.176815087134383,-19.072359832861288,-26.631935666120526,-0.7682486746273258,-13.862683855225159,21.66215014416115,4.7,1.6526698060945042,0.8535784067467577,1.8600842949825633,1.0566953808519615,0.6610904567396239,1.246453256205814,0.9956691749699546,0.958655926363179,1.3821643502625132,5.985210589118435,3.072431689489907,6.727747192238814,0.7090366446375883,0.7937707262921772,1.0643330913569022,0.864247135628142,0.1556534292298023,0.8781520947264462,0.9624570374039958,0.4280469303817919,1.053350712468431,3.288780442283046,0.12751791681501276,3.2912516793238873,6.160358672410037,0.07646199057590725,6.160833174883117,3.204993413165518,-1.5856208684974733,3.575776323688191
95,28.39155772430663,28.522078613522748,22.437329337877514,24.861805461524852,19.957110348340436,10.066852801337985,1.6210420908528156,5.475975948349668,-7.127229850350883,-7.25101869725351,-8.217576944390355,-16.88166403500981,-15.028122318271178,-2.8403650312853936,-26.307627842632918,-18.12156670878645,-30.799985905971692,-28.14373732151215,-19.025187058545814,-26.5923003180896,-0.7604750655430661,-13.841306430243474,21.73761058516874,4.75,1.655883500668386,0.8641586609990106,1.8678116498098496,1.0571891748555096,0.6613993844677516,1.2470357241097763,0.9960522107709922,0.9485542165951075,1.3754545097538264,6.049971781121075,3.0798940732948115,6.788807410368762,0.7065403084129089,0.79283461249929,1.0619726598124397,0.86336154286251,0.15549393139028989,0.877252253569714,0.9614708090967824,0.4276083113233949,1.052271345546417,3.3287373288022595,0.10747432988020045,3.3304718788401138,6.301105779502225,0.02872156612711327,6.30117123817764,3.2195883549475117,-1.4498175573355732,3.5309658912076896
96,28.658926512065502,28.690520601757974,22.759144333544242,25.022875998280014,20.263356482337045,10.149848213051758,1.6739324702272584,5.52580254400917,-7.092036161978599,-7.207897918814891,-8.169556077492842,-16.502178137806055,-15.024528466675724,-2.8420116422983215,-26.374025179431968,-17.96726109516233,-30.75611545344632,-28.11064800770291,-18.978391901461595,-26.55270858445128,-0.7527088876081729,-13.819949440922482,21.81381771839777,4.800000000000001,1.6582861562088391,0.8720687799956607,1.8736106673791666,1.0575583502303432,0.6616303482077113,1.2474711947822212,0.9963385799539343,0.9410018719699521,1.3704652819227405,6.1045432663151855,3.0886006417171004,6.841410849695357,0.7042141769307981,0.7919623246469301,1.0597744715978448,0.8625363314217676,0.15534530840360794,0.8764137652191077,0.9605518236286271,0.42719959810976343,1.0512655718235162,3.3685486659383637,0.10298445398191312,3.370122536727275,6.447405859854634,-0.005105496384655075,6.4474078812947155,3.246955858355708,-1.3000817563655038,3.4975612817139985
97,28.901506140694398,28.860945879380864,23.088551981891584,25.185953538286903,20.571821705252944,10.232923205590915,1.7268350774389225,5.5756386247969045,-7.056950269943344,-7.164815381882096,-8.12157779772679,-16.157876363521833,-15.020381423323366,-2.8446539383399987,-26.432239101692176,-17.812457943886233,-30.71198300173394,-28.077551043906123,-18.931846893351523,-26.51315727390859,-0.7449495970799563,-13.798611391969919,21.890703849986384,4.8500000000000005,1.659877772715747,0.8773087637366935,1.8774623530939294,1.0578029069763257,0.6617833479593882,1.2477596682229724,0.9965282825189559,0.9359988924876166,1.3671731948067973,6.148925044700944,3.098551394756911,6.885513775405616,0.702058250191133,0.7911538627348599,1.0577382574066823,0.8617715013058823,0.1552075602695224,0.8756366296745538,0.9597000809996951,0.42682079074115914,1.0503333912999862,3.4082144536912735,0.11404828912013973,3.410122105526624,6.599258913467368,-0.02501919695931245,6.599306339850802,3.287095923390365,-1.1364134655874387,3.4779929807775645
98,29.11929661019332,29.03334716892223,23.42582993158257,25.351676709626854,20.88199653174768,10.316037227003733,1.7797436815564633,5.625479357382034,-7.02196366400786,-7.121768067388824,-8.073638742950182,-15.848758712157197,-15.014903502662284,-2.8475962513135573,-26.48157298492305,-17.65709504572726,-30.667722057597267,-28.04445032832117,-18.885424565958388,-26.473643195164474,-0.7371966502158281,-13.777290788093545,21.968198738195312,4.9,1.66065835018938,0.8798786122221496,1.8793542849339742,1.0579228450933307,0.6618583837227315,1.2479011444318953,0.9966213184658743,0.9335452781482938,1.36556246242112,6.183117116278184,3.1097463324141117,6.921088030474346,0.7000725281941163,0.7904092267632316,1.055863765115818,0.8610670525149302,0.15508068698812819,0.8749208469361439,0.958915581209905,0.4264718892173283,1.0494748039756492,3.4477346920610885,0.14066583529472265,3.4506030464341633,6.756664940340064,-0.031019535596970058,6.756736144590024,3.3400085500513494,-0.958812685001341,3.474907031754317
99,29.312297920562315,29.207717192912934,23.7712558312802,25.520684140381135,21.19337147648087,10.399149725338532,1.8326520516484441,5.675319908433568,-6.987067833935135,-7.078752956268851,-8.025735551021143,-15.574825183712086,-15.007317019140636,-2.8501429131221396,-26.521330204634197,-17.50111019145457,-30.623466127799123,-28.01134975914745,-18.838997451025087,-26.434163156921887,-0.7294495032731033,-13.755986134001091,22.046229642442135,4.95,1.6606278886293908,0.8797783254519522,1.879280417188651,1.0579181645814058,0.6618554554977953,1.2478956234090592,0.996617687794781,0.9336410289517854,1.365625273113955,6.207119481046886,3.1221854546888497,6.948120196532468,0.6982570109396962,0.7897284167319882,1.054150760337653,0.8604229850490963,0.1549646885593718,0.8742664170040506,0.9581983242590917,0.4261528935384,1.0486898098504067,3.487109381047756,0.18283709250585617,3.491899373949263,6.919623940473036,-0.023106512297545394,6.919662519839977,3.405693738338934,-0.767279414607091,3.4910553618412905
100,29.480510071801312,29.3840486738838,24.12510732964752,25.69361445863113,21.505437054112086,10.48222014864368,1.885553956783369,5.725155444620661,-6.952254269488024,-7.035767029455979,-7.977864859797687,-15.336075778186567,-14.996844287206603,-2.8515982556688866,-26.550814136335262,-17.344441171837275,-30.57934871910225,-27.978253234584386,-18.792438080294474,-26.394713967883888,-0.7217076125092029,-13.734695934400365,22.124721446434847,5.0,1.6598084182713957,0.8770804322509621,1.8772943482581859,1.057792250453558,0.6617766810186414,1.2477470980369585,0.9965200162588832,0.9362168965491294,1.3673164301611709,6.220954064033753,3.135898384490203,6.966643965688668,0.6966116984279105,0.7891114326412417,1.0525990269384307,0.8598392989079793,0.154859564983474,0.8736733398779181,0.957548310147527,0.4258638037044605,1.0479784089245425,3.526013651867383,0.24013670694172023,3.534181363650707,7.087632591338123,-0.0019159918059674895,7.087632850312081,3.483586323737276,-0.5623185391543788,3.5286790466697453
101,29.62393306391035,29.562334334365712,24.48766207534744,25.871106292458123,21.817683779300893,10.565207944967494,1.9384431660298025,5.774981132612385,-6.9175144604293335,-6.99280726788389,-7.930023307137824,-15.13251049558055,-14.982707621308398,-2.851266610856984,-26.569328155535796,-17.187025777644497,-30.535503338269464,-27.945164652831426,-18.745618985509385,-26.355292436753395,-0.7139704341814809,-13.713418693999094,22.20359685140368,5.050000000000001,1.6583100902915673,0.8721475767436419,1.8736685275636757,1.0575620277754973,0.6616326489558797,1.247475532728797,0.9963414326241892,0.9409266391958133,1.3704156999655068,6.224730490371771,3.1510332363640035,6.976838835349043,0.6951365906588445,0.788558274490856,1.051208367518447,0.8593159940918564,0.15476531626008863,0.8731416155579579,0.9569655388751269,0.42560461971532487,1.0473406011979045,3.562823160600209,0.3104379095440334,3.576322212747522,7.258174280295118,0.02937270215313688,7.258233713429827,3.570860483669666,-0.3464544823903589,3.587628088612577
102,29.742566896889464,29.742566896889464,24.85919771704308,26.05379826994348,22.12960216670685,10.648072562358273,1.9913134484563082,5.824792139077842,-6.882839896521989,-6.949870652486326,-7.882207530899673,-14.964129335894128,-14.964129335894128,-2.8484523105895345,-26.5761756377454,-17.02880179964535,-30.492063492063508,-27.91208791208792,-18.69841269841269,-26.315895372233403,-0.7062374245472859,-13.692152917505034,22.282776635273876,5.1000000000000005,1.6562650861023156,0.8654149318788037,1.8687313985054956,1.057247806625061,0.6614360657137507,1.2471048847792987,0.9960976914098127,0.9473547667979035,1.3746605635598443,6.218580310220559,3.1677677477653154,6.978932123071907,0.6938316876321293,0.7880689422810158,1.0499786038536059,0.8588530706007226,0.15468194238953387,0.8726712440442214,0.9564500104416734,0.42537534157115164,1.0467763866703583,3.595588694542921,0.39118857744268015,3.616806127434327,7.428229072175814,0.06694438111048201,7.428530722752664,3.664125231043588,-0.1227165528120666,3.6661796275011276
103,29.924625379911557,29.924625379911557,25.239815740512583,26.24213121158806,22.440690404748857,10.730781159446746,2.0441597578860033,5.874584549699779,-6.84822206752883,-6.906954164197098,-7.834414168941208,-14.940480619246122,-14.940480619246122,-2.84268223943041,-26.570836668136,-16.86969666059076,-30.449137302158483,-27.879026169346385,-18.6507159876694,-26.276519583026847,-0.698508039863957,-13.67089710962592,22.36216260389325,5.15,1.653805587115225,0.8573176706057328,1.8628114526989503,1.0568698970807522,0.6611996376970087,1.2466591114840238,0.9958045471352567,0.9550857892616739,1.3797882304704763,6.202635073739659,3.186279656149209,6.973167135898558,0.6926969893481822,0.787643436011384,1.0489095772962773,0.8584505284343623,0.15460944337150545,0.8722622253364424,0.9560017248474659,0.4251759692717417,1.0462857653420958,3.622361040991834,0.47983658776754257,3.6540036483637834,7.594777031811878,0.1069838565964163,7.595530508694536,3.7599895787666417,0.10586594108356583,3.761479659643962
104,30.107933985590936,30.107933985590936,25.628912979994873,26.435754707571284,22.75047737688306,10.813331737192962,2.0969817871603462,5.92435812621537,-6.813652463212748,-6.864054783949946,-7.786639859120496,-14.911728154982955,-14.911728154982955,-2.834373492586401,-26.5534981705288,-16.709596311158833,-30.406731349873667,-27.845979616771565,-18.60252256963299,-26.23716187783679,-0.6907817363889254,-13.649649775069555,22.44158653941022,5.2,1.6510637747421775,0.8482909658733753,1.8562352089776424,1.0564486092210377,0.6609360713100989,1.2461621701383383,0.9954777543196016,0.9637042164935887,1.385533029643364,6.1770263310886975,3.206746698970748,6.959804500582102,0.6917324958068645,0.787281755682452,1.048001149133739,0.8581083675932392,0.1545478192063217,0.8719145594351339,0.9556206820925095,0.4250065028173917,1.0458687372132427,3.641190987243483,0.5738298176486564,3.686129740690886,7.754798224034908,0.1456759401416007,7.75616638391874,3.8550625397463523,0.3362636907998454,3.869700305592919
105,30.29180321201225,30.29180321201225,26.0257101068441,26.63412054049211,23.058499640324875,10.895730007139543,2.1497804138752343,5.974113549375468,-6.779122573336615,-6.821169492678571,-7.738881239295597,-14.877987500557346,-14.877987500557346,-2.8241657179248887,-26.524523778407275,-16.5483763340094,-30.364826831439686,-27.812947705321356,-18.553850397579122,-26.19781906536612,-0.6830579703794913,-13.628409418543642,22.52086363224398,5.25,1.6481718303951014,0.8387699906310389,1.8493256824289042,1.0560042531241,0.6606580729575542,1.245638018037414,0.9951330674820836,0.972794558399813,1.3916246170748017,6.141885632427372,3.2293466136849176,6.939123768397277,0.6909382070080821,0.7869839012937728,1.0472532009018212,0.8578265880769371,0.15449706989376183,0.871628246339847,0.9553068821764511,0.42486694220789845,1.0455253022833937,3.6501293205940892,0.6706161442159702,3.711222180083505,7.905272713676953,0.17920544327654858,7.907303666137106,3.9459531268904597,0.5654473878398594,3.9862610085180723
106,30.475543557260078,30.475543557260078,26.429427792414362,26.836680492949462,23.364293752289754,10.977981680828861,2.202556515626708,6.023851499930909,-6.744623887663271,-6.778295271316824,-7.691134947324529,-14.839374213421996,-14.839374213421996,-2.812698563313394,-26.48427712525495,-16.385912311802343,-30.323404943087116,-27.779929885953496,-18.5047174247835,-26.158487954317902,-0.6753361980930763,-13.607174544755981,22.599809868970013,5.300000000000001,1.6452619354859332,0.8291899178275494,1.8424013558901267,1.055557138868417,0.6603783490438131,1.245110612476623,0.9947862411419891,0.9819413248865883,1.3977869762898192,6.097344527915116,3.254257137746638,6.911425309635585,0.6903141229518647,0.786749872845617,1.0466656346557848,0.8576051898854771,0.15445719543393577,0.871403286050622,0.9550603250996922,0.4247572874432496,1.0452554605529105,3.6472268283403646,0.7676434445992957,3.727135628790826,8.04318056556951,0.2037571775318106,8.045761032851448,4.029270353106259,0.7903877237065573,4.106060439424518
107,30.65846551941902,30.65846551941902,26.839286708059742,27.042886347542357,23.667396269993134,11.060092469803443,2.2553109700107328,6.073572658632522,-6.710147895955621,-6.735429100798345,-7.643397621065308,-14.796003851029573,-14.796003851029573,-2.8006116766193263,-26.433121844555316,-16.22207982719751,-30.282446881046567,-27.74692560962585,-18.455141604521717,-26.11916535339503,-0.6676158757869902,-13.585943658414278,22.6782418853766,5.3500000000000005,1.6424442411912274,0.8199133915874268,1.8357235780821206,1.055124191519274,0.6601074882394599,1.2445999178687945,0.9944504040651821,0.9907982742093892,1.4037851781243837,6.043512642685123,3.281626385701936,6.876999112812948,0.6898602436382113,0.7865796703377326,1.0462383731928342,0.8574441730189856,0.15442819582673284,0.8712396785675638,0.9548810108620396,0.4246775385235429,1.0450592120216566,3.6308591665626144,0.8627849497404392,3.731961435614036,8.166005167072417,0.21615181918288168,8.168865404546061,4.102188395817058,1.0085602746527265,4.224351247515258
108,30.839879596573642,30.839879596573642,27.254507525134372,27.252189886869782,23.96734375065047,11.142068085605779,2.308044654623237,6.123277706231114,-6.675686087976505,-6.6925679620569625,-7.595665898376066,-14.747991970832809,-14.747991970832809,-2.788544705710192,-26.371421569791845,-16.056754462854776,-30.2419338415486,-27.713934327296283,-18.40514089006945,-26.079848071300574,-0.6598964597186643,-13.56471526422633,22.755976855929067,5.4,1.639740777746516,0.811012940735337,1.829341905780581,1.0547087960896318,0.6598476082785345,1.2441099270963731,0.9941281820051259,0.9992961580190378,1.4095686055273884,5.980411901763837,3.3114839804598972,6.836026087399103,0.6895765690672626,0.786473293770412,1.045971360229647,0.8573435374775062,0.15441007107229104,0.8711374238907396,0.9547689394634402,0.4246276954487924,1.0449365566895892,3.600701466476868,0.9556153058275624,3.725352555587266,8.27324319565759,0.2157535034847918,8.276055977865338,4.164142090507094,1.2194601559287856,4.33902781989591
109,31.01909628680859,31.01909628680859,27.674310914992407,27.46404289353067,24.263672751477138,11.223914239778349,2.360758447060254,6.172967323477538,-6.641229953488836,-6.649708836026409,-7.547936417114781,-14.695454130284375,-14.695454130284375,-2.777137298453401,-26.299539934448106,-15.889811801434028,-30.201847020823866,-27.680955489922585,-18.354733234702383,-26.040532916737437,-0.6521774061454084,-13.543487866899897,22.83283241900738,5.45,1.6371515451512941,0.8024885652714264,1.8232534325163527,1.0543109525796022,0.6595987091610707,1.243640640159471,0.9938195749617874,1.0074349763155594,1.4151334138805287,5.908042305151377,3.3438299220206047,6.7886789898225945,0.6894630992387961,0.7864307431434054,1.0458645605302128,0.8573032832607232,0.15440282117043158,0.871096522019807,0.9547241109040056,0.42460775821873126,1.0448874945567013,3.5567537280830503,1.0461345128607429,3.707410754317771,8.364894651325024,0.2025622304374467,8.367346890440588,4.215131437176501,1.4230873675348052,4.448877463845321
110,31.19542608820847,31.19542608820847,28.097917548987926,27.67789715012403,24.555919829688648,11.305636643863675,2.413453224917749,6.222642191122592,-6.606770982255457,-6.606848703640454,-7.500205815139495,-14.638505886836969,-14.638505886836969,-2.7670291027164016,-26.217840572007546,-15.721127425595082,-30.162167615102884,-27.647988548462575,-18.303936591696115,-26.00121669840864,-0.6444581713246006,-13.522259971142681,22.908626637509617,5.5,1.6346765434059116,0.7943402651955933,1.8174553250279646,1.053930660989059,0.6593607908868756,1.2431920570578792,0.9935245829348851,1.0152147290990357,1.4204759917279721,5.826403852847563,3.3786642103839863,6.735158031034356,0.6895198341530502,0.7864520184569869,1.0459179599880282,0.8573234103691499,0.15440644612140342,0.8711169729553154,0.9547465251838219,0.42461772683377064,1.0449120256232391,3.499015951381275,1.1343425708399895,3.678293856673293,8.440959534074736,0.17657800004112056,8.442806266046006,4.255156435825563,1.6194419094706913,4.5529054889705085
111,31.36817949885784,31.36817949885784,28.524548098475034,27.89320443924877,24.843621542500408,11.387241009404244,2.466129865791718,6.272302989917165,-6.572300664039206,-6.5639845458328185,-7.452470730308291,-14.577262797943307,-14.577262797943307,-2.7588597663667236,-26.126687115953725,-15.550576917997867,-30.1228768206163,-27.615032953874078,-18.252768914326325,-25.961896225017146,-0.6367382115136234,-13.501030081662478,22.983177994643167,5.550000000000001,1.632315772510458,0.7865680405079452,1.8119448290538325,1.0535679213181264,0.6591338534561489,1.2427641777918084,0.9932432059246474,1.0226354163694507,1.4255929506449558,5.735496544852567,3.4159868455500164,6.675693727620111,0.6897467738098565,0.7865371197108073,1.0461315656570536,0.8574039188024388,0.15442094592494218,0.8711987766968758,0.9548361823025745,0.4246576012935782,1.0450101498887803,3.427488136371501,1.2202394797652323,3.6382219988539886,8.501437843906842,0.1378008122955382,8.502554585398482,4.284217086453974,1.8085237817366122,4.6502983036544085
112,31.53666701684132,31.53666701684132,28.953423234807865,28.109416543503887,25.12631444712786,11.468733047942496,2.5187892472780957,6.321950400612094,-6.537810488603036,-6.521113343537317,-7.404727800479194,-14.511840421056085,-14.511840421056085,-2.7532689372717822,-26.026443199770092,-15.378035861302187,-30.083955833594686,-27.58208815711498,-18.201248155868676,-25.922568305265926,-0.6290169829698402,-13.479796703167086,23.05630542495124,5.6000000000000005,1.630069232464748,0.7791718912083726,1.8067192750057892,1.0532227335667632,0.6589178968690039,1.2423570023612844,0.9929754439310844,1.029697038126716,1.4304811157708675,5.6353203811662915,3.4557978275187584,6.610550236029643,0.690143918209095,0.7866860469051021,1.046505405736721,0.8575448085604375,0.1544463205812019,0.8713419332443657,0.9549930822604742,0.42472738159830764,1.0451818673535795,3.3421702830538207,1.3038252396365748,3.5874869277032113,8.546329580821176,0.08623066720087649,8.54676459439389,4.302313389061674,1.9903329843323063,4.740393009679734
113,31.700199140243523,31.700199140243523,29.383763629340518,28.325985245488408,25.4035351007864,11.55011847102093,2.5714322469728783,6.371585103958118,-6.503291945709703,-6.478232077687622,-7.356973663510192,-14.442354313628,-14.442354313628,-2.7508962632990017,-25.917472456940207,-15.20337983816795,-30.04538585026866,-27.54915360914309,-18.149392269598838,-25.883229747857957,-0.6212939419505852,-13.458558340364162,23.127828380839095,5.65,1.6279369232688192,0.7721518172969346,1.8017760835067458,1.0528950977350093,0.6587129211251751,1.2419705307662,0.9927212969541224,1.036399594370971,1.4351375169782818,5.525875361788897,3.4980971562902035,6.540029222325477,0.6907112673512333,0.7868988000398489,1.0470395295069337,0.8577460796435369,0.15448257009020838,0.8715464425981744,0.9552172250576326,0.42482706774803386,1.045427178017769,3.243062391428074,1.385099850453861,3.526464982163085,8.575634744817807,0.021867564757016802,8.575662625530157,4.309445343648917,2.164869517258,4.822652713668092
114,31.858086367149046,31.858086367149046,29.814789953427134,28.542362327801246,25.67482006069153,11.631402990182103,2.6240597424720766,6.4212077807061485,-6.468736525122171,-6.435337729217491,-7.309204957259407,-14.368920033111742,-14.368920033111742,-2.752381392315888,-25.800138520947502,-15.026484431255007,-30.007148066868787,-27.5162287609162,-18.09721920879241,-25.843877361496247,-0.6135685447132605,-13.437313497961526,23.19756693506934,5.7,1.6259188449225979,0.7655078187736145,1.797112770773713,1.0525850138228037,0.6585189262247774,1.2416047630065639,0.9924807649938099,1.0427430851021195,1.4395593806477676,5.407161486720155,3.54288483186438,6.464474323200952,0.691448821235788,0.7871753791150623,1.0477340072142847,0.8580077320516147,0.15452969445185272,0.8718123047581621,0.9555086106938313,0.424956659742495,1.0457460818810436,3.1301644614944077,1.464063312217271,3.4556346650337884,8.58935333589672,-0.055288495036003985,8.589531276301603,4.30561295021553,2.332133380513585,4.896646707857267
115,32.00963919564248,32.00963919564248,30.24572287842178,28.757999573041367,25.93970588405867,11.71259231696844,2.676672611371604,6.4708191116069935,-6.434135716603322,-6.39242727906081,-7.261418319584901,-14.291653136960008,-14.291653136960008,-2.758363972189885,-25.67480502527554,-14.847225223223212,-29.96922367962567,-27.48331306339213,-18.0447469267251,-25.80450795488379,-0.6058402475152437,-13.416060680666922,23.26534191988322,5.75,1.6240149974262115,0.7592398956384023,1.7927269538315838,1.0522924818300625,0.6583359121677296,1.2412596990822626,0.9922538480501085,1.048727510320131,1.4437441220218037,5.2791787559601495,3.5901608542412364,6.384276254729827,0.6923565798629998,0.7875157841306705,1.0485889299122584,0.8583297657845949,0.15458769366620367,0.8721395197242661,0.9558672391692759,0.425116157581945,1.0461385789436937,3.003476493252751,1.5407156249266776,3.3756000477567016,8.587485354058014,-0.14523751217806177,8.588713445045455,4.290816208761616,2.4921245740991207,4.962034726823275
116,32.15416812380842,32.15416812380842,30.675783075678645,28.972348763807794,26.197729128103255,11.793692162922436,2.7292717312675077,6.520419777411481,-6.399481009915904,-6.349497708151171,-7.213610388344609,-14.210669182625523,-14.210669182625523,-2.769483650788445,-25.541835603407804,-14.665477796732455,-29.93159388476994,-27.450405967528773,-17.991993376672543,-25.76511833672349,-0.5981085066138354,-13.394798393188085,23.33097510357336,5.800000000000001,1.622225380779586,0.7533480478912841,1.7886163555405281,1.0520175017569307,0.6581638789541402,1.2409353389934763,0.9920405461228384,1.054352870025051,1.4476893381115168,5.142321429428169,3.639825572895566,6.300142846369494,0.6934345432328477,0.7879200150866397,1.0496044092526853,0.8587121808425286,0.15465656773324693,0.8725280874965344,0.956293110483794,0.4253055612664019,1.0466046692055693,2.863555817738861,1.615043107624709,3.2876003651283643,8.570394774792106,-0.24759825868015062,8.573970579229048,4.265383219959249,2.6449225811313606,5.018875319560002
117,32.290983649731515,32.290983649731515,31.104191216551783,29.184861682699466,26.448426350040705,11.874708239586585,2.781857979755731,6.570010458870426,-6.36476389482293,-6.306545997422388,-7.165777801396653,-14.126083727560923,-14.126083727560923,-2.786380075979003,-25.40159388882779,-14.481117734442547,-29.89423987853212,-27.417506924283902,-17.938976511910372,-25.72570531571837,-0.5903727782664521,-13.373525140232807,23.39428940547575,5.8500000000000005,1.6205499949827806,0.7478322755322818,1.784778809423308,1.0517600736034345,0.6580028265840917,1.240631682740271,0.9918408592124079,1.0596191642170245,1.4513928011324821,4.998560806720802,3.6913807352018106,6.213847589915959,0.6946827113451556,0.7883880719830731,1.050780577231538,0.8591549772254539,0.15473631665292698,0.8729780080749945,0.9567862246372967,0.4255248707956233,1.0471443526664905,2.7131890901314977,1.6869773555245073,3.194884604623623,8.53990147555186,-0.36046459459602803,8.547505597312593,4.2309544871694715,2.79092481719485,5.068553758986245
118,32.4193962714963,32.4193962714963,31.530167972395336,29.394990112315334,26.69133410708646,11.955646258503418,2.8344322344322395,6.619591836734703,-6.329975861087156,-6.263569127808211,-7.117917196599045,-14.03801232921897,-14.03801232921897,-2.8096928956290452,-25.254443515019034,-14.294020619013436,-29.857142857142858,-27.384615384615373,-17.88571428571428,-25.68626570057141,-0.5826325187304522,-13.352239426508797,23.455109150461308,5.9,1.618988840035685,0.7426925785614245,1.7812122642768635,1.0515201973693964,0.6578527550573392,1.2403487303223661,0.9916547873185456,1.0645263928957234,1.4548524524443605,4.850262447353183,3.744228438009225,6.1273397493693365,0.6961010842001351,0.7889199548199587,1.0521175858893952,0.8596581549330409,0.1548269404253275,0.8734892814593366,0.9573465816300303,0.42577408616975515,1.0477576293267419,2.5557202966451102,1.7564362828816444,3.101092493058996,8.498189309280475,-0.4815491519903822,8.51182184506652,4.189498614425401,2.930608180990235,5.112764707157885
119,32.99187283075094,32.53891155304992,31.9530614059851,29.602300670489623,26.92612694742772,12.036511931215351,2.886995372893021,6.669164591755087,-6.295108398471539,-6.220564080242433,-7.070025211809867,-13.677671428399943,-13.946575333387438,-2.839928327809835,-25.100720296374117,-14.10409691078874,-29.820284016832737,-27.351730799481032,-17.83222465135991,-25.646796299985603,-0.5748871842632038,-13.330939756723845,23.513310276400034,5.95,1.6175419159384092,0.7379289569785934,1.7779147885557436,1.051297873054969,0.6577136643739567,1.2400864817399306,0.9914823304412842,1.0690745560614885,1.4580663969776373,4.699791910841155,3.7977707781668095,6.042442129528895,0.6976896617978403,0.7895156635973003,1.053615606967299,0.8602217139659515,0.1549284390505305,0.8740619076502266,0.9579741814620882,0.426053207388825,1.04844449918642,2.394493423494306,1.8233378039519492,3.009677640957217,8.44744212892159,-0.6085645629277224,8.469334646164995,4.142984205760277,3.0644495712190185,5.153170800946107
