frame,ball_x,13_x,747_x,21030_x,21031_x,21032_x,21033_x,21034_x,24770_x,24771_x,ball_y,13_y,747_y,21030_y,21031_y,21032_y,21033_y,21034_y,24770_y,24771_y,stretch_index,Time [s],13_vx,13_vy,13_speed,21030_vx,21030_vy,21030_speed,21031_vx,21031_vy,21031_speed,21032_vx,21032_vy,21032_speed,21033_vx,21033_vy,21033_speed,21034_vx,21034_vy,21034_speed,24770_vx,24770_vy,24770_speed,24771_vx,24771_vy,24771_speed,747_vx,747_vy,747_speed
61,51.90431852073401,45.13222013949155,49.805818509242215,30.435585249031735,24.95884034893607,44.1139727097495,37.23815807265106,42.16343836948402,21.86490920137484,23.25816855642356,-33.78923125234614,-9.617082538437383,-33.28476780248654,-5.711520009896627,-18.757591852133586,-26.216942691781313,0.845016313932447,1.4343285528588536,-3.1164673145504245,4.802787828495521,33.12983259169509,3.0500000000000003,-0.09834225767747279,1.6536827008196544,1.6566042601162443,1.5927363824094185,0.27609934930913627,1.616490035397549,-0.2556477756146639,1.126124562704364,1.154778037504533,1.426926565083793,-1.022513008274178,1.7554635496733453,-1.2159128774331809,0.28181518559983304,1.248144192127859,-0.16187451945561238,-0.14516973304069183,0.21743415426305768,2.3978936858864177,0.13614782460589983,2.4017556826119657,3.0216143973310485,-0.012186060082086664,3.021638970197896,-0.8848887077210419,0.11676903231708421,0.8925598198218895
62,51.90128022935696,45.12787985045233,49.76671094402443,30.516380185485314,24.946035894074647,44.18527872989014,37.17717455090305,42.1558515876191,21.985222127019625,23.409710661965086,-33.79129941188282,-9.534512576603118,-33.28005411899771,-5.697514283884022,-18.70087248181739,-26.267769687955198,0.8593525569188355,1.4271230569799611,-3.1096278323000144,4.802250346288179,33.133082980165575,3.1,-0.0864932090063674,1.6505450212773267,1.6528097115117608,1.614636217092323,0.279895664991258,1.6387164784754884,-0.2563110723075521,1.1345462957930976,1.163138282013487,1.4236693320603842,-1.0168166977339468,1.749500089694147,-1.2205112499457433,0.2863963204082068,1.2536628588210952,-0.15263119567913072,-0.14514766774391052,0.21062793581559341,2.4055306918833526,0.1367374443099478,2.4094138370710034,3.029947770836861,-0.010951148081134027,3.0299675611536765,-0.7707764783253074,0.09177195397884125,0.7762206329882358
63,51.89829144288379,45.124139828141125,49.73359336092719,30.59823855087356,24.933192725001604,44.256360611610816,37.11594009015477,42.14870458298349,22.105898707438982,23.561647077682082,-33.79333387351946,-9.452120854131175,-33.27665283232075,-5.683324213468854,-18.643728052610047,-26.318318787958482,0.873909643162642,1.4198927206117486,-3.102760174081858,4.801769572082541,33.13729973099236,3.1500000000000004,-0.07448787444677203,1.6469802340311186,1.6486638028199674,1.6359047957853887,0.2835825530429859,1.66030225117718,-0.2570853565396394,1.1430474736165253,1.1716016419791475,1.4191865636607097,-1.0112587743218877,1.7426229687221788,-1.2255300299510448,0.29081318555686747,1.2595618933603627,-0.1438356510932489,-0.14564447753013984,0.20469735797133837,2.412803787374012,0.13730096366497813,2.4167071959568682,3.037833974345755,-0.009816988047405112,3.037849836470468,-0.6509768359142802,0.06552401774204751,0.6542661826795176
64,51.89535135469818,45.12100788685235,49.70675013060126,30.681128782397,24.920305292339982,44.327157078142676,37.05443367003159,42.14197496661764,22.226920747107506,23.713955445074674,-33.7953351863184,-9.36992872640674,-33.274626485350566,-5.668955270032609,-18.586154592274784,-26.368596911147563,0.8886793591809081,1.4126116000000979,-3.0958656449133852,4.801340468280213,33.142508099691184,3.2,-0.062326253998768164,1.642988339080793,1.6441700776662316,1.6565421184887135,0.2871600134644072,1.681247353502736,-0.25797062831102824,1.151628096175037,1.1801678342383877,1.4134782598846125,-1.005839238037964,1.7348294913170066,-1.2309692174489886,0.29506578104595427,1.2658392589310992,-0.13548788569782536,-0.14666016239925786,0.19966514569609708,2.419712972357968,0.13783838267073759,2.4236357581812324,3.045273007857725,-0.008783579980960857,3.045285675214087,-0.5254897804879017,0.03802522360623625,0.5268637651495189
65,51.89245917132645,45.11849184088038,49.68646562369741,30.765019317256087,24.90736804671281,44.397606852716926,36.992634270158874,42.13564034956207,22.348270050499913,23.86661340564299,-33.797303890395725,-9.28795754881501,-33.27403762098209,-5.654412924956778,-18.528148128574852,-26.418610976878863,0.9036534914906471,1.4052537513908145,-3.0889455498121183,4.800957997282856,33.14873334124267,3.25,-0.05000834766219345,1.638569336426617,1.6393322741633152,1.6765481852020916,0.2906280462555698,1.701551785451961,-0.2589668876215357,1.1602881634682454,1.1888366040667233,1.4065444207321112,-1.0005580888821135,1.7261181004554866,-1.2368288124397149,0.29915410687545274,1.2724931005476947,-0.1275878994928194,-0.14819472235123518,0.19555139434365962,2.4262582468355625,0.13834970132739594,2.4301995227130955,3.0522648713726843,-0.007850923881684528,3.0522749682853783,-0.39431531204639597,0.009275571571793477,0.39442439268157603
66,51.88961411222363,45.11659950451971,49.673024210866416,30.849878592651347,24.89437543874316,44.467648658564734,36.930520870161985,42.1296783428572,22.46992842209092,24.019598600887235,-33.79924051706699,-9.206228676741178,-33.274948782110286,-5.639702649622947,-18.46970468927354,-26.468367904508757,0.9188238266088479,1.3977932310297907,-3.0820011937954437,4.800617121492104,33.15600072403787,3.3000000000000003,-0.037534155436824354,1.6337232260684682,1.634154335495861,1.6959229959257163,0.2939866514163443,1.7212155470250239,-0.2600741344715474,1.1690276754961508,1.1976077243810088,1.3983850462032668,-0.9954153268544272,1.7164883950617373,-1.243108814923102,0.30307816304515584,1.2795217460654371,-0.12013569247833236,-0.15024815738636177,0.19237227816201943,2.4324396108066733,0.1388349196349368,2.436398488575167,3.0588095648907845,-0.007019019749649703,3.0588176181174314,-0.25745343058972003,-0.020724938361403114,0.25828625978262904
67,51.8868154095626,45.11533869206469,49.666710262759004,30.935675045783313,24.88132191905406,44.53722121891724,36.8680724496663,42.12406655754351,22.59187766635514,24.172888672307515,-33.801145588990806,-9.124763465570481,-33.27742251163008,-5.624829915412579,-18.410820302134052,-26.517874613393708,0.934182151052591,1.3902040951628702,-3.0750338818808793,4.8003128033095726,33.16433554452517,3.35,-0.024903677322985908,1.6284500080063746,1.628640421247173,1.7146665506594583,0.297235828946863,1.7402386382218198,-0.2612923688607593,1.1778466322590284,1.2064809949389184,1.3890001362979187,-0.9904109519548966,1.7059411573638292,-1.2498092248992128,0.30683794955532623,1.28692370633635,-0.11313126465432392,-0.15282046750430925,0.1901388396160088,2.4382570642713146,0.13929403759330444,2.442232654842289,3.064907088411797,-0.006287867584879241,3.0649135384013104,-0.11490413611759168,-0.05197630619331259,0.12611303224659623
68,51.884062308027005,45.11471721780978,49.66780815002598,31.022377113852468,24.868201938268534,44.606263257005736,36.80526798829716,42.11878260466153,22.714099587767286,24.326461261404,-33.8030196203096,-9.043583270688067,-33.281521352436414,-5.609800193707177,-18.3514909949197,-26.567138022890052,0.9497202513388555,1.3824604000359213,-3.068044919085836,4.800040005136932,33.173763142525914,3.4000000000000004,-0.012116913320718545,1.6227496822402945,1.6227949195136762,1.7327788494033511,0.300375578847074,1.7586210590423728,-0.2626215907892108,1.1867450337566912,1.2154562415384709,1.3783896910164066,-0.9855449641835278,1.694478390752687,-1.2569300423680418,0.3104334664057975,1.294697674544929,-0.10657461602073272,-0.15591165270529392,0.18885600924848223,2.443710607229527,0.13972705520250217,2.4477020206392908,3.0705574419358417,-0.005657467387312208,3.0705626538412822,0.03333257136968553,-0.08447853192395519,0.09081675324598372
69,51.881354064607365,45.11474289604944,49.67660224331803,31.109953234059315,24.855009947009606,44.67471349606129,36.74208646567996,42.11380409525168,22.83657599080196,24.48029400967686,-33.80486311678867,-8.962709447479154,-33.2873078474242,-5.5946189558883015,-18.29171279539374,-26.616165052354248,0.9654299139846401,1.3745362018947345,-3.0610356104277865,4.799793689375802,33.18430891718134,3.45,0.000826136570221318,1.6166222487702389,1.6166224598590038,1.750259892157381,0.3034059011168389,1.7763628094866455,-0.2640618002568828,1.1957228799891235,1.2245333152202882,1.3665537103583902,-0.9808173635402841,1.6821033689748073,-1.2644712673296148,0.3138647135966397,1.302842524767772,-0.10046574657778247,-0.15952171298908416,0.1885219964630201,2.44880023968129,0.14013397246262316,2.4528065851390113,3.0757606254631034,-0.005127819156968928,3.0757648999360283,0.18725669187223387,-0.1182316155534125,0.2214583111271796
70,51.87868994840058,45.11542354107808,49.69337691328603,31.19837184360437,24.841740395900338,44.74251065931509,36.67850686144005,42.10910864035448,22.95928867993394,24.63436455862621,-33.80667657595245,-8.882163351328945,-33.29484453948841,-5.579291673337452,-18.231481731319388,-26.664962621142696,0.981302925507006,1.3664055569852405,-3.0540072609242013,4.799568818427833,33.19599834349001,3.5,0.013925472349427499,1.6100677075961702,1.6101279271611126,1.7671096789215763,0.3063267957564618,1.7934638895547181,-0.26561299726383575,1.2047801709564758,1.233712091472477,1.3534921943239904,-0.9762281500252556,1.6688206976777655,-1.2724328997838081,0.31713169112790723,1.311357309801519,-0.09480465632522947,-0.1636506483559006,0.18912815117864262,2.453525961626478,0.14051478937354536,2.457546347560474,3.080516638993141,-0.00469892289393568,3.0805202227854243,0.34686822539005135,-0.15323555708162304,0.3792079927155529
71,51.87606924041249,45.116766967190095,49.71841653058065,31.287601379688173,24.82838773556376,44.80959346999842,36.61450815520278,42.10467385101038,23.08221945963784,24.78865054975222,-33.808460487218944,-8.801966337622638,-33.30419397152395,-5.563823817436133,-18.170793830459942,-26.713537648611798,0.9973310724229373,1.358042521553245,-3.0469611755925095,4.799360354694654,33.20885698938966,3.5500000000000003,0.02718109401748897,1.6030860587182458,1.6033164764103145,1.7833282096959475,0.3091382627657449,1.809924299246567,-0.2672751818101305,1.2139169066585147,1.242992469439383,1.3392051429132878,-0.9717773236382699,1.654636389525795,-1.2808149397308046,0.3202343989994206,1.3202412583085505,-0.08959134526313453,-0.1682984588057293,0.19065933069861002,2.4578877730652944,0.14086950593540587,2.4619213071677084,3.0848254825263908,-0.004370778597989144,3.084828578924562,0.5121671719231204,-0.1894903565085063,0.5460968844494977
72,51.873491233364156,45.11878098867996,49.75200546585269,31.37761027951117,24.814946416622902,44.87590065134236,36.55006932659351,42.10047733825984,23.205350134388365,24.943129624555077,-33.810215332031675,-8.722139761745426,-33.31541868642579,-5.548220859565884,-18.10964512057866,-26.761897054117963,1.013506141249471,1.349421151844635,-3.0398986594502,4.799163260577917,33.22291053333387,3.6,0.04059300157412139,1.5956773021363309,1.5961935485178094,1.7989154844804456,0.31184030214459957,1.8257440385621286,-0.269048353895595,1.2231330870954653,1.2523743711373259,1.3236925561260409,-0.9674648843795716,1.6395579543435084,-1.2896173871704633,0.32317283721130513,1.3294937713293649,-0.08482581339166026,-0.1734651443385,0.19309473042507763,2.461885673997539,0.1411981221480805,2.465931463267473,3.0886871560626847,-0.004143386269352643,3.088689935179051,0.683153531471318,-0.2269960138341229,0.7198791133643997
73,51.87095523150079,45.12147341984201,49.794428089752934,31.4683669802739,24.80141088970082,44.94137092657813,36.48516935523765,42.09649671314337,23.328662508660187,25.097779424534835,-33.81194158398974,-8.642704979082518,-33.328581227088854,-5.5324882711081855,-18.048031629438775,-26.810047757017596,1.0298199185036154,1.3405155041052255,-3.032821017514703,4.798972498479227,33.23818478230923,3.6500000000000004,0.05416119501918255,1.5878414378503027,1.58876488720025,1.8138715032750945,0.3144329138931947,1.8409231075014558,-0.2709325135204209,1.2324287122672923,1.2618577406757505,1.3069544339625692,-0.9632908322489743,1.6235945060110732,-1.2988402421029421,0.3259470057636283,1.3391144182153758,-0.08050806071048147,-0.17915070495411753,0.19640907037334057,2.465519664423548,0.14150063801155605,2.469576815208809,3.0921016596019197,-0.004016745907901811,3.092104268546039,0.8598273040350684,-0.2657525290585534,0.8999596654657537
74,51.86846055040388,45.12485207497081,49.845968772932096,31.559839919176895,24.787775605420514,45.00594301893689,36.41978722076052,42.09270958670141,23.45213838692799,25.252577591191752,-33.81363970897556,-8.563683345019095,-33.343744136408056,-5.516631523444568,-17.985949384803572,-26.857996676667103,1.0462641907023882,1.331299634580865,-3.0257295548034873,4.798783030800276,33.25470569023514,3.7,0.06788567435275387,1.5795784658605116,1.5810365570070086,1.8281962660799722,0.3169160980114859,1.8554615060646173,-0.27292766068446733,1.241803782173818,1.2714425434866865,1.2889907764227355,-0.9592551672464311,1.6067568881420315,-1.3084835045280632,0.32855690465619797,1.3491029320327281,-0.0766380872199233,-0.18535514065278755,0.2005739877928921,2.468789744342915,0.14177705352595607,2.4728573623804624,3.0950689931443005,-0.003990857513677272,3.0950715660977806,1.0421884896137865,-0.30575990218169735,1.0861150793841445
75,51.866006516806706,45.128924768360726,49.90691188604094,31.651997533420623,24.774035014405076,45.06955565164985,36.3539019027875,42.08909356997445,23.575759573666424,25.407501766025938,-33.81531016528059,-8.485096214940352,-33.36096995727836,-5.500656087956568,-17.923394414436288,-26.905750732422902,1.0628307443628122,1.3217475995174464,-3.0186255763340077,4.798589819942658,33.27249937668359,3.75,0.08176643957495695,1.5708883861666472,1.5730149625588494,1.841889772894934,0.319289854499493,1.8693592342514744,-0.27503379538779466,1.2512582968152428,1.2811287655635546,1.2698015835063354,-0.9553578893720829,1.589057820930591,-1.3185471744458657,0.331002533889166,1.3594592044928104,-0.07321589291984357,-0.1920784514343606,0.20555947674936328,2.4716959137559504,0.14202736869114213,2.4757731042111253,3.09758915668963,-0.004065721086775449,3.09759182490675,1.2302370882079563,-0.3470181332037366,1.2782428869250935
76,51.863592468412456,45.133699314306156,49.977541799730304,31.7448082602056,24.76018356727746,45.132147547948186,36.28749238094393,42.08562627400301,23.699507873350203,25.562529590537533,-33.8169534037291,-8.406964944231548,-33.380321232594696,-5.484567436025683,-17.860362746100186,-26.95331684364139,1.07951136600191,1.3118334551607933,-3.011510387123742,4.798387828308036,33.29159214585378,3.8000000000000003,0.09567439588372345,1.5619042855908656,1.5648318080147872,1.8549520237200916,0.3215541833571526,1.882616292062126,-0.27725091763033194,1.2607922561913956,1.2909164127080617,1.249386855213511,-0.9515989986258583,1.570512071958074,-1.3290312518563492,0.33328389346250364,1.3701832804600924,-0.07024147781016102,-0.19932063729894464,0.21133523525009448,2.4742381726625333,0.14225158350726902,2.478324040167217,3.0996621502380295,-0.004241336627026319,3.099665051994268,1.4231118267608167,-0.38932922742134213,1.4754065605083257
77,51.86121775371566,45.139183527101544,50.058142884650856,31.83824053673236,24.746215714660774,45.193657431063045,36.220537634855226,42.082285309827505,23.82336509045396,25.717638706226715,-33.818569867799745,-8.329310888277766,-33.401860505252,-5.468371039033432,-17.79685040755855,-27.000701929678947,1.0962978421366754,1.3015312577567648,-3.0043852921901166,4.798172018298046,33.312010505731855,3.85,0.10896406926919776,1.553291598243122,1.5571088457665296,1.867383018555417,0.32370908458448283,1.895232679496548,-0.27957902741224194,1.27040566030249,1.3008055097889848,1.2277465915445074,-0.947978495007759,1.5511366542140415,-1.339935736759739,0.3354009833761849,1.3812753520915286,-0.06771484189107882,-0.20708169824642952,0.21787181910692144,2.4764165210625753,0.1424496979741783,2.4805101697523035,3.101287973789575,-0.004517704134455265,3.101291264299839,1.616506339990209,-0.43170321132024053,1.673158811916176
78,51.85888173182617,45.14538522104133,50.14899951145343,31.9322628002014,24.73212590717803,45.254024024225636,36.153016644146724,42.07904828848844,23.947313029452424,25.87280675459359,-33.820159993745236,-8.252155402464311,-33.42565031814526,-5.452072368361311,-17.732853426574607,-27.047912909892027,1.1131819592841454,1.2908150635512188,-2.9972515965506097,4.797937352314283,33.33378118736403,3.9000000000000004,0.1208608909194759,1.5458488450554662,1.550566350309837,1.8791827574008244,0.3257545581815007,1.9072083965546582,-0.2820181247333513,1.2800985091483508,1.3107961000101986,1.2048807924990166,-0.9444963785178533,1.5309510551178305,-1.3512606291556457,0.33735380363020867,1.3927357526572945,-0.06563598516235311,-0.21536163427680202,0.22514154673584275,2.4782309589560696,0.14262171209194704,2.4823314925062605,3.102466627344105,-0.00489482360917647,3.1024704886722243,1.8052529895571288,-0.4729521166827061,1.8661784643971226
79,51.856583772296304,45.15226702723926,50.250094605218976,32.0268434878132,24.717908595452286,45.31318605066709,36.084908388443786,42.07589282102629,24.07133349482025,26.028011377138387,-33.82172421071023,-8.175473261788623,-33.451683916023256,-5.4356768953908805,-17.66836783091167,-27.094956703637013,1.1301555039613473,1.2796589287900044,-2.990110605222656,4.797678792758457,33.35688850503172,3.95,0.13059029202261313,1.540374546959869,1.5459002455826099,1.890351240256433,0.3276906041482387,1.91854344323658,-0.28456820959381196,1.2898708027290369,1.3208882441918686,1.1807894580771192,-0.9411526491560588,1.5099775009315617,-1.3630059290442709,0.33914235422458716,1.4045649500962323,-0.06400490762410566,-0.22416044539022867,0.23311914009260584,2.4796814863432166,0.14276762586058392,2.4837880080045425,3.1031981109015967,-0.005372695051123943,3.103202761882528,1.9841841371229934,-0.5118879752911953,2.049150065089972
80,51.85432325495074,45.15961084408623,50.36020530874951,32.121951036768294,24.703558230106534,45.37108223361871,36.01619184737174,42.07279651848149,24.195408291032088,26.183230215361185,-33.82326294084699,-8.099052919697426,-33.47967735105094,-5.419190091503617,-17.603389648332904,-27.14184023027031,1.14721026268528,1.2680369097189752,-2.9829636232237404,4.7973913020321675,33.381146323272084,4.0,0.13737770376705166,1.537667224888552,1.543791802021493,1.9008884671222548,0.329517222484638,1.929237819542315,-0.28722928199341263,1.299722541044435,1.3310820200624207,1.1554725882788623,-0.9379473069224223,1.4882412616329646,-1.3751716364255826,0.3407666351592832,1.4167635403507512,-0.06282160927639777,-0.2334781315865149,0.24178211786897383,2.4807681032239506,0.14288743928013042,2.4848797158569647,3.1034824244621606,-0.0059513184602850355,3.1034881306582998,2.1481321443487125,-0.5473228189280679,2.216762048056481
81,51.85209956971901,45.16715338679263,50.47780731927709,32.21755388426718,24.68906926176384,45.427651296311545,35.94684600055604,42.06973699189459,24.319519222562615,26.338440910762188,-33.82477659942933,-8.022636249249683,-33.509277377247,-5.402617428081043,-17.53791490660165,-27.18857040914835,1.164338021972961,1.2559230625839843,-2.975811955571306,4.797069842537065,33.40632587636538,4.05,0.14044855734076525,1.5385253997731214,1.5449227174865885,1.9107944379981283,0.331234413190763,1.9392915254717151,-0.2900013419323446,1.309653724094772,1.341377521564256,1.1289301831043626,-0.9348803518169695,1.465771002079612,-1.3877577512997767,0.34222664643437617,1.4293322405313373,-0.06208609011922913,-0.243314692865855,0.25111097616531697,2.4814908095982386,0.1429811523505072,2.485606615707321,3.10331956802572,-0.006630693836685099,3.1033266517387594,2.2919293728956593,-0.5780686793758197,2.3637054910494233
82,51.84991211647097,45.17463137056864,50.601376334033986,32.313620467510376,24.67443614104724,45.48283196197684,35.876849827622,42.066691852306015,24.44364809388655,26.4936211048415,-33.82626559496483,-7.945965123504397,-33.540130748630276,-5.385964376504684,-17.471939633481124,-27.235154159627523,1.181530568341418,1.2432914436308662,-2.9686569072828033,4.796709376674765,33.4321983391077,4.1000000000000005,0.13902828393183,1.5437475925460133,1.5499953203879815,1.9200691528842302,0.3328421762665003,1.9487045610249352,-0.2928843894105986,1.3196643518799294,1.3517748581709503,1.1011622425532976,-0.9319517838396618,1.4425991861313854,-1.400764273666593,0.3435223880498538,1.4422718819529736,-0.06179835015251869,-0.25367012922806864,0.2610892003591078,2.4818496054658947,0.1430487650716968,2.485968707232606,3.1027095415925565,-0.0074108211802556235,3.1027183919524597,2.4104081844249565,-0.602937588416605,2.4846732885972043
83,51.84776030485481,45.181781510624624,50.72938805025235,32.41011922369839,24.659653318579764,45.53656295384579,35.80618230819498,42.06363871075627,24.567776709478586,26.64874843909929,-33.827730329304885,-7.868781415520555,-33.57188421921952,-5.36923640815606,-17.405459856734634,-27.281598401064237,1.1987796883076591,1.230116109105513,-2.961499783375696,4.796304866846937,33.458534767555314,4.15,0.13247140953049152,1.5539992373170557,1.5596353111945709,1.9287126117804954,0.3343405117119912,1.957476926201935,-0.2958784244280215,1.3297544243999746,1.3622741542190824,1.0721687666259692,-0.9291616029904666,1.4187625413014207,-1.4141912035261293,0.3446538600056466,1.4555834030887662,-0.06195838937630687,-0.26454444067325233,0.2717031525493033,2.4818444908271453,0.14309027744375477,2.4859659901430637,3.101652345162125,-0.00829170049112602,3.101663428314998,2.49926221365434,-0.6209395725362914,2.575243205086064
84,51.8456435541377,45.18834052217081,50.86031816516434,32.507018590031706,24.644715244984454,45.58878299514957,35.734822421900304,42.060555178285775,24.691886873813345,26.803800555035718,-33.82917119775331,-7.790826998357173,-33.60418454303354,-5.352438994416665,-17.33847160412538,-27.327910052814886,1.216077168388707,1.2163711152537156,-2.954341888867439,4.795851275455206,33.48510605571019,4.2,0.12064883933486406,1.569413420908301,1.5740440362835932,1.9367248146869107,0.33572941952712854,1.9656086210026835,-0.29898344698477536,1.3399239416547337,1.3728755482528108,1.0419497553221122,-0.9265098092694539,1.394302592441228,-1.4280385408782823,0.3456210623018093,1.4692678424781525,-0.0625662077904515,-0.275937627201393,0.28294187470717885,2.4814754656819478,0.14310568946671257,2.485598464181048,3.1001479787348383,-0.009273331769202371,3.100161848151771,2.55763018752696,-0.6318766370314465,2.6345284702533323
85,51.84356129304908,45.19404512041747,50.992642376002166,32.60428700371088,24.62961637088432,45.63943080911929,35.66274914836342,42.057418865935055,24.815960391365486,26.958755094150984,-33.83058858917299,-7.711843745073207,-33.63667847409107,-5.335577606668036,-17.270970903416632,-27.374096034235908,1.2334147951015941,1.2020305183213948,-2.947184528775516,4.795343564901193,33.51168290795159,4.25,0.10356057334472453,1.5899901433196664,1.5933591711240693,1.9441057616033848,0.3370088997119193,1.9730996454270917,-0.30219945708064855,1.350172903644335,1.383579192383007,1.0105052086419553,-0.9239964026765674,1.3692662739042976,-1.4423062857233229,0.34642399493830056,1.483326331629699,-0.06362180539521683,-0.2878496888125593,0.29479684101298315,2.4807425300304446,0.1430950011404263,2.48486612912109,3.0981964423106083,-0.010355715014522801,3.098213749239967,2.5855121060434385,-0.6357487819023575,2.662526875768113
86,51.841512959626435,45.198632020574934,51.124836379997994,32.701892901936375,24.61435114690248,45.68844511898618,35.58994146720964,42.05420738474458,24.93997906660975,27.11358969794513,-33.83198288609075,-7.631573528727654,-33.66901276641096,-5.318657716291684,-17.20295378237168,-27.420163264683676,1.2507843549633235,1.1870683745543662,-2.940029008117342,4.794776697586563,33.53803582696695,4.3,0.08120661156013409,1.6157294045512434,1.617768840870844,1.9508554525301813,0.33817895226641154,1.9799499994754277,-0.3055264547160877,1.3605013103687176,1.3943852516598056,0.9778351265854984,-0.9216213832118679,1.3437066304732719,-1.4569944380610282,0.34706265791512353,1.4977600879512984,-0.06512518219050133,-0.3002806255065869,0.30726168555479394,2.4796456838723633,0.14305821246508252,2.4837689847690236,3.095797735889508,-0.01153885022705431,3.0958192399756106,2.5829079692032684,-0.6325560071489029,2.659236860370643
87,51.83949800106376,45.20183793785343,51.255375874383944,32.799804721908714,24.598914023661862,45.73576464798145,35.516378358064344,42.05089834575483,25.06392470402077,27.26828200791838,-33.833354464800756,-7.54975822237952,-33.700834174011945,-5.3016847946691215,-17.134416268753746,-27.46611866351462,1.2681776344909135,1.1714587401984875,-2.932876631910391,4.794145635912947,33.563935116908034,4.3500000000000005,0.0535869539811935,1.6466312046029674,1.6475029243097574,1.9569738874670068,0.33923957719061126,1.9861596831474033,-0.3089644398904822,1.370909161828058,1.4052939034596812,0.9439395091525536,-0.9193847508751987,1.3176836179755045,-1.4721029978914315,0.3475370512323971,1.5125704077431403,-0.06707633817624378,-0.31323043728362476,0.3203319247031501,2.4781849272078027,0.14299532344060562,2.4823070309624926,3.0929518594713286,-0.012822737406771484,3.092978439563029,2.549817777006721,-0.6222983127711,2.6246572892507802
88,51.837515873562225,45.20339958746328,51.382736556392295,32.89799090082837,24.583299451785614,45.78132811933623,35.44203880055288,42.04746936000626,25.187779108073272,27.422809665570902,-33.83470369546576,-7.466139699087798,-33.73178945091283,-5.284664313181871,-17.06535439032613,-27.51196915008515,1.2855864202013665,1.1551756714995884,-2.9257287051721566,4.793445342281982,33.589150901494,4.4,0.020701600607882818,1.682695543474993,1.6828228808458514,1.9624610664141295,0.3401907744845116,1.9917286964432817,-0.31251341260433035,1.3813964580221558,1.4163053368867047,0.9088183563430626,-0.9172865056667243,1.2912650147449884,-1.4876319652144347,0.3478471748899728,1.5277586592805477,-0.06947527335234285,-0.326699124143496,0.3340046875771509,2.476360260036698,0.1429063340669705,2.4804802675702713,3.0896588130563103,-0.01420737655383675,3.0896914782296743,2.4862415294536606,-0.6049756987689499,2.5587873180241174
89,51.83556604218348,45.20305368461469,51.50539412325513,32.99641987589594,24.56750188189661,45.825074256281766,35.36690177430064,42.04389803853934,25.311524083241878,27.577150312402825,-33.83603094221745,-7.3804598319114625,-33.76152535113239,-5.26760174321144,-16.995764174852074,-27.557721643751677,1.303002498611711,1.1381932247035609,-2.9185865329200245,4.792670779095296,33.61345315679981,4.45,-0.017449448560000583,1.7239224211670388,1.7240107300876852,1.96731698937122,0.3410325441480687,1.9966570393627305,-0.3161733728572962,1.391963198950967,1.4274197521884615,0.87247166815747,-0.9153266475864628,1.2645274546325007,-1.5035813400302778,0.34799302888789,1.5433262760161293,-0.07232198771902164,-0.3406866860864463,0.34827846327930634,2.4741716823592865,0.142791244344163,2.4782886944926203,3.0859185966440914,-0.015692767667991214,3.085958497464105,2.3921792265441426,-0.580588165142614,2.461626305801309
90,51.83364798070535,45.20053694451804,51.621824272204705,33.09506008431184,24.551515764618095,45.86694178204918,35.290946258932976,42.04016199239459,25.435141434001316,27.731281589914254,-33.83733656325431,-7.292460493909517,-33.789688628689404,-5.250502556139346,-16.925641650094814,-27.603383063870556,1.320417656238998,1.1204854560562445,-2.9114514201714843,4.791816908754567,33.636611758506575,4.5,-0.060361068085106634,1.769983452297806,1.7710123884231963,1.9713110570831023,0.3417249120179042,2.000710673553711,-0.3198916682279465,1.4024076129280747,1.4384289319254806,0.8350070230401979,-0.9135045545859845,1.2376297102832459,-1.5197086133567368,0.3479376844471423,1.5590301157351307,-0.07565015865834204,-0.3550114512310637,0.36298219930213965,2.4716191941753163,0.1426500542722129,2.4757323116604724,3.0817312102351435,-0.017278910749427848,3.0817796502822925,2.2685640239828904,-0.5493556875811723,2.3341324731872497
91,51.83176117147962,45.19558608238357,51.73050270047312,33.19387996327665,24.53533555057294,45.90686941986964,35.21415123407525,42.036238832612455,25.55861296482619,27.885181139605425,-33.838620910938516,-7.201883558140926,-33.81592603760267,-5.233372223347086,-16.854982843817627,-27.64896032979824,1.3378236796001974,1.102026421803492,-2.9043246719439995,4.790878693661363,33.6583965434462,4.55,-0.10550763078167537,1.8192367099596312,1.8222936281011097,1.973290273272854,0.3420680072772751,2.0027194072550203,-0.3234050366070159,1.411720841520028,1.4482909072713261,0.7969623132145752,-0.9118171164235337,1.2110158473311796,-1.5348012402834665,0.34749649767264357,1.5736482018133597,-0.0796281730815046,-0.36876506017115385,0.377264251621238,2.468702795484971,0.142482763851105,2.4728111190363813,3.077096653829253,-0.018965805798078113,3.0771551015177567,2.1200617002948694,-0.512378144532266,2.1810990294004307
