frame,ball_x,1450_x,1451_x,1452_x,1453_x,1454_x,2916_x,4168_x,4169_x,4170_x,4270_x,6328_x,8161_x,ball_y,1450_y,1451_y,1452_y,1453_y,1454_y,2916_y,4168_y,4169_y,4170_y,4270_y,6328_y,8161_y,1450_vx,1450_vy,1451_vx,1451_vy,1452_vx,1452_vy,1453_vx,1453_vy,1454_vx,1454_vy,2916_vx,2916_vy,4168_vx,4168_vy,4169_vx,4169_vy,4170_vx,4170_vy,4270_vx,4270_vy,6328_vx,6328_vy,8161_vx,8161_vy
147,-42.94895690400235,-40.04362533169832,-39.61145646144805,-40.65423899070193,-40.02195639734375,-38.66972713186018,-39.57674401417229,-33.279775159880714,-31.760154436588067,-26.88487343672859,-4.398639455782307,-51.13986778684993,51.702040816326495,15.91604402411948,11.998450615301833,5.816040442418048,0.079589951220795,-2.676725630199324,17.675774472345665,-11.28222985527136,8.964094811066474,-2.684741526951156,-10.711781479313569,0.4285714285714198,3.2156098939286992,-34.14285714285714,-6.043072387927573,1.1105118530266982,-6.18323195051509,1.4381614344626585,-5.605080395410935,2.74908288157388,-3.9814089507848234,2.1201331016348313,-4.727403793193804,-0.45453848567084365,-2.658451732751147,2.938082454660173,-3.628872830239824,2.137821221151272,-2.7593951064826148,1.8840695355717894,-0.5525960173761446,1.0902987999658322,0.0,0.0,-0.8669477517468197,2.1400255377269386,-1.82710989195455e-13,0.0
148,-43.21111382361771,-40.36422990294348,-39.938542445073274,-40.95647815661683,-40.238107603364256,-38.90573282953245,-39.71479363138196,-33.47142468853117,-31.8957906608131,-26.912051547255277,-4.398639455782321,-51.18487395491251,51.702040816326495,15.70797571365008,12.05052298419051,5.893923643701559,0.22964398410731632,-2.5657874360836765,17.633219539683115,-11.14242706206545,9.059738419056735,-2.5893153150705097,-10.656882783197746,0.4285714285714295,3.3297438650814035,-34.14285714285714,-6.349580592365252,1.0223584132548615,-6.486838660947314,1.5264772855761217,-5.956042478419608,2.9416664365424214,-4.284826701301017,2.18830698531668,-4.706323168945225,-0.8251111300212373,-2.7496260564366493,2.8142988032000265,-3.8160058279632723,1.918420747222976,-2.73606700473826,1.8996754032313483,-0.5451007036368939,1.0984661499403747,0.0,0.0,-0.892299806713561,2.228389986596319,1.8271098919545172e-13,-6.090366306515057e-14
149,-43.477380181666014,-40.6994762374036,-40.28022541829296,-41.275376388877234,-40.46926206008818,-39.140278475409936,-39.85734225638653,-33.67238275046038,-32.03057069447281,-26.93885070900088,-4.398639455782321,-51.23105894161083,51.702040816326495,15.507157807537451,12.097861345237368,5.97589504343847,0.38869088559428094,-2.4517515789451645,17.5721195720833,-11.008633375998514,9.144283621533186,-2.4931984520653563,-10.601533380974056,0.4285714285714295,3.447601095456761,-34.14285714285714,-6.634210701136963,0.9262699659944406,-6.771417445459786,1.604021893576831,-6.276815295537171,3.1135993756555966,-4.577543594586264,2.246056593979602,-4.67769380876808,-1.1897949812952842,-2.83751135682564,2.6966926421552326,-3.998662474696779,1.6989455376398122,-2.721494445949726,1.912260358778366,-0.5379197519513813,1.1071999648584232,0.0,-1.3957089452430589e-14,-0.914879335087041,2.2966739592705987,-3.281661365719409e-27,1.0854726055841122e-27
150,-43.74699463088528,-41.04756713125016,-40.63492304132168,-41.60836063763495,-40.7142548857297,-39.373035633472085,-40.00404587897754,-33.882124326503835,-32.165150993502216,-26.965320756405486,-4.398639455782307,-51.27819867681453,51.702040816326495,15.31315455870531,12.1399482374602,6.061054419953069,0.5550188877835671,-2.3354995855456995,17.493301881840427,-10.88031912411538,9.217940358915358,-2.396647246422182,-10.545728975730158,0.4285714285714295,3.567647743092569,-34.14285714285714,-6.889929723790529,0.821039405167298,-7.030658869158338,1.667178663264106,-6.55676298122755,3.258089327859508,-4.853261241397872,2.289778797514375,-4.642005720421314,-1.5432613130891433,-2.9203120434816325,2.5874719558700345,-4.173830754290541,1.4815323644246263,-2.7178642179893413,1.9207717734042,-0.5313943256930902,1.1162599813715002,0.0,0.0,-0.9338318988604661,2.3395792742247155,-3.281661365719409e-27,4.060244204343552e-14
151,-44.019195824013515,-41.40670538065465,-41.00105297437405,-41.95285785304182,-40.97192119850302,-39.60367586769838,-40.15456048894654,-34.10012439749711,-32.30018801383636,-26.991511523909068,-4.398639455782307,-51.3260690903933,51.70204081632656,15.125530220077408,12.176266199876748,6.1485015515696855,0.7269162227769954,-2.2179129826471096,17.397593781248712,-10.756954633460868,9.28091857162277,-2.2999180066274487,-10.48946527055367,0.4285714285714295,3.6883499660264834,-34.14285714285716,-7.110876834949062,0.7056608090419562,-7.259305069631185,1.7129337653041297,-6.787022314210507,3.3694759839426935,-5.106730984033654,2.316470987496401,-4.599667243703916,-1.881069520066065,-2.9965317910410434,2.48847673129778,-4.339000653286498,1.2679618709295744,-2.7269986440839924,1.9243324564350968,-0.5258087276732536,1.125445980022779,-4.0602442043434436e-14,2.7755575615629008e-14,-0.9484454663614941,2.3526907801874466,1.8271098919545172e-13,-6.090366306515057e-14
152,-44.29322241378871,-41.77509378178855,-41.37703287766465,-42.30629498524966,-41.2410961166223,-39.83187074206823,-40.30854207608503,-34.325857944275704,-32.43633821141028,-27.017472845951698,-4.398639455782307,-51.374446112216766,51.70204081632656,14.943849044577437,12.206297771504817,6.237336216612599,0.9026711226764439,-2.0998732970113174,17.285822582602353,-10.63801023107979,9.33342820007495,-2.2032670411676536,-10.43273796853231,0.4285714285714246,3.808173922296253,-34.14285714285714,-7.295879869537181,0.57993299327201,-7.456304474395978,1.740684433830012,-6.965820650230133,3.446627282062783,-5.336903090953063,2.3255326422407387,-4.550760046575647,-2.202331481158892,-3.0658713344311073,2.400074965829259,-4.493670168993025,1.0585901858252664,-2.7492621888790914,1.922766969736186,-0.521219818453968,1.1347179169205301,4.0602442043434436e-14,-1.3957089452430589e-14,-0.9585776312556716,2.3351254469045553,1.8271098919545172e-13,1.0854726055841122e-27
153,-44.56831305294887,-42.150935130823335,-41.76128041140809,-42.66609898441032,-41.52061475830174,-40.05729182056114,-40.46564663018455,-34.55879994767515,-32.57425804215897,-27.04325455697341,-4.398639455782307,-51.423105672154605,51.70204081632656,14.767675285129148,12.22952549136214,6.326658193406096,1.080571819583738,-1.9822620554001895,17.158815598195567,-10.522956244016926,9.375679184691473,-2.1069506585293105,-10.375542772753736,0.4285714285714295,3.925585769939632,-34.142857142857125,-7.444938827554868,0.44385595785747434,-7.621657083452675,1.7504306688419315,-7.093157989286292,3.4895432222198233,-5.543777562156223,2.3169637617473984,-4.4952841290364765,-2.5070471963675147,-3.1283306736518366,2.3222666594644146,-4.637839301410127,0.8534173091116052,-2.7846548523746715,1.9160753133075985,-0.5176275980354453,1.1440757920649787,7.194411455615628e-28,-1.3957089452430589e-14,-0.9642283935429761,2.2868832743762857,1.8271098919545172e-13,-6.090366306514949e-14
154,-44.84370639423198,-42.53243222393049,-42.15221323581896,-43.0296968006756,-41.80931224175553,-40.27961066715655,-40.625530141036656,-34.79842538853099,-32.71460396201746,-27.06890649141423,-4.398639455782321,-51.471823700076456,51.70204081632656,14.596573194656251,12.245431898466517,6.415567260274493,1.2589065456007367,-1.8659607845755846,17.017400140322543,-10.411262999317138,9.407881465891824,-2.0112251671988726,-10.317875386305596,0.4285714285714295,4.039051666994305,-34.14285714285716,-7.558053709002264,0.29742970279839476,-7.755362896801339,1.7421724703397294,-7.16903433137908,3.49822380441386,-5.727354397643003,2.290764346016555,-4.4332394910864465,-2.7952166656920103,-3.183909808703268,2.2550518122033902,-4.771508050537832,0.6524432407885868,-2.8331766345708287,1.904257487149275,-0.5150320664174951,1.1535196054561003,-4.0602442043433717e-14,0.0,-0.9653977532234528,2.2079642626023257,-3.281661365719409e-27,2.1709452111682245e-27
155,-45.11864109037603,-42.91778785728149,-42.548249011111864,-43.394515384197376,-42.106023685197826,-40.49849884583392,-40.787848598432845,-35.04420924767873,-32.85803242692078,-27.094478483714166,-4.398639455782307,-51.520376125851996,51.70204081632656,14.430107026082458,12.253499531835713,6.503163195542062,1.4359635328292892,-1.7518510112994188,16.862403521277503,-10.30240082402521,9.430244984095578,-1.9163468756628452,-10.259731512275561,0.4285714285714246,4.147037771497997,-34.14285714285714,-7.635224513879287,0.14065422809472244,-7.857421914441967,1.715909838323505,-7.193449676508496,3.4726690286447948,-5.887633597413523,2.2469343950479597,-4.364626132725578,-3.0668398891323663,-3.232608739585279,2.198430424045998,-4.894676416376054,0.4556679808562904,-2.894827535467441,1.8873134912612022,-0.5134332236002698,1.1630493570938136,7.194411455615628e-28,0.0,-0.9620857102970207,2.098368411582945,0.0,6.090366306515273e-14
156,-45.39235579411906,-43.30520482704781,-42.9478053975014,-43.75798168512744,-42.40958420684286,-40.713627920572705,-40.952257992164675,-35.295626505953926,-33.005199892803944,-27.120020368313288,-4.398639455782321,-51.568538879350875,51.70204081632656,14.267841032331498,12.253210930487484,6.588545777533147,1.610031013371221,-1.640814262333574,16.694653053354667,-10.195840045185967,9.442979679722248,-1.8225720924076958,-10.201106853751313,0.4285714285714246,4.248010241488462,-34.14285714285716,-7.676451242185858,-0.02647046625361235,-7.927834136374522,1.6716427727932033,-7.166404024674545,3.412878894912612,-6.024615161467715,2.185473908841756,-4.289444053953909,-3.321916866688581,-3.274427466297976,2.152402494992338,-5.007344398924914,0.26309152931466867,-2.969607555064454,1.8652433256433312,-0.5128310695836754,1.1726650469781483,7.194411455615628e-28,1.3957089452430589e-14,-0.9542922647637561,1.9580957213179728,0.0,1.0854726055841122e-27
157,-45.66408915819904,-43.69288592940096,-43.34930005520215,-44.117522653617634,-42.718828924904756,-40.924669455352344,-41.11841431202369,-35.55215214419208,-33.15676281560201,-27.14558197965161,-4.398639455782321,-51.61608789044274,51.702040816326495,14.109339466327107,12.244048633439638,6.670814784571975,1.77939721932842,-1.533732064439904,16.514976048848222,-10.091050989844192,9.446295493191364,-1.7301571259199346,-10.141997113820523,0.4285714285714295,4.340435235003384,-34.14285714285714,-7.681733893922077,-0.2039443802464554,-7.966599562599003,1.6093712737488746,-7.087897375877124,3.3188534032174437,-6.138299089805614,2.1063828873979182,-4.207693254771349,-3.56044759836056,-3.309365988841347,2.1169680250423863,-5.109511998184324,0.0747138861637045,-3.057516693362015,1.8380469902957874,-0.5132256043677335,1.1823666751091682,-4.0602442043433717e-14,0.0,-0.9420174166236409,1.787146191807506,0.0,-4.060244204343336e-14
158,-45.933079835353965,-44.0790339605124,-43.75115064442873,-44.47056523981979,-43.03259295759775,-41.13129501415233,-41.28597354780138,-35.81326114322873,-33.313377651249965,-27.171213152169162,-4.398639455782307,-51.662799088997254,51.70204081632656,13.954166580992982,12.2254951797099,6.749069994982912,1.9423503828026725,-1.4314859443803245,16.324199820052385,-9.98750398504477,9.440402364922472,-1.6393582846860286,-10.082397995570835,0.4285714285714295,4.422778910080513,-34.14285714285714,-7.651072469087866,-0.391767513883926,-7.973718193115388,1.5290953411904014,-6.957929730116379,3.1905925535592004,-6.228685382427141,2.009661330716403,-4.119373735177908,-3.782432084148377,-3.337424307215342,2.0921270141962336,-5.201179214154267,-0.10946494859656997,-3.1585549503599957,1.805724485218458,-0.514616827952402,1.1921542414868753,7.194411455615628e-28,0.0,-0.9252611658766733,1.5855198230514116,0.0,6.090366306515274e-14
159,-46.198566478321844,-44.461851716553596,-44.15177482539573,-44.814536393885746,-43.349711423136,-41.3331761609521,-41.45459168928932,-36.07842848389942,-33.47570085568284,-27.196963720305984,-4.398639455782307,-51.70844840488408,51.70204081632656,13.801886629252872,12.197033108316052,6.8224111870902195,2.097178735895857,-1.3349574289167037,16.12315167926135,-9.884669357832472,9.425510235335084,-1.5504318771924883,-10.022305202089958,0.4285714285714295,4.493507424757543,-34.14285714285714,-7.584466967683358,-0.5899398671659817,-7.9491900279237795,1.4308149751178818,-6.776501087392173,3.0280963459378882,-6.295774039332407,1.8953092387973052,-4.024485495173637,-3.9878703240521327,-3.3586024214200285,2.077879462453713,-5.2823460468348475,-0.28944497496619553,-3.272722326058544,1.7682758104114096,-0.517004740337797,1.202027746111066,-4.0602442043433717e-14,1.3957089452430589e-14,-0.9040235125228594,1.3532166150498894,0.0,1.0854726055841122e-27
160,-46.45978773984067,-44.83954199369606,-44.549590258317735,-45.14686306596731,-43.6690194397337,-41.52998445973111,-41.62392472627902,-36.34712914703966,-33.64438888483567,-27.222883518502115,-4.398639455782321,-51.75281176797288,51.70204081632656,13.652063864030483,12.15814495827588,6.889938139218201,2.242170510709842,-1.2450280448109188,15.912658938769372,-9.782017435252092,9.40182904484877,-1.4636342119257855,-9.961714436465527,0.4285714285714295,4.551086937072259,-34.14285714285714,-7.481917389708444,-0.798461440092564,-7.893015067024079,1.314530175531246,-6.543611447704628,2.831364780353478,-6.339565060521301,1.7633266116405049,-3.9230285347584877,-4.176762318071667,-3.3729003314553383,2.0742253698149296,-5.35301249622592,-0.46522619294518874,-3.400018820457529,1.7257009658745355,-0.5203893415237616,1.2119871889819285,4.0602442043433717e-14,-1.379848616319793e-14,-0.8783044565621327,1.0902365678027337,-1.8271098919545172e-13,6.090366306515166e-14
161,-46.71598227264845,-45.21030758811125,-44.94301460340935,-45.46497220621634,-43.98935212560503,-41.72139147446882,-41.79362864856203,-36.61883811348498,-33.820098194643464,-27.24902238119757,-4.398639455782321,-51.79566510813329,51.70204081632656,13.504262538249542,12.108313268607143,6.950750629691134,2.3756139393464584,-1.1625793188248426,15.693548910870609,-9.679018544348455,9.369568733883025,-1.3792215973724113,-9.90062140178519,0.4285714285714295,4.5939836050622995,-34.14285714285714,-7.343423735163078,-1.0173322326638166,-7.805193310416303,1.1802409424307008,-6.259260811053677,2.600397856805991,-6.360058445993927,1.6137134492461085,-3.815002853932518,-4.349108066207027,-3.380318037321313,2.081164736279758,-5.413178562327609,-0.6368086025334485,-3.540444433556933,1.6779999516079724,-0.5247706315104689,1.2220325700994525,4.0602442043433717e-14,0.0,-0.8481039979945938,0.7965796813100765,1.82710989195455e-13,0.0
162,-46.96638872948318,-45.57235129597066,-45.330465520885184,-45.766290764784635,-44.309544598964166,-41.90706876914469,-41.963359445929854,-36.893030364070924,-34.00348524104127,-27.275430142832395,-4.398639455782321,-51.836784355235,51.70204081632656,13.358046904833772,12.04702057832762,7.003948436833321,2.4957972539075497,-1.0884927777203621,15.466648907859259,-9.57514301216641,9.32893924285741,-1.2974503420188523,-9.839021801136688,0.4285714285714295,4.620663586765459,-34.14285714285714,-7.1700630006484705,-1.2457505878096056,-7.6863182177941685,1.0286454034160037,-5.925252284992618,2.3365678736304005,-6.3576162743397955,1.4472797595692222,-3.700673065996535,-4.504789444979329,-3.380982996805166,2.098287199274181,-5.4628283478902775,-0.8040410452799115,-3.693161396684888,1.6253069943962188,-0.5300665213556404,1.2320440696410844,-7.194411455615628e-28,-1.3957089452430837e-14,-0.8135365812132791,0.47369058837164196,0.0,0.0
163,-47.21024576308286,-45.92387591344576,-45.71036067095982,-46.04824569182406,-44.62843197802531,-42.086687907738174,-42.13277310817404,-37.169180879633,-34.19520647996408,-27.302156637846604,-4.398639455782307,-51.87594543914762,51.702040816326495,13.212981216706886,11.973749426455086,7.0486313389690824,2.601008686494937,-1.0236499482593981,15.232786242029585,-9.469861165750743,9.280150512191431,-1.218576754351609,-9.776911337607638,0.4285714285714198,4.629593040219418,-34.14285714285714,-6.967220169170046,-1.4797082201796252,-7.539357087626103,0.8632341964877649,-5.550601407287835,2.046736322500836,-6.334048938506802,1.2680755823858532,-3.581362237454973,-4.643215836993629,-3.3755324988428166,2.1235409459268815,-5.501882366666008,-0.9661677289285902,-3.8539808664815753,1.568293228162441,-0.5358665663486806,1.241422588494761,-4.0602442043434436e-14,-4.969823702892374e-28,-0.7751744281836781,0.12879245298651662,-1.8271098919545172e-13,0.0
164,-47.446792026185484,-46.26308423670804,-46.08111771384786,-46.30826393748642,-44.94484938100263,-42.25992045422873,-42.30152562508615,-37.446764641006745,-34.39591836734694,-27.329251700680274,-4.398639455782307,-51.91292428974085,51.70204081632656,13.068629726792619,11.8879823520073,7.083899114422721,2.6895364692105175,-0.9689323572037657,14.99278822567576,-9.362643332146275,9.223412482304656,-1.1428571428571435,-9.714285714285714,0.4285714285714295,4.61923812346191,-34.14285714285714,-6.741357220334351,-1.7143951873537322,-7.367870678074274,0.6881960872463531,-5.14612682325906,1.73913699342638,-6.291528910032405,1.0809609654270387,-3.4586580481130897,-4.763678501376567,-3.364731290157561,2.154463800792222,-5.530245235157376,-1.1222817027727698,-4.017876230915063,1.5077640136142403,-0.5416782328366316,1.2494492077256185,4.060244204343516e-14,-4.969823702892374e-28,-0.733704205264364,-0.2294469280467953,6.512835633504673e-27,0.0
165,-47.75951214442723,-46.58855601073936,-46.44136202065669,-46.544403539567206,-45.257758653616676,-42.426530587251115,-42.46931759668319,-37.725251064990324,-34.605984140089674,-27.356736434643636,-4.398639455782307,-51.9475368924219,51.70204081632656,11.333713342393986,11.78948247397654,7.109095886178513,2.760149138573312,-0.9249380285310971,14.747523514309622,-9.253103465298807,9.158987999074503,-1.0705008366473525,-9.651182571196456,0.4285714285714246,4.588570616010588,-34.14285714285714,-6.498936133747991,-1.9450015469115716,-7.175419747300789,0.5077198412923462,-4.722647178225936,1.4220036764163386,-6.232228660454043,0.8907959564238483,-3.334148177776171,-4.865468697254036,-3.3493441174725174,2.1885935884249332,-5.547821569866903,-1.2714760161051994,-4.179820877953683,1.4445247114592346,-0.5470089871667895,1.255405008398932,4.060244204343516e-14,-4.969823702892374e-28,-0.6898125788139412,-0.5923597579292396,-1.827109891954452e-13,0.0
166,-48.05327952823007,-46.900378775763116,-46.79054980606487,-46.75724688643649,-45.566628551613384,-42.58665294406134,-42.63602806388431,-38.00408731223253,-34.82459415895139,-27.384517018528022,-4.398639455782321,-51.97975945474837,51.702040816326495,9.703943405534652,11.679135231253182,7.124543155860938,2.8135364487711505,-0.8911309750816545,14.498026136313579,-9.141430026758062,9.087351530210077,-1.0015292473356332,-9.587807296116791,0.4285714285714295,4.538584783302824,-34.14285714285714,-6.2464188890174235,-2.1667173564329203,-6.965565053467721,0.32599422422607616,-4.290981117508164,1.1035701614795768,-6.15832066130918,0.7024406031074133,-3.20942030624939,-4.947877683752476,-3.330135727510897,2.2234681333794386,-5.554515987296995,-1.4128437182190057,-4.334788195565493,1.3793806824051282,-0.5513662956862402,1.2585710715800145,4.060244204343516e-14,-4.969823702892374e-28,-0.6441862151909128,-0.9512782398623176,6.512835633504673e-27,-1.015061051085843e-13
167,-48.328094177594025,-47.19901702081308,-47.12834499564373,-46.94800745410798,-45.87105455824504,-42.74051477657069,-42.80158067783417,-38.28271497934474,-35.05064556565594,-27.412470899994936,-4.398639455782307,-52.00960823981541,51.70204081632656,8.179319916214627,11.558106642702075,7.130806769754425,2.8508684584090758,-0.8666917069114549,14.245371463287576,-9.027955104974815,9.0090304488783,-0.9359168071608016,-9.524407213761561,0.4285714285714295,4.470780512255882,-34.14285714285714,-5.990267465749399,-2.3747326734974834,-6.741867354737338,0.14720800164799877,-3.861947286425445,0.7920702386255478,-6.071977384135308,0.520754953208846,-3.0860621133381447,-5.010196719998297,-3.307870866995934,2.2566252602104213,-5.550233103950357,-1.5454778584071422,-4.477751571718862,1.3131372871596116,-0.5542576247422413,1.2582284783343425,1.4451931783648936e-27,1.3798486163197187e-14,-0.5975117807539784,-1.2975345770471316,1.8271098919545823e-13,-6.090366306514913e-14
168,-48.58395609251908,-47.48493523492304,-47.454411514964626,-47.11789871859541,-46.17063215676394,-42.888343336690475,-42.96589908967741,-38.5605756629384,-35.28303550192725,-27.440475526705946,-4.398639455782307,-52.03709951071817,51.702040816326495,6.759842874433918,11.427562727188093,7.128452574143455,2.873315226092176,-0.8508007340764963,13.990634866831698,-8.91301078839973,8.924552128246205,-0.8736379483616799,-9.461229648845563,0.4285714285714295,4.386657689787065,-34.14285714285714,-5.7369438435503515,-2.5642375556849935,-6.507887409271676,-0.024450060841385422,-3.4463643302974107,0.49573769786310873,-5.97537130046982,0.35059905445923795,-2.965661278847636,-5.051717065117625,-3.2833142826506574,2.2856027934722656,-5.534877536329407,-1.6684714859625978,-4.603684394381868,1.2465998864302503,-0.5551904406817805,1.2536583097269536,1.4451931783648936e-27,-9.939647405784749e-28,-0.550475941861595,-1.6224609726849473,-1.827109891954452e-13,1.4388822911231255e-27
169,-48.820865273005246,-47.75859790712677,-47.7684132895989,-47.2681341559125,-46.46495683042239,-43.030365876331985,-43.12890695055867,-38.83711095962488,-35.5206611094892,-27.46840834632258,-4.398639455782307,-52.06224953055182,51.70204081632656,5.445512280192528,11.288669503576095,7.118046415312448,2.882046810425403,-0.8426385666327664,13.734891718545885,-8.796929165483604,8.834443941480757,-0.8146671031770555,-9.398521926083681,0.4285714285714295,4.287716202813646,-34.142857142857174,-5.491833005425766,-2.7312237176451797,-6.266592515539197,-0.18548932524163592,-3.05324778689051,0.22143403086659877,-5.870312803260633,0.19602294663451764,-2.849540869282259,-5.071848101715689,-3.257103263411241,2.3083489202937786,-5.508369798186271,-1.7810688086296902,-4.708397820194743,1.1804396141401345,-0.5537542987943722,1.244261466645764,1.4451931783648936e-27,1.3957089452429843e-14,-0.5036509204793203,-1.9188342627769124,-1.827109891954452e-13,1.4388822911231255e-27
170,-49.03882171905252,-48.02046952645805,-48.07001424511789,-47.39992724207296,-46.75362406247267,-43.166809647406524,-43.29052791162262,-39.11176246601562,-35.76241953006568,-27.49614680650639,-4.398639455782307,-52.08507456241151,51.70204081632656,4.236328133490454,11.142592990730968,7.100154139545882,2.878233270013879,-0.841385714636302,13.479217390030183,-8.680042324677096,8.739233261748932,-0.7589787038457453,-9.336531370190619,0.4285714285714246,4.175455938252923,-34.14285714285716,-5.256011947976737,-2.87488950230807,-6.018576133233636,-0.3352116639528465,-2.684400763758008,-0.02946846402909213,-5.757163971097306,0.0578366376898471,-2.7379654979428816,-5.070471706313688,-3.2293652670648325,2.3244532781007337,-5.47069399227127,-1.8831186679571195,-4.7910540804854,1.1147906970738664,-0.5498671101377444,1.2299181292681143,4.060244204343516e-14,-4.969823702892374e-28,-0.4571511610001882,-2.1852098145231196,1.8271098919545823e-13,1.4388822911231255e-27
171,-49.2378254306609,-48.27101458195066,-48.358878307092944,-47.514491453090514,-47.03622933616707,-43.2979019018254,-43.45068562401388,-39.383971778722035,-36.00720790538059,-27.523568354918897,-4.398639455782307,-52.10559086939241,51.702040816326495,3.1322904343276736,10.990499207517553,7.075341593128235,2.8630446634626043,-0.8462226881430331,13.224687252884593,-8.562682354430983,8.639447462217747,-0.7065471826065565,-9.27550530588128,0.4285714285714295,4.051376783022178,-34.14285714285714,-5.0294806712033076,-2.995234909673556,-5.7638382623548905,-0.47361707697484107,-2.3398232608999137,-0.25696978682391636,-5.635924803979819,-0.06395987237476838,-2.630935164829466,-5.047587878911385,-3.200100293611374,2.3339158668931104,-5.42185011858454,-1.974621063944846,-4.851653175253981,1.0496531352314764,-0.5435288747119751,1.2106282975941647,0.0,-4.969823702892374e-28,-0.41097666342423456,-2.421587627923582,0.0,-1.0150610510858286e-13
172,-49.417876407830384,-48.51069756263838,-48.63466940109541,-47.613040264978885,-47.3123681347579,-43.423869891499905,-43.609303738877124,-39.65318049435552,-36.25392337715783,-27.550550439221666,-4.398639455782307,-52.12381471458966,51.702040816326495,2.1333991827042103,10.833554172800728,7.044174622343941,2.8376510493766225,-0.8563299972090155,12.972376678709132,-8.445181343195985,8.535613916054112,-0.6573469716983056,-9.215691057870439,0.4285714285714295,3.9169786240386704,-34.14285714285714,-4.812239175105458,-3.0922599397417554,-5.5023789029031125,-0.6007055643077268,-2.019515278316229,-0.4610699375180541,-5.506595301908241,-0.16936658355933892,-2.5284498699420936,-5.003196619509075,-3.1693083430508935,2.3367366866708617,-5.36183817712602,-2.0555759965929887,-4.890195104500416,0.9850269286129144,-0.5347395925169812,1.1863919716239644,0.0,-4.969823702892374e-28,-0.36512742775146645,-2.6279677029783657,-6.512835633504673e-27,5.0487097934144756e-27
173,-49.57897465056098,-48.73998295755497,-48.89705145269664,-47.69678715375179,-47.58163594149744,-43.54494086834135,-43.766305907357,-39.91883020952747,-36.50146308712128,-27.576970507076233,-4.398639455782307,-52.139762361098434,51.70204081632656,1.2396543786200842,10.672923905445359,7.007219073477441,2.803222486360968,-0.8708881518902083,12.72336103910379,-8.327871379422806,8.428259996425085,-0.6113525033597804,-9.157335950872952,0.4285714285714295,3.773761348219732,-34.14285714285714,-4.604287459683197,-3.1659645925125877,-5.234198054878159,-0.7164771259513987,-1.7234768160069431,-0.6417689161112808,-5.369175464882552,-0.25838349586385034,-2.4305096132807678,-4.937297928106459,-3.136989415383425,2.3329157374341998,-5.290658167895732,-2.125983465901496,-4.906679868224753,0.9209120772181928,-0.5234992635528364,1.1572091513575713,0.0,-4.969823702892374e-28,-0.31960345398189893,-2.8043500396874075,-1.8271098919545823e-13,1.0150610510858934e-13
174,-49.72112015885268,-48.959335255734246,-49.14568838746795,-47.76694559542295,-47.84362823963799,-43.66134208426101,-43.92161578059815,-40.180362520849336,-36.74872417699484,-27.60270600614413,-4.398639455782307,-52.15345007201389,51.70204081632656,0.45105602207523704,10.509774424316326,6.96504079281323,2.760929033020705,-0.8890776622426239,12.478715705668584,-8.211084551562223,8.317913076497602,-0.5685382098297834,-9.100687309603602,0.4285714285714295,3.6232248424826246,-34.142857142857174,-4.405625524936477,-3.2163488679861207,-4.9592957182801065,-0.8209317619059591,-1.4517078739720333,-0.7990667226037546,-5.22366529290265,-0.33101060928822346,-2.337114394845414,-4.849891804703731,-3.103143510608941,2.3224530191828356,-5.208310090893637,-2.1858434718703914,-4.901107466426916,0.8573085810473409,-0.5098078878194814,1.1230798367945796,0.0,1.395708945243034e-14,-0.27440474211545035,-2.950734638050764,0.0,1.4388822911231255e-27
175,-49.84431293270548,-49.16921894620995,-49.380244130980714,-47.82472906600609,-48.097940512431826,-43.77330079117021,-44.07515700974522,-40.4372190249325,-36.994603788502396,-27.62763438408689,-4.398639455782307,-52.164894110431185,51.702040816326495,-0.23239588693028793,10.34527174827848,6.918205626635751,2.7119407479608575,-0.9100790383222647,12.239516050003523,-8.095152948064928,8.20510052943866,-0.52887852334716,-9.045992458777176,0.4285714285714295,3.4668689937446384,-34.14285714285714,-4.216253370865353,-3.243412766162301,-4.677671893108934,-0.9140694721714182,-1.204208452211579,-0.9329633569954537,-5.070064785968666,-0.3872479238326321,-2.248264214636081,-4.740978249300864,-3.067770628727466,2.3053485319169704,-5.114793946119741,-2.235156014499679,-4.873477899106986,0.7942164401003637,-0.49366546531695793,1.0840040279354022,0.0,0.0,-0.22953129215222534,-3.0671214980683787,1.8271098919545172e-13,1.4388822911231255e-27
176,-49.948552972119394,-49.37009851801589,-49.60038260880625,-47.87135104151493,-48.34416824313128,-43.88104424098025,-44.22685324594287,-40.688841318388384,-37.23799906336786,-27.651633088566072,-4.398639455782307,-52.17411073944548,51.702040816326495,-0.8107013483965003,10.18058189619669,6.867279421229458,2.6574276897864544,-0.9330727901851142,12.006837443708626,-7.980408657381635,8.090349728415234,-0.49234787615068853,-8.993498723108532,0.4285714285714295,3.306193688923054,-34.14285714285714,-4.036170997469774,-3.2471562870410686,-4.3893265793646234,-0.995890256747685,-0.9809785507254793,-1.0434588192862826,-4.908373944080487,-0.42709543949685785,-2.1639590726527316,-4.610557261897795,-3.030870769738941,2.281602275636534,-5.010109733574056,-2.273921093789249,-4.8237911662648365,0.7316356543772675,-0.47507199604527284,1.0399817247798797,0.0,0.0,-0.18498310409215968,-3.1535106197402336,1.8271098919545172e-13,1.4388822911231255e-27
